purchase_id,product_id,cantidad,precio_unitario,subtotal
C-002027,P-003185,3,135.14,405.42
C-002027,P-033724,3,141.92,425.76
C-002027,P-052305,3,130.19,390.57
C-002027,P-000640,5,55.16,275.8
C-002027,P-024297,2,142.73,285.46
C-002028,P-028017,4,34.81,139.24
C-002028,P-029297,5,29.38,146.9
C-002028,P-014044,5,21.79,108.95
C-002028,P-034346,1,83.89,83.89
C-002029,P-009154,5,52.57,262.85
C-002029,P-015121,5,103.91,519.55
C-002030,P-003369,4,60.65,242.6
C-002030,P-038473,1,111.39,111.39
C-002030,P-046950,5,69.57,347.85
C-002031,P-029189,2,32.97,65.94
C-002032,P-039185,3,23.15,69.45
C-002032,P-012407,4,114.45,457.8
C-002032,P-034854,3,83.59,250.77
C-002032,P-032487,5,121.66,608.3
C-002033,P-004999,4,27.1,108.4
C-002033,P-051502,2,37.9,75.8
C-002033,P-002012,1,110.74,110.74
C-002033,P-011901,2,76.91,153.82
C-002033,P-053079,5,61.67,308.35
C-002034,P-048883,2,56.69,113.38
C-002035,P-006459,1,112.9,112.9
C-002035,P-036806,4,30.14,120.56
C-002035,P-046285,1,30.06,30.06
C-002035,P-048514,4,134.29,537.16
C-002035,P-038759,1,25.34,25.34
C-002036,P-040608,3,48.26,144.78
C-002036,P-018320,3,33.41,100.23
C-002037,P-040449,3,120.77,362.31
C-002037,P-033144,2,12.85,25.7
C-002037,P-017952,4,65.8,263.2
C-002038,P-045957,1,102.59,102.59
C-002038,P-002397,1,55.37,55.37
C-002038,P-014907,5,65.55,327.75
C-002038,P-017896,1,122.57,122.57
C-002038,P-012497,2,94.8,189.6
C-002039,P-021231,5,102.12,510.6
C-002039,P-017340,5,106.11,530.55
C-002040,P-000142,2,19.83,39.66
C-002041,P-034475,5,111.21,556.05
C-002041,P-034377,3,119.77,359.31
C-002041,P-048089,2,112.85,225.7
C-002041,P-014348,2,31.14,62.28
C-002041,P-027860,5,13.97,69.85
C-002042,P-043200,5,72.53,362.65
C-002042,P-040502,1,16.87,16.87
C-002042,P-018903,5,98.4,492.0
C-002042,P-050261,5,101.83,509.15
C-002043,P-023857,3,140.47,421.41
C-002043,P-012110,3,7.77,23.31
C-002043,P-009266,1,133.08,133.08
C-002043,P-030678,1,97.2,97.2
C-002044,P-050112,5,3.64,18.2
C-002044,P-026101,4,96.55,386.2
C-002044,P-030281,1,121.18,121.18
C-002044,P-009289,3,76.99,230.97
C-002045,P-011205,2,44.72,89.44
C-002045,P-042279,2,92.4,184.8
C-002045,P-028928,4,42.23,168.92
C-002046,P-026341,1,130.89,130.89
C-002046,P-019464,1,114.51,114.51
C-002046,P-045597,2,69.4,138.8
C-002046,P-034714,1,76.18,76.18
C-002047,P-045751,1,64.23,64.23
C-002047,P-027110,5,91.5,457.5
C-002047,P-015988,3,43.27,129.81
C-002048,P-041664,3,124.58,373.74
C-002048,P-043198,3,16.16,48.48
C-002048,P-004465,2,24.85,49.7
C-002049,P-029979,1,102.28,102.28
C-002049,P-031829,4,52.09,208.36
C-002050,P-004329,1,67.84,67.84
C-002050,P-047342,2,22.03,44.06
C-002050,P-016880,1,40.75,40.75
C-002050,P-010707,2,38.32,76.64
C-002050,P-028385,3,30.67,92.01
C-002051,P-027791,1,138.57,138.57
C-002051,P-031593,5,148.0,740.0
C-002051,P-040839,5,54.46,272.3
C-002052,P-032897,1,106.38,106.38
C-002053,P-003512,3,60.77,182.31
C-002053,P-022101,5,92.96,464.8
C-002053,P-024775,3,136.94,410.82
C-002053,P-035909,2,18.11,36.22
C-002054,P-009770,5,139.27,696.35
C-002055,P-007896,3,23.08,69.24
C-002055,P-032421,4,13.87,55.48
C-002055,P-007148,4,68.76,275.04
C-002055,P-038298,2,110.51,221.02
C-002056,P-024427,2,41.16,82.32
C-002057,P-045661,1,110.6,110.6
C-002057,P-030904,4,115.71,462.84
C-002057,P-021502,5,50.41,252.05
C-002058,P-048025,1,118.36,118.36
C-002058,P-051295,5,135.19,675.95
C-002058,P-014385,1,142.57,142.57
C-002058,P-002718,2,148.82,297.64
C-002059,P-033908,1,39.26,39.26
C-002059,P-011035,1,53.19,53.19
C-002059,P-023128,4,104.03,416.12
C-002059,P-042385,2,143.1,286.2
C-002059,P-034272,2,137.58,275.16
C-002060,P-013729,2,139.59,279.18
C-002060,P-012960,5,85.15,425.75
C-002060,P-031486,5,38.35,191.75
C-002060,P-013818,1,64.67,64.67
C-002061,P-053017,5,76.08,380.4
C-002061,P-011396,4,65.72,262.88
C-002061,P-045085,4,31.29,125.16
C-002061,P-016705,3,57.42,172.26
C-002062,P-049252,1,67.69,67.69
C-002062,P-038988,1,6.96,6.96
C-002062,P-007740,3,10.29,30.87
C-002062,P-045422,1,21.6,21.6
C-002062,P-006658,4,50.25,201.0
C-002063,P-044177,3,55.27,165.81
C-002063,P-031578,2,130.11,260.22
C-002063,P-047562,1,59.96,59.96
C-002063,P-037395,3,37.43,112.29
C-002063,P-018984,4,76.55,306.2
C-002064,P-033058,2,99.64,199.28
C-002064,P-006492,3,9.48,28.44
C-002064,P-023819,5,134.94,674.7
C-002064,P-012033,5,113.82,569.1
C-002065,P-005858,3,103.31,309.93
C-002065,P-037577,4,118.53,474.12
C-002065,P-009263,3,119.68,359.04
C-002065,P-032042,1,29.47,29.47
C-002065,P-027963,2,124.13,248.26
C-002066,P-029477,1,4.29,4.29
C-002066,P-041438,1,124.71,124.71
C-002067,P-049546,5,106.76,533.8
C-002067,P-020701,1,14.26,14.26
C-002068,P-005533,3,79.51,238.53
C-002068,P-034856,4,57.36,229.44
C-002068,P-016443,5,15.0,75.0
C-002068,P-017360,5,73.69,368.45
C-002069,P-014335,3,58.29,174.87
C-002069,P-005390,1,70.74,70.74
C-002069,P-009267,1,91.85,91.85
C-002069,P-053288,5,63.56,317.8
C-002069,P-040418,1,37.81,37.81
C-002070,P-037566,3,140.37,421.11
C-002071,P-026319,3,25.2,75.6
C-002071,P-025835,5,88.26,441.3
C-002071,P-040584,5,141.89,709.45
C-002071,P-043351,3,14.74,44.22
C-002072,P-005244,3,47.83,143.49
C-002072,P-005048,2,133.66,267.32
C-002072,P-026097,1,79.53,79.53
C-002072,P-038830,3,77.9,233.7
C-002073,P-003144,2,80.13,160.26
C-002073,P-050956,5,92.86,464.3
C-002073,P-002219,1,29.53,29.53
C-002073,P-050089,4,21.79,87.16
C-002074,P-002589,2,19.04,38.08
C-002074,P-041328,5,127.21,636.05
C-002075,P-045812,2,41.48,82.96
C-002076,P-017988,3,10.39,31.17
C-002076,P-049376,2,133.29,266.58
C-002076,P-052876,3,104.46,313.38
C-002076,P-036003,4,37.5,150.0
C-002077,P-013012,4,74.21,296.84
C-002077,P-029880,3,17.79,53.37
C-002077,P-049095,1,93.39,93.39
C-002078,P-005492,3,23.49,70.47
C-002078,P-017030,1,111.08,111.08
C-002078,P-015198,2,125.63,251.26
C-002079,P-017788,4,121.48,485.92
C-002079,P-006364,5,29.79,148.95
C-002079,P-053514,2,83.34,166.68
C-002079,P-049563,4,68.43,273.72
C-002080,P-014202,4,121.55,486.2
C-002080,P-042066,4,70.9,283.6
C-002080,P-031778,4,54.43,217.72
C-002080,P-049477,2,114.83,229.66
C-002081,P-040959,1,103.98,103.98
C-002081,P-004989,2,90.85,181.7
C-002081,P-052636,4,139.58,558.32
C-002081,P-037032,2,128.62,257.24
C-002082,P-041063,3,8.95,26.85
C-002082,P-006906,2,84.49,168.98
C-002082,P-020559,2,112.03,224.06
C-002082,P-001233,5,8.14,40.7
C-002083,P-030187,3,30.7,92.1
C-002083,P-008495,3,52.94,158.82
C-002083,P-015538,2,77.51,155.02
C-002084,P-013233,5,20.14,100.7
C-002084,P-025208,3,109.87,329.61
C-002084,P-008045,1,20.06,20.06
C-002084,P-047000,5,133.37,666.85
C-002085,P-037797,3,90.03,270.09
C-002085,P-038934,2,41.85,83.7
C-002085,P-009463,2,64.42,128.84
C-002086,P-014858,3,145.05,435.15
C-002086,P-049243,4,129.08,516.32
C-002086,P-009401,1,51.11,51.11
C-002086,P-044073,5,140.0,700.0
C-002086,P-048930,3,45.8,137.4
C-002087,P-000268,3,101.69,305.07
C-002087,P-027800,2,123.15,246.3
C-002087,P-014418,5,51.06,255.3
C-002087,P-028761,3,124.52,373.56
C-002087,P-045817,2,49.58,99.16
C-002088,P-039769,5,60.74,303.7
C-002088,P-006040,2,24.83,49.66
C-002088,P-045991,4,95.59,382.36
C-002089,P-039439,5,37.53,187.65
C-002090,P-012336,5,65.03,325.15
C-002090,P-004024,4,74.44,297.76
C-002090,P-002132,3,59.91,179.73
C-002090,P-014029,2,122.33,244.66
C-002091,P-020415,4,117.21,468.84
C-002091,P-046092,1,38.66,38.66
C-002091,P-013898,1,88.94,88.94
C-002091,P-030360,3,24.58,73.74
C-002092,P-031043,2,29.96,59.92
C-002093,P-019852,4,22.33,89.32
C-002093,P-023432,5,82.95,414.75
C-002093,P-011119,3,93.1,279.3
C-002094,P-035297,4,128.02,512.08
C-002094,P-009439,4,72.51,290.04
C-002094,P-005727,5,137.41,687.05
C-002095,P-028764,5,23.74,118.7
C-002095,P-040719,5,88.76,443.8
C-002096,P-019348,3,19.93,59.79
C-002096,P-006283,5,3.41,17.05
C-002096,P-047496,2,58.41,116.82
C-002097,P-017628,1,119.41,119.41
C-002097,P-044127,2,102.49,204.98
C-002097,P-025027,4,92.76,371.04
C-002097,P-051048,1,126.25,126.25
C-002097,P-043412,1,116.76,116.76
C-002098,P-034825,5,10.67,53.35
C-002098,P-035396,4,23.69,94.76
C-002099,P-020335,1,40.34,40.34
C-002099,P-018823,1,112.01,112.01
C-002099,P-037956,1,45.95,45.95
C-002099,P-041768,2,13.35,26.7
C-002099,P-039678,2,49.18,98.36
C-002100,P-000314,1,104.57,104.57
C-002101,P-053390,1,4.81,4.81
C-002101,P-023518,2,87.94,175.88
C-002102,P-003462,2,25.1,50.2
C-002103,P-028938,4,19.53,78.12
C-002103,P-031540,3,28.65,85.95
C-002103,P-025515,4,6.65,26.6
C-002103,P-005213,1,127.09,127.09
C-002104,P-001911,4,7.63,30.52
C-002104,P-041433,2,90.57,181.14
C-002104,P-047054,2,47.69,95.38
C-002104,P-042372,2,5.22,10.44
C-002105,P-004745,4,106.27,425.08
C-002105,P-012838,1,48.62,48.62
C-002105,P-037535,5,116.61,583.05
C-002106,P-017039,2,12.97,25.94
C-002106,P-039007,1,88.48,88.48
C-002106,P-040792,4,116.88,467.52
C-002107,P-029582,2,51.25,102.5
C-002107,P-001789,1,130.02,130.02
C-002107,P-017251,3,76.14,228.42
C-002108,P-006424,4,135.28,541.12
C-002108,P-051439,3,92.31,276.93
C-002108,P-002559,5,98.05,490.25
C-002108,P-039239,1,89.62,89.62
C-002108,P-025489,2,60.02,120.04
C-002109,P-026372,4,58.26,233.04
C-002109,P-018291,1,131.95,131.95
C-002109,P-039771,5,90.06,450.3
C-002109,P-027528,5,34.51,172.55
C-002109,P-038392,5,126.31,631.55
C-002110,P-005251,4,97.04,388.16
C-002110,P-036695,4,72.12,288.48
C-002110,P-002030,5,53.48,267.4
C-002110,P-025341,2,136.57,273.14
C-002111,P-008129,2,31.16,62.32
C-002112,P-041359,4,47.24,188.96
C-002112,P-043239,1,92.26,92.26
C-002113,P-003196,1,111.02,111.02
C-002113,P-050603,1,23.18,23.18
C-002113,P-018558,1,7.57,7.57
C-002114,P-041711,1,140.27,140.27
C-002114,P-022936,5,26.63,133.15
C-002114,P-041474,4,95.56,382.24
C-002115,P-043972,1,86.24,86.24
C-002115,P-012931,1,133.05,133.05
C-002115,P-032628,4,97.81,391.24
C-002116,P-012134,3,66.98,200.94
C-002116,P-015598,4,56.67,226.68
C-002116,P-027434,2,90.6,181.2
C-002116,P-049470,5,54.67,273.35
C-002116,P-046184,1,34.76,34.76
C-002117,P-049460,1,14.62,14.62
C-002117,P-027483,5,80.48,402.4
C-002117,P-012310,3,118.5,355.5
C-002117,P-034309,4,110.26,441.04
C-002118,P-021130,4,134.99,539.96
C-002118,P-047174,3,133.92,401.76
C-002118,P-052924,1,5.43,5.43
C-002118,P-050104,4,16.5,66.0
C-002118,P-007933,4,133.54,534.16
C-002119,P-041645,2,39.06,78.12
C-002119,P-012298,3,17.44,52.32
C-002119,P-026581,2,19.5,39.0
C-002119,P-028863,3,53.58,160.74
C-002120,P-021553,1,48.57,48.57
C-002120,P-015780,5,60.46,302.3
C-002121,P-047458,1,65.16,65.16
C-002122,P-006426,1,111.41,111.41
C-002122,P-038359,1,105.7,105.7
C-002122,P-023927,4,34.66,138.64
C-002123,P-001098,4,41.79,167.16
C-002123,P-013028,1,31.02,31.02
C-002124,P-013611,5,74.01,370.05
C-002125,P-027657,1,44.17,44.17
C-002125,P-043652,5,14.1,70.5
C-002125,P-053218,3,142.25,426.75
C-002125,P-000185,4,51.7,206.8
C-002125,P-003813,2,41.78,83.56
C-002126,P-009192,5,121.72,608.6
C-002126,P-000546,1,111.37,111.37
C-002127,P-047230,1,147.38,147.38
C-002127,P-039682,3,50.84,152.52
C-002127,P-032947,3,135.89,407.67
C-002128,P-005873,4,45.44,181.76
C-002128,P-014655,3,99.43,298.29
C-002128,P-024881,4,119.65,478.6
C-002129,P-002177,3,34.95,104.85
C-002129,P-046748,5,103.03,515.15
C-002130,P-026243,3,98.39,295.17
C-002130,P-040174,5,106.22,531.1
C-002131,P-027904,4,75.46,301.84
C-002132,P-022581,1,126.87,126.87
C-002132,P-013713,1,80.86,80.86
C-002132,P-026083,2,45.01,90.02
C-002132,P-016234,2,37.57,75.14
C-002132,P-006751,4,97.54,390.16
C-002133,P-014970,5,55.56,277.8
C-002133,P-049549,3,18.4,55.2
C-002133,P-034849,1,29.91,29.91
C-002133,P-013488,1,104.84,104.84
C-002133,P-039790,1,58.43,58.43
C-002134,P-021442,3,80.88,242.64
C-002134,P-004877,1,10.81,10.81
C-002134,P-040025,3,3.41,10.23
C-002134,P-040623,5,88.06,440.3
C-002135,P-035633,3,82.93,248.79
C-002135,P-002326,1,10.22,10.22
C-002135,P-023946,5,115.78,578.9
C-002136,P-048381,1,47.9,47.9
C-002136,P-008157,4,59.81,239.24
C-002137,P-016808,3,49.56,148.68
C-002137,P-000197,5,97.3,486.5
C-002137,P-040642,4,54.12,216.48
C-002138,P-024401,4,65.77,263.08
C-002138,P-011913,2,75.21,150.42
C-002139,P-036017,4,18.7,74.8
C-002139,P-031809,1,145.98,145.98
C-002139,P-004967,2,17.34,34.68
C-002140,P-052006,3,87.71,263.13
C-002140,P-017050,2,113.04,226.08
C-002140,P-044378,5,118.34,591.7
C-002141,P-017979,4,48.03,192.12
C-002141,P-003663,5,69.87,349.35
C-002142,P-035006,1,93.82,93.82
C-002142,P-009081,3,40.43,121.29
C-002142,P-022010,5,38.43,192.15
C-002142,P-025464,2,87.14,174.28
C-002142,P-005322,2,68.64,137.28
C-002143,P-006910,1,69.59,69.59
C-002144,P-039291,2,44.17,88.34
C-002144,P-017415,5,113.07,565.35
C-002145,P-018588,3,110.27,330.81
C-002145,P-006294,4,115.37,461.48
C-002146,P-001833,2,7.02,14.04
C-002146,P-030288,1,93.84,93.84
C-002146,P-039525,3,52.62,157.86
C-002147,P-019216,1,91.28,91.28
C-002147,P-032555,5,99.37,496.85
C-002148,P-051697,5,128.35,641.75
C-002149,P-046027,4,77.65,310.6
C-002150,P-045712,1,14.06,14.06
C-002150,P-005705,2,95.87,191.74
C-002151,P-044724,4,140.36,561.44
C-002151,P-026033,4,49.18,196.72
C-002152,P-052748,2,72.0,144.0
C-002152,P-045015,4,20.82,83.28
C-002152,P-035892,2,44.28,88.56
C-002153,P-026387,3,129.17,387.51
C-002153,P-034889,5,110.09,550.45
C-002153,P-048365,2,84.32,168.64
C-002153,P-038332,1,45.28,45.28
C-002154,P-050861,4,98.15,392.6
C-002155,P-002789,1,116.11,116.11
C-002155,P-034825,1,10.14,10.14
C-002155,P-039455,5,119.38,596.9
C-002155,P-015499,1,31.05,31.05
C-002155,P-002433,1,19.05,19.05
C-002156,P-029056,4,47.48,189.92
C-002157,P-046888,1,15.47,15.47
C-002158,P-003312,5,79.92,399.6
C-002158,P-045760,4,8.58,34.32
C-002159,P-024466,5,13.35,66.75
C-002160,P-010851,1,58.8,58.8
C-002160,P-049249,2,109.88,219.76
C-002160,P-021848,1,64.56,64.56
C-002160,P-000090,2,44.44,88.88
C-002160,P-039569,4,96.26,385.04
C-002161,P-025209,1,61.34,61.34
C-002162,P-023163,3,7.45,22.35
C-002162,P-022285,4,60.68,242.72
C-002162,P-042085,5,17.2,86.0
C-002163,P-053597,1,36.52,36.52
C-002163,P-048349,3,41.06,123.18
C-002164,P-007691,2,125.79,251.58
C-002164,P-039893,4,29.81,119.24
C-002164,P-007516,4,145.61,582.44
C-002165,P-007409,1,158.3,158.3
C-002165,P-042562,2,62.89,125.78
C-002165,P-017603,1,111.0,111.0
C-002166,P-047846,2,43.21,86.42
C-002166,P-036149,5,132.83,664.15
C-002166,P-046983,1,140.7,140.7
C-002167,P-001204,4,4.2,16.8
C-002167,P-032526,2,113.32,226.64
C-002167,P-029396,5,68.93,344.65
C-002168,P-034865,4,95.42,381.68
C-002168,P-026435,4,9.02,36.08
C-002168,P-020532,4,9.67,38.68
C-002168,P-031611,3,52.83,158.49
C-002168,P-011509,1,10.73,10.73
C-002169,P-011809,1,103.66,103.66
C-002169,P-028944,3,100.88,302.64
C-002169,P-043393,2,110.93,221.86
C-002170,P-013814,5,118.25,591.25
C-002170,P-000532,1,101.48,101.48
C-002170,P-050214,2,145.31,290.62
C-002171,P-041216,2,56.3,112.6
C-002171,P-036418,2,57.11,114.22
C-002171,P-034531,5,22.5,112.5
C-002171,P-001485,3,69.72,209.16
C-002172,P-036632,5,113.99,569.95
C-002172,P-026412,4,21.7,86.8
C-002172,P-053006,3,105.54,316.62
C-002172,P-001181,2,69.58,139.16
C-002173,P-007712,2,29.77,59.54
C-002173,P-027667,3,127.05,381.15
C-002173,P-049587,1,138.02,138.02
C-002174,P-030772,4,112.4,449.6
C-002174,P-043651,5,122.78,613.9
C-002174,P-005243,3,68.69,206.07
C-002174,P-002220,1,115.38,115.38
C-002174,P-020138,3,92.83,278.49
C-002175,P-037898,1,58.48,58.48
C-002175,P-027749,1,94.94,94.94
C-002175,P-023575,5,97.71,488.55
C-002175,P-035447,5,20.12,100.6
C-002175,P-015125,2,67.19,134.38
C-002176,P-040159,2,125.86,251.72
C-002176,P-009365,1,96.21,96.21
C-002177,P-053634,3,103.61,310.83
C-002177,P-051889,4,72.48,289.92
C-002177,P-046911,1,98.13,98.13
C-002178,P-036682,4,52.21,208.84
C-002178,P-001154,4,34.1,136.4
C-002179,P-028415,4,69.03,276.12
C-002179,P-004120,1,49.34,49.34
C-002179,P-004607,1,60.06,60.06
C-002179,P-041441,4,117.36,469.44
C-002180,P-007594,3,102.81,308.43
C-002180,P-047685,4,82.36,329.44
C-002180,P-039612,2,30.13,60.26
C-002180,P-043368,5,87.46,437.3
C-002181,P-038943,3,94.85,284.55
C-002181,P-027699,4,87.79,351.16
C-002181,P-022983,4,49.69,198.76
C-002182,P-009031,2,79.18,158.36
C-002182,P-043785,2,130.41,260.82
C-002182,P-023281,5,140.85,704.25
C-002182,P-004621,3,100.1,300.3
C-002182,P-035471,1,69.91,69.91
C-002183,P-032554,1,2.25,2.25
C-002183,P-043621,4,15.01,60.04
C-002183,P-005920,5,126.68,633.4
C-002183,P-001947,2,72.57,145.14
C-002183,P-049666,5,27.91,139.55
C-002184,P-030350,1,46.58,46.58
C-002184,P-013277,4,65.27,261.08
C-002185,P-040790,2,141.98,283.96
C-002185,P-003467,1,44.04,44.04
C-002185,P-049576,4,7.71,30.84
C-002185,P-015107,1,79.11,79.11
C-002185,P-050973,5,138.23,691.15
C-002186,P-041106,4,125.37,501.48
C-002187,P-024051,3,52.42,157.26
C-002187,P-031112,2,65.12,130.24
C-002187,P-042983,3,63.06,189.18
C-002188,P-044417,4,118.07,472.28
C-002188,P-015604,3,83.45,250.35
C-002188,P-010447,5,89.21,446.05
C-002188,P-051608,3,2.68,8.04
C-002188,P-041134,1,118.26,118.26
C-002189,P-003246,3,108.43,325.29
C-002189,P-022784,3,104.96,314.88
C-002190,P-042280,4,81.78,327.12
C-002190,P-041787,1,134.65,134.65
C-002190,P-019876,5,3.22,16.1
C-002191,P-002049,5,142.13,710.65
C-002192,P-037131,5,49.39,246.95
C-002192,P-043064,5,100.72,503.6
C-002192,P-041410,4,113.69,454.76
C-002192,P-049793,5,49.92,249.6
C-002192,P-051603,4,39.62,158.48
C-002193,P-039396,3,118.04,354.12
C-002194,P-013034,2,57.8,115.6
C-002195,P-031681,3,136.05,408.15
C-002195,P-014915,3,73.08,219.24
C-002196,P-020045,2,155.42,310.84
C-002196,P-051103,3,41.71,125.13
C-002196,P-013755,3,136.8,410.4
C-002196,P-048750,1,64.59,64.59
C-002197,P-023428,2,117.04,234.08
C-002197,P-051885,2,120.1,240.2
C-002197,P-001365,3,125.38,376.14
C-002198,P-038386,1,62.31,62.31
C-002198,P-023868,1,23.46,23.46
C-002198,P-019149,4,15.66,62.64
C-002198,P-042117,1,43.38,43.38
C-002198,P-043224,3,120.39,361.17
C-002199,P-000894,5,156.85,784.25
C-002199,P-036210,1,38.45,38.45
C-002200,P-042728,4,55.14,220.56
C-002200,P-013197,3,112.14,336.42
C-002201,P-052192,1,66.59,66.59
C-002201,P-029955,4,5.87,23.48
C-002202,P-040014,1,112.16,112.16
C-002202,P-042409,2,135.05,270.1
C-002202,P-023826,5,116.32,581.6
C-002202,P-053884,2,87.38,174.76
C-002202,P-045044,3,2.56,7.68
C-002203,P-019156,4,101.32,405.28
C-002203,P-009849,3,141.15,423.45
C-002204,P-002144,5,89.56,447.8
C-002205,P-036508,1,25.63,25.63
C-002205,P-028323,1,55.19,55.19
C-002205,P-032865,3,4.16,12.48
C-002205,P-000615,3,148.6,445.8
C-002205,P-028608,3,111.6,334.8
C-002206,P-016537,4,19.32,77.28
C-002206,P-003635,3,25.57,76.71
C-002207,P-033462,2,105.05,210.1
C-002207,P-001951,2,38.76,77.52
C-002207,P-053613,5,125.41,627.05
C-002207,P-005786,1,146.25,146.25
C-002207,P-047905,5,26.07,130.35
C-002208,P-002040,3,113.3,339.9
C-002208,P-013806,4,108.25,433.0
C-002208,P-011389,4,47.99,191.96
C-002208,P-014302,5,30.53,152.65
C-002208,P-041121,5,120.6,603.0
C-002209,P-032901,5,77.43,387.15
C-002209,P-051792,4,40.94,163.76
C-002209,P-018003,3,91.78,275.34
C-002209,P-027310,5,34.49,172.45
C-002210,P-033683,5,21.92,109.6
C-002210,P-015860,3,120.73,362.19
C-002211,P-046121,4,2.84,11.36
C-002211,P-017614,5,6.88,34.4
C-002211,P-012463,3,79.69,239.07
C-002212,P-034962,3,84.67,254.01
C-002213,P-027739,1,139.15,139.15
C-002213,P-035773,3,43.62,130.86
C-002213,P-032204,4,11.7,46.8
C-002213,P-015431,5,96.41,482.05
C-002213,P-045971,4,84.75,339.0
C-002214,P-026393,1,135.88,135.88
C-002214,P-004475,1,51.0,51.0
C-002214,P-010235,1,66.94,66.94
C-002215,P-031365,2,116.86,233.72
C-002215,P-010425,2,53.28,106.56
C-002215,P-016901,2,91.14,182.28
C-002216,P-005007,5,89.47,447.35
C-002216,P-013909,1,77.27,77.27
C-002216,P-041153,2,36.63,73.26
C-002217,P-018193,1,119.22,119.22
C-002217,P-011978,4,119.95,479.8
C-002217,P-011043,5,143.33,716.65
C-002218,P-005511,4,52.09,208.36
C-002218,P-033415,1,153.01,153.01
C-002218,P-040486,1,119.53,119.53
C-002218,P-048925,5,41.47,207.35
C-002218,P-034997,2,47.64,95.28
C-002219,P-008697,3,101.05,303.15
C-002219,P-019682,3,34.14,102.42
C-002220,P-042929,3,113.8,341.4
C-002220,P-022044,2,43.67,87.34
C-002221,P-028395,2,35.94,71.88
C-002221,P-001426,2,123.67,247.34
C-002222,P-024924,2,128.93,257.86
C-002222,P-022723,4,52.9,211.6
C-002222,P-027345,4,70.92,283.68
C-002222,P-022007,2,88.77,177.54
C-002222,P-043921,3,76.19,228.57
C-002223,P-044647,2,136.25,272.5
C-002223,P-024676,3,13.27,39.81
C-002224,P-010476,4,116.36,465.44
C-002224,P-027549,3,80.5,241.5
C-002225,P-046109,1,18.92,18.92
C-002225,P-029493,3,23.38,70.14
C-002226,P-012705,2,96.87,193.74
C-002227,P-012160,2,33.98,67.96
C-002227,P-034120,4,55.61,222.44
C-002228,P-031749,3,15.92,47.76
C-002228,P-044087,1,124.06,124.06
C-002229,P-018033,4,56.61,226.44
C-002229,P-024894,1,34.59,34.59
C-002229,P-046449,2,64.43,128.86
C-002229,P-003181,1,3.43,3.43
C-002229,P-037732,5,33.12,165.6
C-002230,P-015442,1,35.31,35.31
C-002230,P-028993,1,123.44,123.44
C-002230,P-023480,4,36.2,144.8
C-002231,P-051976,3,69.33,207.99
C-002232,P-036093,5,65.81,329.05
C-002232,P-021487,2,103.76,207.52
C-002232,P-003182,5,55.05,275.25
C-002233,P-044449,2,146.6,293.2
C-002233,P-006508,2,84.48,168.96
C-002233,P-045320,2,4.37,8.74
C-002234,P-003733,5,16.56,82.8
C-002234,P-019442,2,71.87,143.74
C-002234,P-013056,3,48.76,146.28
C-002234,P-003104,1,44.4,44.4
C-002234,P-028730,1,4.41,4.41
C-002235,P-001480,2,132.96,265.92
C-002235,P-015322,2,9.48,18.96
C-002235,P-043242,1,141.5,141.5
C-002236,P-040315,3,59.64,178.92
C-002236,P-023522,2,16.29,32.58
C-002236,P-045899,4,54.44,217.76
C-002236,P-033106,2,56.76,113.52
C-002236,P-003671,2,100.27,200.54
C-002237,P-048900,2,80.66,161.32
C-002237,P-051076,3,6.15,18.45
C-002237,P-002579,5,47.53,237.65
C-002238,P-035672,5,109.39,546.95
C-002238,P-012312,5,142.91,714.55
C-002238,P-043678,5,27.36,136.8
C-002238,P-039882,4,3.53,14.12
C-002238,P-049275,2,112.12,224.24
C-002239,P-021766,1,78.35,78.35
C-002239,P-017361,2,58.44,116.88
C-002239,P-037672,2,62.47,124.94
C-002239,P-045037,1,83.46,83.46
C-002239,P-031350,4,11.03,44.12
C-002240,P-014903,3,55.18,165.54
C-002240,P-026665,4,141.39,565.56
C-002240,P-027990,5,38.04,190.2
C-002241,P-053462,3,48.37,145.11
C-002241,P-012959,2,60.91,121.82
C-002241,P-006961,5,64.66,323.3
C-002241,P-042387,3,34.78,104.34
C-002242,P-028063,5,123.85,619.25
C-002243,P-019217,3,117.88,353.64
C-002243,P-032405,5,58.14,290.7
C-002243,P-006217,2,70.13,140.26
C-002244,P-016676,1,15.02,15.02
C-002244,P-003261,5,110.23,551.15
C-002244,P-044608,2,95.33,190.66
C-002245,P-019766,3,156.77,470.31
C-002245,P-044960,5,132.36,661.8
C-002245,P-038985,3,13.3,39.9
C-002246,P-009313,3,32.19,96.57
C-002246,P-025062,1,91.49,91.49
C-002246,P-017495,3,141.76,425.28
C-002246,P-003033,2,109.58,219.16
C-002247,P-052176,5,7.62,38.1
C-002247,P-025786,4,4.0,16.0
C-002247,P-003930,1,26.19,26.19
C-002247,P-014868,5,33.72,168.6
C-002248,P-010866,3,5.62,16.86
C-002249,P-009011,4,105.85,423.4
C-002249,P-043838,1,87.7,87.7
C-002249,P-021600,5,134.31,671.55
C-002249,P-013358,4,97.39,389.56
C-002250,P-049498,4,119.86,479.44
C-002250,P-042515,3,114.24,342.72
C-002250,P-044008,5,131.56,657.8
C-002250,P-028687,3,34.58,103.74
C-002250,P-043024,4,99.88,399.52
C-002251,P-018553,2,115.82,231.64
C-002251,P-033547,4,46.43,185.72
C-002251,P-028910,4,17.16,68.64
C-002252,P-010106,3,17.1,51.3
