inventory_id,branch_id,product_id,stock_actual,stock_minimo,fecha_ingreso,fecha_actualizacion,estado
I-035337,BR-00318,P-035337,2,9,2025-05-04,2025-08-01,Bajo stock
I-035338,BR-00318,P-035338,39,13,2025-06-16,2025-08-24,Disponible
I-035339,BR-00318,P-035339,0,19,2025-05-15,2025-08-18,Agotado
I-035340,BR-00318,P-035340,97,9,2025-03-10,2025-04-15,Disponible
I-035341,BR-00318,P-035341,24,11,2025-03-03,2025-03-18,Disponible
I-035342,BR-00319,P-035342,6,12,2025-07-01,2025-08-11,Bajo stock
I-035343,BR-00319,P-035343,35,5,2025-06-09,2025-08-10,Disponible
I-035344,BR-00319,P-035344,51,18,2025-03-19,2025-06-14,Disponible
I-035345,BR-00319,P-035345,14,20,2025-03-15,2025-04-14,Bajo stock
I-035346,BR-00319,P-035346,55,16,2025-03-24,2025-04-24,Disponible
I-035347,BR-00319,P-035347,98,19,2025-04-21,2025-06-24,Disponible
I-035348,BR-00319,P-035348,57,12,2025-04-13,2025-08-10,Disponible
I-035349,BR-00319,P-035349,44,5,2025-05-30,2025-06-15,Disponible
I-035350,BR-00319,P-035350,74,11,2025-03-27,2025-04-14,Disponible
I-035351,BR-00319,P-035351,67,18,2025-04-08,2025-08-06,Disponible
I-035352,BR-00319,P-035352,39,10,2025-06-27,2025-07-23,Disponible
I-035353,BR-00319,P-035353,58,8,2025-05-04,2025-08-05,Disponible
I-035354,BR-00319,P-035354,51,13,2025-07-14,2025-08-05,Disponible
I-035355,BR-00319,P-035355,50,5,2025-04-05,2025-07-14,Disponible
I-035356,BR-00319,P-035356,42,6,2025-07-15,2025-08-17,Disponible
I-035357,BR-00319,P-035357,17,7,2025-07-09,2025-07-22,Disponible
I-035358,BR-00319,P-035358,3,19,2025-03-12,2025-07-04,Bajo stock
I-035359,BR-00319,P-035359,31,18,2025-05-09,2025-08-14,Disponible
I-035360,BR-00319,P-035360,2,16,2025-03-16,2025-05-02,Bajo stock
I-035361,BR-00319,P-035361,75,19,2025-04-19,2025-07-11,Disponible
I-035362,BR-00319,P-035362,22,8,2025-05-27,2025-06-11,Disponible
I-035363,BR-00319,P-035363,26,11,2025-03-17,2025-06-13,Disponible
I-035364,BR-00319,P-035364,50,14,2025-04-03,2025-08-23,Disponible
I-035365,BR-00319,P-035365,50,11,2025-05-04,2025-07-12,Disponible
I-035366,BR-00319,P-035366,5,13,2025-05-03,2025-05-08,Bajo stock
I-035367,BR-00319,P-035367,12,13,2025-07-03,2025-07-28,Bajo stock
I-035368,BR-00319,P-035368,44,5,2025-03-29,2025-08-19,Disponible
I-035369,BR-00319,P-035369,7,12,2025-06-14,2025-06-16,Bajo stock
I-035370,BR-00319,P-035370,20,15,2025-04-27,2025-07-16,Disponible
I-035371,BR-00319,P-035371,13,13,2025-07-14,2025-08-22,Bajo stock
I-035372,BR-00319,P-035372,58,11,2025-06-18,2025-07-05,Disponible
I-035373,BR-00319,P-035373,28,12,2025-06-29,2025-08-07,Disponible
I-035374,BR-00319,P-035374,47,14,2025-04-04,2025-08-24,Disponible
I-035375,BR-00319,P-035375,22,13,2025-03-06,2025-04-01,Disponible
I-035376,BR-00319,P-035376,46,12,2025-07-14,2025-07-30,Disponible
I-035377,BR-00319,P-035377,13,15,2025-05-07,2025-06-19,Bajo stock
I-035378,BR-00319,P-035378,61,19,2025-03-16,2025-03-31,Disponible
I-035379,BR-00319,P-035379,41,13,2025-04-21,2025-05-18,Disponible
I-035380,BR-00319,P-035380,10,17,2025-04-22,2025-04-29,Bajo stock
I-035381,BR-00319,P-035381,45,12,2025-03-26,2025-07-25,Disponible
I-035382,BR-00319,P-035382,98,14,2025-05-19,2025-07-21,Disponible
I-035383,BR-00319,P-035383,66,5,2025-05-13,2025-06-23,Disponible
I-035384,BR-00319,P-035384,9,12,2025-03-29,2025-04-15,Bajo stock
I-035385,BR-00319,P-035385,26,13,2025-03-08,2025-07-11,Disponible
I-035386,BR-00319,P-035386,15,5,2025-04-14,2025-07-06,Disponible
I-035387,BR-00319,P-035387,4,8,2025-06-05,2025-06-12,Bajo stock
I-035388,BR-00319,P-035388,54,11,2025-04-16,2025-04-18,Disponible
I-035389,BR-00319,P-035389,75,19,2025-03-03,2025-04-21,Disponible
I-035390,BR-00319,P-035390,88,17,2025-05-15,2025-08-11,Disponible
I-035391,BR-00319,P-035391,5,9,2025-04-04,2025-07-12,Bajo stock
I-035392,BR-00319,P-035392,34,10,2025-04-01,2025-07-26,Disponible
I-035393,BR-00319,P-035393,41,20,2025-03-17,2025-04-29,Disponible
I-035394,BR-00319,P-035394,96,20,2025-06-11,2025-07-17,Disponible
I-035395,BR-00319,P-035395,98,13,2025-03-27,2025-06-27,Disponible
I-035396,BR-00319,P-035396,62,19,2025-06-15,2025-07-21,Disponible
I-035397,BR-00319,P-035397,69,20,2025-07-21,2025-08-24,Disponible
I-035398,BR-00319,P-035398,15,7,2025-07-22,2025-08-22,Disponible
I-035399,BR-00319,P-035399,63,20,2025-05-25,2025-08-21,Disponible
I-035400,BR-00319,P-035400,71,19,2025-03-14,2025-05-08,Disponible
I-035401,BR-00319,P-035401,78,20,2025-05-25,2025-06-18,Disponible
I-035402,BR-00319,P-035402,68,10,2025-06-02,2025-08-14,Disponible
I-035403,BR-00319,P-035403,100,18,2025-06-23,2025-06-26,Disponible
I-035404,BR-00319,P-035404,18,12,2025-07-02,2025-07-18,Disponible
I-035405,BR-00319,P-035405,42,11,2025-04-01,2025-06-04,Disponible
I-035406,BR-00319,P-035406,9,15,2025-05-06,2025-06-12,Bajo stock
I-035407,BR-00319,P-035407,21,19,2025-04-05,2025-04-21,Disponible
I-035408,BR-00319,P-035408,67,8,2025-03-30,2025-06-01,Disponible
I-035409,BR-00319,P-035409,24,9,2025-07-08,2025-08-21,Disponible
I-035410,BR-00319,P-035410,48,12,2025-05-13,2025-06-19,Disponible
I-035411,BR-00319,P-035411,21,8,2025-06-05,2025-08-16,Disponible
I-035412,BR-00319,P-035412,92,7,2025-04-16,2025-04-21,Disponible
I-035413,BR-00319,P-035413,81,12,2025-06-21,2025-06-24,Disponible
I-035414,BR-00319,P-035414,53,5,2025-03-01,2025-04-19,Disponible
I-035415,BR-00319,P-035415,19,20,2025-06-01,2025-08-24,Bajo stock
I-035416,BR-00319,P-035416,58,19,2025-03-27,2025-04-04,Disponible
I-035417,BR-00319,P-035417,98,20,2025-04-07,2025-05-10,Disponible
I-035418,BR-00319,P-035418,73,5,2025-03-25,2025-05-19,Disponible
I-035419,BR-00319,P-035419,3,16,2025-05-01,2025-05-21,Bajo stock
I-035420,BR-00319,P-035420,67,6,2025-06-15,2025-08-05,Disponible
I-035421,BR-00319,P-035421,83,16,2025-06-04,2025-07-08,Disponible
I-035422,BR-00319,P-035422,92,13,2025-05-27,2025-06-25,Disponible
I-035423,BR-00319,P-035423,17,7,2025-06-30,2025-07-28,Disponible
I-035424,BR-00319,P-035424,84,16,2025-06-29,2025-06-30,Disponible
I-035425,BR-00319,P-035425,25,17,2025-06-09,2025-07-17,Disponible
I-035426,BR-00319,P-035426,62,9,2025-04-09,2025-05-05,Disponible
I-035427,BR-00319,P-035427,83,14,2025-04-22,2025-05-09,Disponible
I-035428,BR-00319,P-035428,64,20,2025-05-20,2025-06-22,Disponible
I-035429,BR-00319,P-035429,31,19,2025-06-25,2025-07-21,Disponible
I-035430,BR-00319,P-035430,23,7,2025-06-18,2025-07-01,Disponible
I-035431,BR-00319,P-035431,67,11,2025-05-15,2025-06-27,Disponible
I-035432,BR-00319,P-035432,79,7,2025-05-15,2025-07-31,Disponible
I-035433,BR-00319,P-035433,69,13,2025-05-24,2025-06-25,Disponible
I-035434,BR-00319,P-035434,36,10,2025-07-18,2025-07-19,Disponible
I-035435,BR-00319,P-035435,23,18,2025-06-23,2025-08-14,Disponible
I-035436,BR-00319,P-035436,72,13,2025-03-10,2025-04-21,Disponible
I-035437,BR-00320,P-035437,87,13,2025-06-10,2025-08-19,Disponible
I-035438,BR-00320,P-035438,93,13,2025-03-08,2025-07-31,Disponible
I-035439,BR-00320,P-035439,48,17,2025-06-14,2025-07-28,Disponible
I-035440,BR-00320,P-035440,64,16,2025-04-05,2025-04-30,Disponible
I-035441,BR-00320,P-035441,50,5,2025-04-26,2025-05-18,Disponible
I-035442,BR-00320,P-035442,48,12,2025-04-29,2025-05-31,Disponible
I-035443,BR-00320,P-035443,15,8,2025-03-22,2025-06-23,Disponible
I-035444,BR-00320,P-035444,87,12,2025-04-15,2025-07-11,Disponible
I-035445,BR-00320,P-035445,43,18,2025-04-05,2025-06-05,Disponible
I-035446,BR-00320,P-035446,53,10,2025-06-06,2025-06-20,Disponible
I-035447,BR-00320,P-035447,4,7,2025-04-29,2025-08-05,Bajo stock
I-035448,BR-00320,P-035448,1,19,2025-06-06,2025-07-12,Bajo stock
I-035449,BR-00320,P-035449,63,5,2025-02-27,2025-08-03,Disponible
I-035450,BR-00320,P-035450,93,13,2025-03-26,2025-07-30,Disponible
I-035451,BR-00320,P-035451,43,10,2025-06-09,2025-06-19,Disponible
I-035452,BR-00320,P-035452,92,14,2025-07-15,2025-08-11,Disponible
I-035453,BR-00320,P-035453,42,16,2025-05-15,2025-05-30,Disponible
I-035454,BR-00320,P-035454,27,13,2025-03-13,2025-08-06,Disponible
I-035455,BR-00320,P-035455,96,6,2025-03-05,2025-07-09,Disponible
I-035456,BR-00320,P-035456,7,12,2025-05-21,2025-08-04,Bajo stock
I-035457,BR-00320,P-035457,32,11,2025-07-18,2025-08-23,Disponible
I-035458,BR-00320,P-035458,69,18,2025-03-15,2025-04-21,Disponible
I-035459,BR-00320,P-035459,78,7,2025-03-22,2025-04-14,Disponible
I-035460,BR-00320,P-035460,4,5,2025-03-30,2025-05-16,Bajo stock
I-035461,BR-00320,P-035461,54,20,2025-03-06,2025-03-08,Disponible
I-035462,BR-00320,P-035462,41,20,2025-04-14,2025-07-13,Disponible
I-035463,BR-00320,P-035463,95,13,2025-05-14,2025-06-08,Disponible
I-035464,BR-00320,P-035464,28,20,2025-03-07,2025-04-03,Disponible
I-035465,BR-00320,P-035465,37,16,2025-05-18,2025-07-22,Disponible
I-035466,BR-00320,P-035466,31,14,2025-06-10,2025-08-24,Disponible
I-035467,BR-00320,P-035467,43,19,2025-07-19,2025-08-08,Disponible
I-035468,BR-00320,P-035468,15,20,2025-04-05,2025-06-20,Bajo stock
I-035469,BR-00320,P-035469,18,18,2025-07-07,2025-08-14,Bajo stock
I-035470,BR-00320,P-035470,28,13,2025-07-05,2025-07-21,Disponible
I-035471,BR-00320,P-035471,99,5,2025-04-16,2025-06-12,Disponible
I-035472,BR-00320,P-035472,71,20,2025-04-10,2025-08-14,Disponible
I-035473,BR-00320,P-035473,98,9,2025-05-29,2025-06-27,Disponible
I-035474,BR-00320,P-035474,87,17,2025-07-14,2025-07-17,Disponible
I-035475,BR-00320,P-035475,47,6,2025-04-08,2025-08-01,Disponible
I-035476,BR-00320,P-035476,4,9,2025-04-16,2025-08-23,Bajo stock
I-035477,BR-00320,P-035477,23,15,2025-05-19,2025-08-02,Disponible
I-035478,BR-00320,P-035478,56,8,2025-04-02,2025-08-08,Disponible
I-035479,BR-00320,P-035479,67,20,2025-05-30,2025-08-06,Disponible
I-035480,BR-00320,P-035480,76,14,2025-03-13,2025-06-30,Disponible
I-035481,BR-00320,P-035481,0,6,2025-06-20,2025-08-12,Agotado
I-035482,BR-00320,P-035482,53,12,2025-04-28,2025-05-05,Disponible
I-035483,BR-00320,P-035483,81,17,2025-06-23,2025-06-27,Disponible
I-035484,BR-00320,P-035484,97,11,2025-04-01,2025-06-07,Disponible
I-035485,BR-00320,P-035485,46,18,2025-04-05,2025-05-09,Disponible
I-035486,BR-00320,P-035486,18,13,2025-03-04,2025-06-05,Disponible
I-035487,BR-00320,P-035487,65,11,2025-04-21,2025-05-22,Disponible
I-035488,BR-00320,P-035488,65,6,2025-06-17,2025-07-08,Disponible
I-035489,BR-00320,P-035489,37,8,2025-07-25,2025-08-13,Disponible
I-035490,BR-00320,P-035490,34,18,2025-03-06,2025-03-29,Disponible
I-035491,BR-00320,P-035491,45,11,2025-04-04,2025-07-27,Disponible
I-035492,BR-00320,P-035492,10,9,2025-07-04,2025-08-08,Disponible
I-035493,BR-00320,P-035493,74,18,2025-07-10,2025-07-23,Disponible
I-035494,BR-00320,P-035494,72,16,2025-03-07,2025-06-28,Disponible
I-035495,BR-00320,P-035495,31,14,2025-05-16,2025-06-27,Disponible
I-035496,BR-00320,P-035496,30,6,2025-05-27,2025-07-13,Disponible
I-035497,BR-00320,P-035497,4,18,2025-06-24,2025-08-07,Bajo stock
I-035498,BR-00320,P-035498,61,18,2025-06-03,2025-06-18,Disponible
I-035499,BR-00320,P-035499,49,12,2025-07-23,2025-07-26,Disponible
I-035500,BR-00320,P-035500,63,12,2025-03-08,2025-05-14,Disponible
I-035501,BR-00320,P-035501,56,11,2025-06-19,2025-07-28,Disponible
I-035502,BR-00320,P-035502,15,19,2025-06-22,2025-08-18,Bajo stock
I-035503,BR-00320,P-035503,89,17,2025-04-04,2025-04-04,Disponible
I-035504,BR-00320,P-035504,97,16,2025-06-29,2025-08-06,Disponible
I-035505,BR-00320,P-035505,32,16,2025-06-07,2025-08-13,Disponible
I-035506,BR-00320,P-035506,16,10,2025-03-12,2025-07-17,Disponible
I-035507,BR-00320,P-035507,11,6,2025-04-01,2025-05-11,Disponible
I-035508,BR-00320,P-035508,19,8,2025-04-21,2025-06-07,Disponible
I-035509,BR-00320,P-035509,22,17,2025-05-31,2025-07-06,Disponible
I-035510,BR-00320,P-035510,90,18,2025-03-10,2025-03-13,Disponible
I-035511,BR-00320,P-035511,32,9,2025-05-03,2025-07-10,Disponible
I-035512,BR-00320,P-035512,60,9,2025-06-20,2025-07-14,Disponible
I-035513,BR-00320,P-035513,11,14,2025-06-16,2025-08-03,Bajo stock
I-035514,BR-00320,P-035514,4,5,2025-04-17,2025-06-24,Bajo stock
I-035515,BR-00320,P-035515,73,10,2025-06-04,2025-06-10,Disponible
I-035516,BR-00320,P-035516,60,12,2025-04-27,2025-08-03,Disponible
I-035517,BR-00320,P-035517,19,20,2025-03-12,2025-06-12,Bajo stock
I-035518,BR-00320,P-035518,2,15,2025-04-20,2025-05-17,Bajo stock
I-035519,BR-00320,P-035519,15,15,2025-05-10,2025-08-11,Bajo stock
I-035520,BR-00320,P-035520,7,11,2025-06-24,2025-08-18,Bajo stock
I-035521,BR-00320,P-035521,71,14,2025-05-22,2025-08-13,Disponible
I-035522,BR-00320,P-035522,9,7,2025-02-28,2025-04-08,Disponible
I-035523,BR-00320,P-035523,96,12,2025-03-26,2025-06-16,Disponible
I-035524,BR-00320,P-035524,18,7,2025-06-30,2025-07-05,Disponible
I-035525,BR-00320,P-035525,94,11,2025-03-20,2025-05-11,Disponible
I-035526,BR-00320,P-035526,1,11,2025-03-10,2025-07-21,Bajo stock
I-035527,BR-00320,P-035527,4,20,2025-07-15,2025-08-19,Bajo stock
I-035528,BR-00320,P-035528,77,8,2025-05-12,2025-06-04,Disponible
I-035529,BR-00320,P-035529,29,19,2025-03-04,2025-05-02,Disponible
I-035530,BR-00320,P-035530,59,13,2025-03-18,2025-05-31,Disponible
I-035531,BR-00320,P-035531,14,13,2025-04-28,2025-07-17,Disponible
I-035532,BR-00320,P-035532,9,14,2025-07-15,2025-08-08,Bajo stock
I-035533,BR-00320,P-035533,1,20,2025-06-11,2025-07-03,Bajo stock
I-035534,BR-00320,P-035534,17,20,2025-06-16,2025-06-21,Bajo stock
I-035535,BR-00320,P-035535,43,8,2025-04-11,2025-05-27,Disponible
I-035536,BR-00320,P-035536,27,7,2025-07-06,2025-07-18,Disponible
I-035537,BR-00320,P-035537,64,9,2025-05-22,2025-05-26,Disponible
I-035538,BR-00321,P-035538,8,20,2025-07-14,2025-08-02,Bajo stock
I-035539,BR-00321,P-035539,52,13,2025-05-06,2025-05-21,Disponible
I-035540,BR-00321,P-035540,27,14,2025-04-16,2025-06-29,Disponible
I-035541,BR-00321,P-035541,28,11,2025-05-25,2025-07-30,Disponible
I-035542,BR-00321,P-035542,8,9,2025-06-05,2025-07-07,Bajo stock
I-035543,BR-00321,P-035543,45,12,2025-03-11,2025-05-19,Disponible
I-035544,BR-00321,P-035544,30,13,2025-06-10,2025-08-05,Disponible
I-035545,BR-00321,P-035545,19,9,2025-03-12,2025-03-17,Disponible
I-035546,BR-00321,P-035546,74,14,2025-07-12,2025-08-04,Disponible
I-035547,BR-00321,P-035547,16,17,2025-05-22,2025-06-25,Bajo stock
I-035548,BR-00321,P-035548,77,17,2025-02-28,2025-03-17,Disponible
I-035549,BR-00321,P-035549,15,10,2025-04-28,2025-06-03,Disponible
I-035550,BR-00321,P-035550,59,17,2025-05-06,2025-05-21,Disponible
I-035551,BR-00321,P-035551,17,8,2025-05-05,2025-07-05,Disponible
I-035552,BR-00321,P-035552,6,12,2025-05-03,2025-05-14,Bajo stock
I-035553,BR-00321,P-035553,43,13,2025-05-15,2025-08-22,Disponible
I-035554,BR-00321,P-035554,76,15,2025-07-01,2025-07-13,Disponible
I-035555,BR-00321,P-035555,56,20,2025-03-07,2025-04-20,Disponible
I-035556,BR-00321,P-035556,60,10,2025-04-20,2025-08-23,Disponible
I-035557,BR-00321,P-035557,69,17,2025-03-04,2025-04-25,Disponible
I-035558,BR-00321,P-035558,77,6,2025-06-26,2025-08-01,Disponible
I-035559,BR-00321,P-035559,43,6,2025-03-15,2025-03-26,Disponible
I-035560,BR-00321,P-035560,58,8,2025-05-18,2025-06-02,Disponible
I-035561,BR-00321,P-035561,46,6,2025-05-29,2025-07-12,Disponible
I-035562,BR-00321,P-035562,49,5,2025-03-18,2025-03-26,Disponible
I-035563,BR-00321,P-035563,94,11,2025-07-16,2025-08-22,Disponible
I-035564,BR-00321,P-035564,30,8,2025-05-15,2025-05-27,Disponible
I-035565,BR-00321,P-035565,76,5,2025-07-14,2025-08-14,Disponible
I-035566,BR-00321,P-035566,34,18,2025-06-23,2025-06-25,Disponible
I-035567,BR-00321,P-035567,39,16,2025-06-13,2025-07-21,Disponible
I-035568,BR-00321,P-035568,9,18,2025-06-16,2025-08-15,Bajo stock
I-035569,BR-00321,P-035569,30,19,2025-06-04,2025-07-16,Disponible
I-035570,BR-00321,P-035570,76,16,2025-06-22,2025-07-20,Disponible
I-035571,BR-00321,P-035571,14,15,2025-07-04,2025-07-22,Bajo stock
I-035572,BR-00321,P-035572,58,18,2025-06-04,2025-06-30,Disponible
I-035573,BR-00321,P-035573,39,5,2025-05-07,2025-08-10,Disponible
I-035574,BR-00321,P-035574,9,16,2025-05-26,2025-07-08,Bajo stock
I-035575,BR-00321,P-035575,97,19,2025-06-11,2025-08-01,Disponible
I-035576,BR-00321,P-035576,84,20,2025-06-20,2025-07-03,Disponible
I-035577,BR-00321,P-035577,68,11,2025-03-18,2025-06-18,Disponible
I-035578,BR-00321,P-035578,19,10,2025-07-09,2025-07-24,Disponible
I-035579,BR-00321,P-035579,50,13,2025-05-09,2025-06-05,Disponible
I-035580,BR-00321,P-035580,100,18,2025-03-09,2025-07-25,Disponible
I-035581,BR-00321,P-035581,39,12,2025-03-16,2025-06-11,Disponible
I-035582,BR-00321,P-035582,18,19,2025-03-08,2025-04-20,Bajo stock
I-035583,BR-00321,P-035583,92,12,2025-05-28,2025-06-12,Disponible
I-035584,BR-00321,P-035584,80,18,2025-06-04,2025-07-06,Disponible
I-035585,BR-00321,P-035585,0,17,2025-04-18,2025-06-29,Agotado
I-035586,BR-00321,P-035586,52,8,2025-03-16,2025-03-23,Disponible
I-035587,BR-00321,P-035587,73,8,2025-04-29,2025-05-16,Disponible
I-035588,BR-00321,P-035588,8,7,2025-06-11,2025-07-12,Disponible
I-035589,BR-00321,P-035589,59,8,2025-03-09,2025-03-27,Disponible
I-035590,BR-00321,P-035590,74,14,2025-07-22,2025-08-16,Disponible
I-035591,BR-00321,P-035591,67,11,2025-06-12,2025-08-01,Disponible
I-035592,BR-00321,P-035592,82,8,2025-03-13,2025-05-06,Disponible
I-035593,BR-00321,P-035593,17,5,2025-06-06,2025-07-04,Disponible
I-035594,BR-00321,P-035594,8,8,2025-04-07,2025-08-01,Bajo stock
I-035595,BR-00321,P-035595,75,11,2025-06-21,2025-07-21,Disponible
I-035596,BR-00321,P-035596,57,8,2025-07-19,2025-08-19,Disponible
I-035597,BR-00321,P-035597,46,15,2025-06-25,2025-08-24,Disponible
I-035598,BR-00321,P-035598,20,18,2025-07-25,2025-08-12,Disponible
I-035599,BR-00321,P-035599,7,19,2025-07-15,2025-08-05,Bajo stock
I-035600,BR-00321,P-035600,99,11,2025-06-08,2025-07-07,Disponible
I-035601,BR-00321,P-035601,53,20,2025-03-04,2025-04-11,Disponible
I-035602,BR-00321,P-035602,59,18,2025-06-29,2025-07-17,Disponible
I-035603,BR-00321,P-035603,56,16,2025-04-24,2025-06-19,Disponible
I-035604,BR-00321,P-035604,7,11,2025-07-08,2025-08-24,Bajo stock
I-035605,BR-00321,P-035605,97,19,2025-05-24,2025-06-23,Disponible
I-035606,BR-00321,P-035606,74,6,2025-07-10,2025-08-09,Disponible
I-035607,BR-00321,P-035607,3,14,2025-04-16,2025-07-11,Bajo stock
I-035608,BR-00321,P-035608,46,20,2025-07-06,2025-07-14,Disponible
I-035609,BR-00321,P-035609,43,7,2025-06-29,2025-07-14,Disponible
I-035610,BR-00321,P-035610,58,8,2025-04-23,2025-06-30,Disponible
I-035611,BR-00321,P-035611,90,6,2025-04-27,2025-07-24,Disponible
I-035612,BR-00321,P-035612,0,9,2025-04-03,2025-05-05,Agotado
I-035613,BR-00321,P-035613,85,18,2025-04-17,2025-04-22,Disponible
I-035614,BR-00321,P-035614,7,15,2025-03-07,2025-05-03,Bajo stock
I-035615,BR-00321,P-035615,25,18,2025-06-29,2025-07-30,Disponible
I-035616,BR-00321,P-035616,79,12,2025-03-16,2025-04-13,Disponible
I-035617,BR-00321,P-035617,4,7,2025-05-10,2025-08-15,Bajo stock
I-035618,BR-00321,P-035618,28,16,2025-07-10,2025-08-11,Disponible
I-035619,BR-00321,P-035619,92,11,2025-04-08,2025-06-08,Disponible
I-035620,BR-00321,P-035620,37,9,2025-07-04,2025-08-11,Disponible
I-035621,BR-00321,P-035621,6,15,2025-04-09,2025-05-26,Bajo stock
I-035622,BR-00321,P-035622,84,13,2025-07-20,2025-07-29,Disponible
I-035623,BR-00321,P-035623,5,8,2025-05-21,2025-06-25,Bajo stock
I-035624,BR-00321,P-035624,12,13,2025-03-19,2025-05-21,Bajo stock
I-035625,BR-00321,P-035625,15,14,2025-03-12,2025-03-15,Disponible
I-035626,BR-00321,P-035626,6,15,2025-07-03,2025-07-26,Bajo stock
I-035627,BR-00321,P-035627,7,12,2025-06-28,2025-07-07,Bajo stock
I-035628,BR-00321,P-035628,13,14,2025-06-28,2025-07-20,Bajo stock
I-035629,BR-00321,P-035629,58,15,2025-07-03,2025-08-24,Disponible
I-035630,BR-00321,P-035630,32,9,2025-03-11,2025-03-24,Disponible
I-035631,BR-00321,P-035631,10,14,2025-05-09,2025-06-23,Bajo stock
I-035632,BR-00321,P-035632,38,14,2025-07-23,2025-08-04,Disponible
I-035633,BR-00321,P-035633,7,16,2025-03-17,2025-06-29,Bajo stock
I-035634,BR-00321,P-035634,39,20,2025-04-20,2025-05-20,Disponible
I-035635,BR-00321,P-035635,71,7,2025-04-10,2025-08-23,Disponible
I-035636,BR-00321,P-035636,35,15,2025-05-27,2025-07-22,Disponible
I-035637,BR-00321,P-035637,40,6,2025-03-11,2025-07-03,Disponible
I-035638,BR-00321,P-035638,13,10,2025-03-05,2025-07-18,Disponible
I-035639,BR-00321,P-035639,83,14,2025-03-28,2025-06-17,Disponible
I-035640,BR-00321,P-035640,51,8,2025-05-30,2025-06-27,Disponible
I-035641,BR-00321,P-035641,71,8,2025-03-01,2025-06-21,Disponible
I-035642,BR-00321,P-035642,87,13,2025-03-28,2025-06-02,Disponible
I-035643,BR-00322,P-035643,64,17,2025-06-23,2025-06-25,Disponible
I-035644,BR-00322,P-035644,11,14,2025-07-24,2025-08-16,Bajo stock
I-035645,BR-00322,P-035645,100,11,2025-05-27,2025-05-29,Disponible
I-035646,BR-00322,P-035646,30,16,2025-06-12,2025-06-13,Disponible
I-035647,BR-00322,P-035647,30,19,2025-06-02,2025-08-07,Disponible
I-035648,BR-00322,P-035648,100,14,2025-06-07,2025-07-08,Disponible
I-035649,BR-00322,P-035649,13,14,2025-03-22,2025-05-20,Bajo stock
I-035650,BR-00322,P-035650,93,19,2025-04-08,2025-06-22,Disponible
I-035651,BR-00322,P-035651,37,9,2025-06-22,2025-08-21,Disponible
I-035652,BR-00322,P-035652,26,11,2025-04-20,2025-05-03,Disponible
I-035653,BR-00322,P-035653,54,16,2025-07-18,2025-07-25,Disponible
I-035654,BR-00322,P-035654,100,9,2025-05-19,2025-08-04,Disponible
I-035655,BR-00322,P-035655,51,12,2025-04-25,2025-07-28,Disponible
I-035656,BR-00322,P-035656,27,17,2025-07-13,2025-08-13,Disponible
I-035657,BR-00322,P-035657,61,10,2025-03-27,2025-05-04,Disponible
I-035658,BR-00322,P-035658,15,18,2025-05-12,2025-08-06,Bajo stock
I-035659,BR-00322,P-035659,73,20,2025-03-06,2025-07-09,Disponible
I-035660,BR-00322,P-035660,96,11,2025-06-17,2025-06-26,Disponible
I-035661,BR-00322,P-035661,80,6,2025-06-23,2025-06-27,Disponible
I-035662,BR-00322,P-035662,5,20,2025-05-28,2025-06-02,Bajo stock
I-035663,BR-00322,P-035663,4,14,2025-03-27,2025-07-28,Bajo stock
I-035664,BR-00322,P-035664,76,10,2025-03-13,2025-08-12,Disponible
I-035665,BR-00322,P-035665,100,14,2025-06-01,2025-06-16,Disponible
I-035666,BR-00322,P-035666,31,19,2025-05-29,2025-07-27,Disponible
I-035667,BR-00322,P-035667,39,16,2025-05-27,2025-05-31,Disponible
I-035668,BR-00322,P-035668,3,12,2025-07-19,2025-08-19,Bajo stock
I-035669,BR-00322,P-035669,58,16,2025-03-14,2025-04-05,Disponible
I-035670,BR-00322,P-035670,74,16,2025-06-04,2025-07-18,Disponible
I-035671,BR-00322,P-035671,42,19,2025-07-13,2025-08-12,Disponible
I-035672,BR-00322,P-035672,11,19,2025-03-03,2025-08-14,Bajo stock
I-035673,BR-00322,P-035673,28,19,2025-06-06,2025-07-24,Disponible
I-035674,BR-00322,P-035674,4,10,2025-06-21,2025-07-11,Bajo stock
I-035675,BR-00322,P-035675,16,17,2025-04-29,2025-08-17,Bajo stock
I-035676,BR-00322,P-035676,1,8,2025-04-20,2025-05-21,Bajo stock
I-035677,BR-00322,P-035677,4,18,2025-05-27,2025-06-08,Bajo stock
I-035678,BR-00322,P-035678,70,14,2025-06-15,2025-06-23,Disponible
I-035679,BR-00322,P-035679,3,14,2025-04-03,2025-05-31,Bajo stock
I-035680,BR-00322,P-035680,79,12,2025-05-31,2025-07-23,Disponible
I-035681,BR-00322,P-035681,81,19,2025-07-16,2025-07-26,Disponible
I-035682,BR-00322,P-035682,22,10,2025-04-28,2025-07-08,Disponible
I-035683,BR-00322,P-035683,83,17,2025-05-20,2025-05-24,Disponible
I-035684,BR-00322,P-035684,40,8,2025-03-06,2025-04-22,Disponible
I-035685,BR-00322,P-035685,69,10,2025-05-09,2025-05-24,Disponible
I-035686,BR-00322,P-035686,20,13,2025-03-03,2025-04-05,Disponible
I-035687,BR-00322,P-035687,2,17,2025-05-13,2025-06-21,Bajo stock
I-035688,BR-00322,P-035688,46,13,2025-06-29,2025-07-23,Disponible
I-035689,BR-00322,P-035689,29,15,2025-04-20,2025-06-15,Disponible
I-035690,BR-00322,P-035690,100,8,2025-05-11,2025-06-21,Disponible
