purchase_id,branch_id,client_id,fecha,canal,metodo_pago,employee_id,total
C-002675,BR-00342,CL-02766,2025-07-03,Presencial,Efectivo,E-008886,567.45
C-002676,BR-00234,CL-08596,2025-07-20,Página Web,PayPal,E-006337,202.69
C-002677,BR-00349,CL-07208,2025-08-04,Página Web,PayPal,E-009389,270.58
C-002678,BR-00458,CL-03441,2025-07-11,Distribuidor,Transferencia,E-012070,1352.68
C-002679,BR-00175,CL-09281,2025-06-02,Amazon,Tarjeta,E-004767,518.47
C-002680,BR-00382,CL-04032,2025-05-27,Página Web,Tarjeta,E-010114,179.14
C-002681,BR-00311,CL-00953,2025-06-23,Amazon,Tarjeta,E-008378,892.38
C-002682,BR-00313,CL-02589,2025-08-08,Distribuidor,Transferencia,E-008481,301.61
C-002683,BR-00459,CL-06230,2025-07-18,Presencial,Tarjeta,E-012113,1215.46
C-002684,BR-00005,CL-00557,2025-07-04,Amazon,Amazon Pay,E-000395,178.98
C-002685,BR-00252,CL-08701,2025-07-20,Presencial,Tarjeta,E-006788,573.16
C-002686,BR-00440,CL-00983,2025-06-22,Página Web,Tarjeta,E-011674,629.24
C-002687,BR-00350,CL-02395,2025-08-07,Distribuidor,Transferencia,E-009430,512.43
C-002688,BR-00212,CL-06712,2025-06-28,Presencial,Efectivo,E-005772,600.41
C-002689,BR-00469,CL-08243,2025-07-01,Presencial,Efectivo,E-012510,328.38
C-002690,BR-00471,CL-08493,2025-06-02,Presencial,Tarjeta,E-012541,1002.41
C-002691,BR-00261,CL-00174,2025-08-14,Página Web,Tarjeta,E-006863,604.99
C-002692,BR-00162,CL-01389,2025-05-31,Página Web,Tarjeta,E-004539,1226.78
C-002693,BR-00185,CL-01783,2025-06-07,Instagram,Transferencia,E-004871,456.47
C-002694,BR-00203,CL-01975,2025-07-05,Instagram,Transferencia,E-005604,1173.34
C-002695,BR-00407,CL-09863,2025-06-19,Presencial,Tarjeta,E-010774,407.51
C-002696,BR-00177,CL-03046,2025-05-31,Instagram,Transferencia,E-004813,298.3
C-002697,BR-00377,CL-06665,2025-06-11,Página Web,Tarjeta,E-009854,885.24
C-002698,BR-00117,CL-03251,2025-07-24,Página Web,PayPal,E-003223,370.24
C-002699,BR-00490,CL-09421,2025-07-03,Amazon,Tarjeta,E-012783,1274.7
C-002700,BR-00291,CL-08515,2025-06-23,Presencial,Efectivo,E-007789,834.35
C-002701,BR-00243,CL-01994,2025-06-29,Instagram,Transferencia,E-006626,31.84
C-002702,BR-00176,CL-05153,2025-07-09,Distribuidor,Transferencia,E-004784,411.02
C-002703,BR-00100,CL-04263,2025-07-01,Amazon,Tarjeta,E-002835,298.45
C-002704,BR-00004,CL-06174,2025-07-18,Distribuidor,Transferencia,E-000324,608.67
C-002705,BR-00424,CL-02405,2025-07-28,Presencial,Tarjeta,E-011283,1101.68
C-002706,BR-00116,CL-03783,2025-07-05,Presencial,Tarjeta,E-003086,728.47
C-002707,BR-00493,CL-09173,2025-08-22,Amazon,Tarjeta,E-012798,489.44
C-002708,BR-00454,CL-01784,2025-07-14,Página Web,Tarjeta,E-011805,335.43
C-002709,BR-00386,CL-00829,2025-07-28,Página Web,Tarjeta,E-010288,1227.49
C-002710,BR-00138,CL-04271,2025-06-16,Instagram,Transferencia,E-003821,534.9
C-002711,BR-00425,CL-01977,2025-07-08,Instagram,Transferencia,E-011323,289.5
C-002712,BR-00003,CL-06872,2025-06-30,Página Web,Tarjeta,E-000296,915.14
C-002713,BR-00066,CL-04307,2025-07-14,Instagram,Bizum,E-001879,435.78
C-002714,BR-00119,CL-02741,2025-08-15,Página Web,Tarjeta,E-003309,447.89
C-002715,BR-00074,CL-01068,2025-07-01,Instagram,Transferencia,E-001934,639.21
C-002716,BR-00424,CL-08159,2025-07-05,Instagram,Bizum,E-011275,1455.28
C-002717,BR-00273,CL-09024,2025-07-19,Amazon,Amazon Pay,E-007366,738.6
C-002718,BR-00072,CL-01629,2025-07-05,Distribuidor,Transferencia,E-001921,257.2
C-002719,BR-00076,CL-04454,2025-07-18,Amazon,Amazon Pay,E-001944,265.38
C-002720,BR-00046,CL-09995,2025-06-27,Instagram,Transferencia,E-001488,616.32
C-002721,BR-00013,CL-01914,2025-07-12,Distribuidor,Transferencia,E-000663,89.9
C-002722,BR-00427,CL-07432,2025-06-21,Distribuidor,Transferencia,E-011423,602.21
C-002723,BR-00234,CL-09361,2025-05-27,Página Web,Tarjeta,E-006336,212.73
C-002724,BR-00165,CL-07101,2025-06-02,Página Web,Tarjeta,E-004592,925.37
C-002725,BR-00230,CL-00643,2025-07-07,Distribuidor,Transferencia,E-006120,117.63
C-002726,BR-00169,CL-02391,2025-07-16,Amazon,Tarjeta,E-004662,402.87
C-002727,BR-00241,CL-08212,2025-08-03,Amazon,Tarjeta,E-006595,213.58
C-002728,BR-00143,CL-03090,2025-07-13,Presencial,Tarjeta,E-003865,458.92
C-002729,BR-00289,CL-09707,2025-07-19,Página Web,PayPal,E-007748,177.34
C-002730,BR-00192,CL-01943,2025-08-06,Presencial,Tarjeta,E-005087,435.72
C-002731,BR-00402,CL-03537,2025-06-05,Amazon,Tarjeta,E-010699,1030.73
C-002732,BR-00347,CL-00242,2025-06-09,Instagram,Bizum,E-009284,662.11
C-002733,BR-00252,CL-03268,2025-08-03,Presencial,Efectivo,E-006786,1378.24
C-002734,BR-00204,CL-04267,2025-07-18,Amazon,Tarjeta,E-005614,477.81
C-002735,BR-00020,CL-05082,2025-08-17,Amazon,Tarjeta,E-000777,381.69
C-002736,BR-00230,CL-05114,2025-08-22,Presencial,Tarjeta,E-006165,636.23
C-002737,BR-00422,CL-02513,2025-06-05,Presencial,Tarjeta,E-011175,6.54
C-002738,BR-00140,CL-05760,2025-07-04,Instagram,Bizum,E-003845,949.61
C-002739,BR-00356,CL-09088,2025-07-31,Amazon,Tarjeta,E-009591,756.03
C-002740,BR-00005,CL-03485,2025-08-23,Amazon,Tarjeta,E-000395,1840.12
C-002741,BR-00266,CL-09737,2025-07-06,Presencial,Efectivo,E-006892,305.46
C-002742,BR-00352,CL-08573,2025-07-14,Presencial,Efectivo,E-009515,781.32
C-002743,BR-00084,CL-08335,2025-08-16,Instagram,Transferencia,E-002462,596.44
C-002744,BR-00198,CL-04004,2025-07-09,Presencial,Tarjeta,E-005446,460.2
C-002745,BR-00157,CL-07242,2025-06-22,Distribuidor,Transferencia,E-004312,627.12
C-002746,BR-00146,CL-07560,2025-08-05,Instagram,Bizum,E-003891,1539.45
C-002747,BR-00127,CL-02504,2025-06-03,Instagram,Transferencia,E-003627,442.18
C-002748,BR-00083,CL-01713,2025-06-08,Presencial,Efectivo,E-002433,1151.81
C-002749,BR-00256,CL-00244,2025-07-01,Página Web,Tarjeta,E-006829,548.99
C-002750,BR-00090,CL-08750,2025-06-01,Distribuidor,Transferencia,E-002647,36.8
C-002751,BR-00267,CL-01521,2025-07-06,Amazon,Amazon Pay,E-006953,1036.12
C-002752,BR-00366,CL-01185,2025-06-01,Instagram,Transferencia,E-009760,1630.53
C-002753,BR-00115,CL-02053,2025-07-10,Página Web,PayPal,E-002963,649.07
C-002754,BR-00258,CL-02492,2025-06-29,Instagram,Bizum,E-006840,497.3
C-002755,BR-00472,CL-02039,2025-08-16,Instagram,Bizum,E-012564,1368.83
C-002756,BR-00382,CL-07264,2025-05-27,Amazon,Tarjeta,E-010131,435.25
C-002757,BR-00154,CL-02755,2025-07-27,Presencial,Tarjeta,E-004116,248.16
C-002758,BR-00328,CL-07587,2025-08-05,Instagram,Transferencia,E-008777,1094.79
C-002759,BR-00021,CL-08641,2025-05-30,Página Web,Tarjeta,E-000797,1102.73
C-002760,BR-00009,CL-08808,2025-06-18,Instagram,Bizum,E-000572,1412.24
C-002761,BR-00036,CL-04044,2025-05-27,Distribuidor,Transferencia,E-000951,1134.73
C-002762,BR-00287,CL-00086,2025-07-07,Distribuidor,Transferencia,E-007720,1090.91
C-002763,BR-00041,CL-02458,2025-07-14,Amazon,Tarjeta,E-001271,476.82
C-002764,BR-00002,CL-08376,2025-05-31,Presencial,Tarjeta,E-000162,593.2
C-002765,BR-00071,CL-00263,2025-08-08,Página Web,PayPal,E-001915,1116.13
C-002766,BR-00131,CL-04271,2025-07-06,Distribuidor,Transferencia,E-003693,1303.38
C-002767,BR-00384,CL-02979,2025-08-19,Distribuidor,Transferencia,E-010212,489.84
C-002768,BR-00425,CL-01381,2025-06-17,Distribuidor,Transferencia,E-011322,27.79
C-002769,BR-00243,CL-09041,2025-06-17,Amazon,Amazon Pay,E-006635,1131.07
C-002770,BR-00347,CL-09276,2025-07-27,Amazon,Amazon Pay,E-009281,353.46
C-002771,BR-00205,CL-04405,2025-07-26,Amazon,Amazon Pay,E-005636,14.43
C-002772,BR-00309,CL-01623,2025-08-21,Instagram,Transferencia,E-008286,1449.32
C-002773,BR-00282,CL-03315,2025-06-17,Distribuidor,Transferencia,E-007632,175.42
C-002774,BR-00282,CL-04248,2025-07-29,Página Web,PayPal,E-007637,683.43
C-002775,BR-00001,CL-09410,2025-08-13,Presencial,Efectivo,E-000129,961.23
C-002776,BR-00450,CL-03032,2025-08-15,Página Web,Tarjeta,E-011782,762.48
C-002777,BR-00067,CL-08682,2025-08-12,Presencial,Efectivo,E-001886,278.46
C-002778,BR-00479,CL-03718,2025-06-10,Presencial,Efectivo,E-012679,1601.35
C-002779,BR-00268,CL-02137,2025-06-03,Presencial,Tarjeta,E-007172,1671.29
C-002780,BR-00400,CL-03112,2025-07-14,Amazon,Tarjeta,E-010677,525.15
C-002781,BR-00027,CL-01652,2025-06-11,Amazon,Tarjeta,E-000896,763.08
C-002782,BR-00162,CL-05825,2025-07-15,Página Web,Tarjeta,E-004523,1110.0
C-002783,BR-00491,CL-09919,2025-08-23,Presencial,Tarjeta,E-012790,1318.12
C-002784,BR-00005,CL-09902,2025-08-19,Instagram,Transferencia,E-000374,591.35
C-002785,BR-00081,CL-09556,2025-07-07,Presencial,Efectivo,E-002344,311.78
C-002786,BR-00095,CL-03363,2025-07-22,Página Web,PayPal,E-002749,381.62
C-002787,BR-00146,CL-08314,2025-07-29,Página Web,Tarjeta,E-003885,415.51
C-002788,BR-00231,CL-03987,2025-08-16,Distribuidor,Transferencia,E-006221,84.29
C-002789,BR-00234,CL-09196,2025-07-02,Instagram,Bizum,E-006352,331.59
C-002790,BR-00138,CL-07136,2025-07-24,Página Web,Tarjeta,E-003821,239.63
C-002791,BR-00179,CL-02613,2025-06-01,Instagram,Bizum,E-004824,527.49
C-002792,BR-00207,CL-06875,2025-06-25,Presencial,Efectivo,E-005679,910.1
C-002793,BR-00192,CL-02445,2025-06-06,Distribuidor,Transferencia,E-005126,331.27
C-002794,BR-00095,CL-03394,2025-05-26,Página Web,PayPal,E-002745,328.74
C-002795,BR-00029,CL-01050,2025-08-06,Instagram,Bizum,E-000910,934.07
C-002796,BR-00386,CL-00006,2025-08-11,Amazon,Amazon Pay,E-010314,10.2
C-002797,BR-00292,CL-01384,2025-06-22,Página Web,Tarjeta,E-007794,1053.93
C-002798,BR-00238,CL-00591,2025-06-18,Distribuidor,Transferencia,E-006549,930.22
C-002799,BR-00228,CL-02286,2025-05-30,Página Web,PayPal,E-005913,1049.66
C-002800,BR-00231,CL-05531,2025-06-01,Instagram,Transferencia,E-006227,1803.53
C-002801,BR-00329,CL-08213,2025-06-04,Instagram,Bizum,E-008786,841.45
C-002802,BR-00177,CL-02394,2025-05-28,Distribuidor,Transferencia,E-004814,433.44
C-002803,BR-00106,CL-09262,2025-06-24,Presencial,Tarjeta,E-002887,88.43
C-002804,BR-00245,CL-02340,2025-05-28,Distribuidor,Transferencia,E-006666,386.5
C-002805,BR-00216,CL-01199,2025-07-30,Página Web,Tarjeta,E-005836,648.41
C-002806,BR-00243,CL-02247,2025-06-25,Distribuidor,Transferencia,E-006620,702.19
C-002807,BR-00139,CL-06465,2025-07-28,Instagram,Transferencia,E-003840,666.32
C-002808,BR-00001,CL-01319,2025-07-19,Presencial,Efectivo,E-000035,87.39
C-002809,BR-00049,CL-07800,2025-05-30,Presencial,Tarjeta,E-001605,578.62
C-002810,BR-00192,CL-00810,2025-06-11,Presencial,Efectivo,E-005086,128.4
C-002811,BR-00313,CL-09238,2025-07-28,Página Web,Tarjeta,E-008456,715.71
C-002812,BR-00459,CL-03395,2025-06-21,Instagram,Bizum,E-012138,1189.68
C-002813,BR-00075,CL-04248,2025-06-10,Presencial,Tarjeta,E-001940,14.59
C-002814,BR-00137,CL-00826,2025-05-26,Distribuidor,Transferencia,E-003804,212.62
C-002815,BR-00115,CL-04616,2025-08-17,Presencial,Efectivo,E-003072,727.97
C-002816,BR-00228,CL-02600,2025-08-01,Presencial,Tarjeta,E-005914,435.91
C-002817,BR-00432,CL-03666,2025-05-29,Amazon,Tarjeta,E-011541,129.38
C-002818,BR-00460,CL-05166,2025-07-01,Instagram,Bizum,E-012185,832.11
C-002819,BR-00182,CL-09306,2025-08-03,Distribuidor,Transferencia,E-004851,972.51
C-002820,BR-00170,CL-01144,2025-08-06,Distribuidor,Transferencia,E-004679,618.63
C-002821,BR-00197,CL-09025,2025-08-14,Distribuidor,Transferencia,E-005403,783.06
C-002822,BR-00255,CL-08662,2025-07-31,Amazon,Amazon Pay,E-006817,468.52
C-002823,BR-00207,CL-09946,2025-08-21,Página Web,Tarjeta,E-005680,479.63
C-002824,BR-00194,CL-09269,2025-08-07,Distribuidor,Transferencia,E-005280,1325.34
C-002825,BR-00472,CL-06065,2025-06-28,Amazon,Tarjeta,E-012560,137.34
C-002826,BR-00389,CL-03391,2025-06-28,Instagram,Transferencia,E-010407,911.27
C-002827,BR-00200,CL-03061,2025-05-27,Amazon,Amazon Pay,E-005559,189.66
C-002828,BR-00228,CL-03865,2025-08-09,Amazon,Amazon Pay,E-005914,1188.77
C-002829,BR-00245,CL-05151,2025-07-22,Página Web,PayPal,E-006660,281.85
C-002830,BR-00243,CL-00369,2025-05-28,Amazon,Tarjeta,E-006634,909.58
C-002831,BR-00117,CL-00574,2025-08-03,Presencial,Efectivo,E-003210,1351.3
C-002832,BR-00395,CL-03292,2025-06-17,Página Web,Tarjeta,E-010585,363.1
C-002833,BR-00207,CL-08302,2025-08-12,Amazon,Amazon Pay,E-005672,551.43
C-002834,BR-00154,CL-02407,2025-08-16,Presencial,Tarjeta,E-004181,1275.88
C-002835,BR-00042,CL-02862,2025-07-06,Página Web,Tarjeta,E-001306,952.9
C-002836,BR-00440,CL-03871,2025-07-06,Presencial,Tarjeta,E-011684,257.33
C-002837,BR-00051,CL-08130,2025-06-08,Página Web,PayPal,E-001643,209.46
C-002838,BR-00154,CL-07773,2025-08-06,Instagram,Bizum,E-004150,1361.19
C-002839,BR-00203,CL-01861,2025-07-12,Presencial,Tarjeta,E-005604,438.8
C-002840,BR-00407,CL-01836,2025-06-01,Distribuidor,Transferencia,E-010776,31.41
C-002841,BR-00471,CL-08061,2025-06-17,Presencial,Tarjeta,E-012550,319.59
C-002842,BR-00316,CL-06775,2025-06-28,Presencial,Tarjeta,E-008558,1114.57
C-002843,BR-00166,CL-09312,2025-07-10,Instagram,Bizum,E-004603,625.23
C-002844,BR-00385,CL-02967,2025-06-10,Amazon,Tarjeta,E-010271,796.89
C-002845,BR-00377,CL-06847,2025-08-13,Página Web,PayPal,E-009852,9.26
C-002846,BR-00055,CL-04673,2025-08-01,Amazon,Tarjeta,E-001729,85.4
C-002847,BR-00112,CL-05570,2025-06-02,Presencial,Tarjeta,E-002928,530.44
C-002848,BR-00386,CL-05120,2025-07-19,Instagram,Transferencia,E-010310,705.21
C-002849,BR-00352,CL-08351,2025-08-18,Instagram,Bizum,E-009509,2152.93
C-002850,BR-00425,CL-03446,2025-07-12,Amazon,Amazon Pay,E-011296,82.5
C-002851,BR-00423,CL-03275,2025-07-25,Página Web,PayPal,E-011212,473.18
C-002852,BR-00059,CL-08618,2025-07-29,Distribuidor,Transferencia,E-001788,951.91
C-002853,BR-00451,CL-00006,2025-06-15,Presencial,Efectivo,E-011790,1548.33
C-002854,BR-00192,CL-01065,2025-06-28,Presencial,Efectivo,E-005162,1498.68
C-002855,BR-00197,CL-03217,2025-07-10,Instagram,Transferencia,E-005413,461.23
C-002856,BR-00378,CL-06968,2025-08-08,Amazon,Tarjeta,E-009857,791.95
C-002857,BR-00268,CL-08506,2025-07-28,Página Web,PayPal,E-007044,1099.73
C-002858,BR-00162,CL-00829,2025-08-17,Página Web,Tarjeta,E-004532,789.06
C-002859,BR-00019,CL-08247,2025-08-18,Presencial,Efectivo,E-000765,347.58
C-002860,BR-00226,CL-01184,2025-05-26,Instagram,Transferencia,E-005898,387.57
C-002861,BR-00274,CL-03269,2025-07-24,Amazon,Amazon Pay,E-007451,1596.73
C-002862,BR-00439,CL-03884,2025-07-18,Instagram,Bizum,E-011669,1782.15
C-002863,BR-00398,CL-09330,2025-07-17,Presencial,Tarjeta,E-010632,789.48
C-002864,BR-00449,CL-04577,2025-07-19,Presencial,Efectivo,E-011774,370.36
C-002865,BR-00227,CL-01140,2025-07-30,Instagram,Bizum,E-005902,329.29
C-002866,BR-00191,CL-08422,2025-08-11,Presencial,Efectivo,E-004935,187.45
C-002867,BR-00156,CL-05316,2025-08-10,Amazon,Amazon Pay,E-004251,1646.53
C-002868,BR-00212,CL-09516,2025-08-03,Distribuidor,Transferencia,E-005770,1041.12
C-002869,BR-00382,CL-03338,2025-06-11,Presencial,Tarjeta,E-010107,559.84
C-002870,BR-00262,CL-02707,2025-06-10,Amazon,Tarjeta,E-006865,514.68
C-002871,BR-00158,CL-08612,2025-07-25,Página Web,Tarjeta,E-004342,674.32
C-002872,BR-00085,CL-08369,2025-06-04,Amazon,Tarjeta,E-002542,202.22
C-002873,BR-00092,CL-08073,2025-07-09,Página Web,Tarjeta,E-002688,28.71
C-002874,BR-00164,CL-07519,2025-08-02,Instagram,Transferencia,E-004571,424.71
C-002875,BR-00325,CL-06337,2025-07-07,Presencial,Tarjeta,E-008710,462.47
C-002876,BR-00372,CL-06732,2025-08-12,Amazon,Amazon Pay,E-009822,1400.27
C-002877,BR-00449,CL-06937,2025-08-11,Amazon,Tarjeta,E-011777,829.75
C-002878,BR-00101,CL-04507,2025-07-21,Presencial,Efectivo,E-002854,777.06
C-002879,BR-00122,CL-09191,2025-08-12,Instagram,Bizum,E-003471,760.79
C-002880,BR-00402,CL-00123,2025-05-31,Página Web,PayPal,E-010705,1545.36
C-002881,BR-00317,CL-08593,2025-06-05,Distribuidor,Transferencia,E-008573,569.65
C-002882,BR-00458,CL-02769,2025-08-15,Amazon,Amazon Pay,E-012103,574.19
C-002883,BR-00268,CL-01264,2025-06-19,Página Web,Tarjeta,E-007143,273.42
C-002884,BR-00155,CL-00544,2025-06-20,Página Web,PayPal,E-004223,1478.01
C-002885,BR-00391,CL-06291,2025-07-29,Página Web,PayPal,E-010505,798.71
C-002886,BR-00244,CL-03829,2025-08-03,Página Web,PayPal,E-006651,1649.12
C-002887,BR-00422,CL-08742,2025-06-28,Presencial,Tarjeta,E-011191,1000.12
C-002888,BR-00283,CL-01919,2025-07-02,Instagram,Transferencia,E-007664,20.85
C-002889,BR-00040,CL-03069,2025-07-01,Distribuidor,Transferencia,E-001243,739.89
C-002890,BR-00058,CL-01163,2025-07-15,Presencial,Tarjeta,E-001766,892.46
C-002891,BR-00183,CL-04885,2025-06-09,Instagram,Transferencia,E-004855,28.22
C-002892,BR-00349,CL-00050,2025-06-04,Instagram,Transferencia,E-009370,1143.81
C-002893,BR-00248,CL-05694,2025-08-13,Instagram,Transferencia,E-006710,481.11
C-002894,BR-00197,CL-06438,2025-07-12,Página Web,PayPal,E-005377,890.02
C-002895,BR-00142,CL-04133,2025-08-08,Distribuidor,Transferencia,E-003858,1404.85
C-002896,BR-00173,CL-09614,2025-07-09,Presencial,Efectivo,E-004736,1033.93
C-002897,BR-00388,CL-01063,2025-08-11,Amazon,Amazon Pay,E-010386,770.5
C-002898,BR-00453,CL-03591,2025-05-28,Presencial,Tarjeta,E-011798,954.28
C-002899,BR-00080,CL-06677,2025-07-22,Distribuidor,Transferencia,E-002291,1098.43
C-002900,BR-00072,CL-08578,2025-06-15,Instagram,Bizum,E-001919,360.73
C-002901,BR-00016,CL-05740,2025-08-09,Página Web,PayPal,E-000705,735.01
C-002902,BR-00031,CL-02988,2025-06-07,Página Web,Tarjeta,E-000926,1457.67
C-002903,BR-00157,CL-08672,2025-08-02,Página Web,PayPal,E-004310,1070.26
C-002904,BR-00039,CL-02668,2025-07-06,Presencial,Efectivo,E-000987,299.62
C-002905,BR-00263,CL-06676,2025-06-03,Presencial,Tarjeta,E-006874,118.4
C-002906,BR-00332,CL-06568,2025-07-08,Amazon,Tarjeta,E-008812,59.87
C-002907,BR-00485,CL-00738,2025-06-28,Distribuidor,Transferencia,E-012751,780.4
C-002908,BR-00184,CL-04363,2025-08-12,Distribuidor,Transferencia,E-004861,112.77
C-002909,BR-00048,CL-04817,2025-07-27,Instagram,Bizum,E-001576,154.82
C-002910,BR-00381,CL-08899,2025-08-01,Amazon,Tarjeta,E-009895,667.69
C-002911,BR-00436,CL-00825,2025-07-18,Instagram,Bizum,E-011622,958.92
C-002912,BR-00119,CL-03868,2025-06-04,Presencial,Tarjeta,E-003319,763.48
C-002913,BR-00109,CL-03504,2025-06-20,Instagram,Transferencia,E-002906,869.03
C-002914,BR-00276,CL-06694,2025-08-01,Distribuidor,Transferencia,E-007505,13.01
C-002915,BR-00371,CL-06986,2025-05-27,Amazon,Tarjeta,E-009812,1097.37
C-002916,BR-00409,CL-07858,2025-05-29,Presencial,Efectivo,E-010784,752.73
C-002917,BR-00098,CL-03292,2025-06-26,Presencial,Efectivo,E-002803,261.47
C-002918,BR-00310,CL-08152,2025-07-13,Amazon,Amazon Pay,E-008302,1250.9
C-002919,BR-00147,CL-04637,2025-08-12,Instagram,Transferencia,E-003896,599.77
C-002920,BR-00078,CL-07469,2025-06-16,Amazon,Amazon Pay,E-002125,900.2
C-002921,BR-00016,CL-07301,2025-06-29,Página Web,PayPal,E-000718,1071.71
C-002922,BR-00244,CL-08104,2025-07-26,Distribuidor,Transferencia,E-006644,749.99
C-002923,BR-00012,CL-01696,2025-06-24,Instagram,Transferencia,E-000649,540.07
C-002924,BR-00170,CL-07860,2025-08-14,Amazon,Amazon Pay,E-004675,1923.51
C-002925,BR-00122,CL-06344,2025-07-29,Presencial,Tarjeta,E-003488,286.23
C-002926,BR-00335,CL-08521,2025-05-31,Página Web,PayPal,E-008834,463.56
C-002927,BR-00305,CL-03112,2025-08-18,Instagram,Transferencia,E-007917,1095.4
C-002928,BR-00458,CL-02602,2025-08-01,Distribuidor,Transferencia,E-011994,879.34
C-002929,BR-00403,CL-05784,2025-06-04,Presencial,Efectivo,E-010726,880.75
C-002930,BR-00155,CL-03212,2025-08-13,Instagram,Transferencia,E-004218,836.77
C-002931,BR-00048,CL-00696,2025-08-05,Presencial,Tarjeta,E-001574,621.02
C-002932,BR-00446,CL-01445,2025-08-04,Página Web,PayPal,E-011751,30.62
C-002933,BR-00334,CL-06992,2025-06-17,Instagram,Bizum,E-008824,321.38
C-002934,BR-00489,CL-01215,2025-06-22,Amazon,Amazon Pay,E-012773,135.5
C-002935,BR-00330,CL-08951,2025-07-26,Distribuidor,Transferencia,E-008797,1196.38
C-002936,BR-00298,CL-03457,2025-06-13,Distribuidor,Transferencia,E-007832,1193.18
C-002937,BR-00457,CL-09127,2025-05-26,Instagram,Transferencia,E-011882,299.17
C-002938,BR-00240,CL-09266,2025-07-03,Presencial,Efectivo,E-006581,380.35
C-002939,BR-00142,CL-01934,2025-05-31,Página Web,Tarjeta,E-003862,29.12
C-002940,BR-00426,CL-03993,2025-07-06,Página Web,Tarjeta,E-011348,1282.59
C-002941,BR-00389,CL-02717,2025-08-06,Instagram,Transferencia,E-010441,91.5
C-002942,BR-00287,CL-01842,2025-07-16,Amazon,Tarjeta,E-007722,684.29
C-002943,BR-00223,CL-07686,2025-06-30,Presencial,Tarjeta,E-005880,28.5
C-002944,BR-00463,CL-03062,2025-08-08,Instagram,Transferencia,E-012322,350.82
C-002945,BR-00481,CL-06708,2025-06-26,Página Web,Tarjeta,E-012709,1069.55
C-002946,BR-00363,CL-01050,2025-08-21,Distribuidor,Transferencia,E-009710,557.7
C-002947,BR-00020,CL-06669,2025-06-22,Instagram,Transferencia,E-000791,179.92
C-002948,BR-00231,CL-08092,2025-08-08,Página Web,Tarjeta,E-006242,1045.61
C-002949,BR-00367,CL-07839,2025-06-12,Página Web,Tarjeta,E-009778,320.54
C-002950,BR-00130,CL-08277,2025-07-08,Presencial,Tarjeta,E-003687,245.29
C-002951,BR-00442,CL-04477,2025-07-02,Instagram,Transferencia,E-011718,813.44
C-002952,BR-00389,CL-08010,2025-07-17,Presencial,Efectivo,E-010408,817.62
C-002953,BR-00208,CL-05650,2025-07-13,Distribuidor,Transferencia,E-005688,603.88
C-002954,BR-00276,CL-05857,2025-07-30,Presencial,Tarjeta,E-007535,199.77
C-002955,BR-00460,CL-03562,2025-08-18,Presencial,Tarjeta,E-012167,160.52
C-002956,BR-00432,CL-01777,2025-07-12,Distribuidor,Transferencia,E-011529,21.36
C-002957,BR-00098,CL-00214,2025-07-04,Instagram,Bizum,E-002791,1447.56
C-002958,BR-00314,CL-05207,2025-07-08,Presencial,Tarjeta,E-008523,784.96
C-002959,BR-00186,CL-09964,2025-07-05,Amazon,Amazon Pay,E-004882,1111.42
C-002960,BR-00230,CL-00345,2025-07-06,Presencial,Tarjeta,E-006146,124.35
C-002961,BR-00483,CL-01343,2025-06-13,Página Web,Tarjeta,E-012742,400.72
C-002962,BR-00170,CL-07092,2025-06-01,Distribuidor,Transferencia,E-004669,597.74
C-002963,BR-00351,CL-05606,2025-07-10,Instagram,Transferencia,E-009465,512.27
C-002964,BR-00163,CL-01866,2025-06-06,Página Web,PayPal,E-004551,513.0
C-002965,BR-00269,CL-09532,2025-05-26,Distribuidor,Transferencia,E-007202,41.38
C-002966,BR-00402,CL-06707,2025-08-18,Distribuidor,Transferencia,E-010701,1013.23
C-002967,BR-00344,CL-04112,2025-08-18,Amazon,Tarjeta,E-009046,971.59
C-002968,BR-00315,CL-09546,2025-06-06,Presencial,Efectivo,E-008540,603.25
C-002969,BR-00351,CL-07231,2025-05-27,Distribuidor,Transferencia,E-009459,130.66
C-002970,BR-00433,CL-03672,2025-07-16,Amazon,Amazon Pay,E-011550,194.35
C-002971,BR-00466,CL-05514,2025-06-12,Página Web,PayPal,E-012436,800.53
C-002972,BR-00097,CL-04243,2025-08-04,Página Web,Tarjeta,E-002773,483.34
C-002973,BR-00429,CL-01153,2025-08-11,Presencial,Efectivo,E-011489,1210.12
C-002974,BR-00473,CL-07037,2025-07-05,Amazon,Tarjeta,E-012571,389.16
C-002975,BR-00484,CL-05494,2025-08-03,Amazon,Tarjeta,E-012744,532.5
C-002976,BR-00162,CL-04803,2025-06-06,Presencial,Efectivo,E-004535,476.04
C-002977,BR-00153,CL-09086,2025-07-27,Amazon,Amazon Pay,E-003964,562.16
C-002978,BR-00340,CL-04670,2025-08-11,Instagram,Transferencia,E-008870,838.11
C-002979,BR-00117,CL-05434,2025-08-17,Página Web,PayPal,E-003215,872.67
C-002980,BR-00380,CL-06995,2025-07-11,Distribuidor,Transferencia,E-009869,108.3
C-002981,BR-00418,CL-01740,2025-07-24,Distribuidor,Transferencia,E-010844,561.15
C-002982,BR-00240,CL-00745,2025-06-20,Instagram,Transferencia,E-006587,679.62
C-002983,BR-00278,CL-04133,2025-08-14,Amazon,Tarjeta,E-007566,107.6
C-002984,BR-00308,CL-09497,2025-06-07,Presencial,Efectivo,E-008243,605.5
C-002985,BR-00286,CL-09125,2025-07-28,Instagram,Bizum,E-007704,164.95
