provider_id,name,nif,email,phone,country,city,address,category,subcategory,condicion_pago
PR-00838,Wohlgemut Tintzmann AG,D48491998,lara38@example.net,+49 651393477,Alemania,Hamburgo,"Haeringstraße 8717, 55971 Fallingbostel",Hogar y Decoración,Muebles,90 días
PR-00839,"ЗАО «Дорофеева, Емельянов и Фролова»",Q29963658,blohinaelizaveta@example.com,+7 697083207,Rusia,San Petersburgo,"клх Волгодонск, ш. 60 лет СССР, д. 61 стр. 4, 227462",Accesorios y Repuestos,Mecánicos,30 días
PR-00840,ОАО «Якушева-Тихонова»,F58182246,anastasija_1994@example.net,+7 692661540,Rusia,Moscú,"д. Омск, наб. Энгельса, д. 9/2 стр. 5/2, 464661",Servicios,Instalación,Contado
PR-00841,Anguillara-Turci SPA,P11962624,petrallidante@example.net,+39 642456064,Italia,Roma,"Incrocio Procacci, 349 Piano 5, 37062, Dossobuono (VR)",Accesorios y Repuestos,Electrodomésticos,Contado
PR-00842,Reyes Heredia Alonso S.L.N.E,G30768587,juan-luis09@example.com,+1-809 678806020,Dominican Republic,Santo Domingo,"Camino Elpidio Tomás 84, Lleida, 15806",Hogar y Decoración,Textiles,Contado
PR-00843,Familia Roig S.L.,Q78865002,soledad79@example.org,+58 602872199,Venezuela,Caracas,"Cañada de Cristian Maldonado 18, Granada, 39682",Cuidado Personal,Higiene,60 días
PR-00844,合同会社中村保険,H17237786,maiinoue@example.net,+81 603099849,Japón,Osaka,和歌山県四街道市千束6丁目8番16号,Alimentos,Frutas y Verduras,90 días
PR-00845,Sales Azevedo S.A.,B58483447,gael92@example.org,+55 603659093,Brasil,São Paulo,"Lago Martins, 1, Boa Vista, 82720-276 Nogueira de Borges / AP",Construcción,Materiales,60 días
PR-00846,Garcia,G71416128,maria-eduarda54@example.com,+55 687226645,Brasil,Salvador,"Núcleo Maria Alice Nogueira, 11, Mineirão, 84009-511 Rocha de Vargas / DF",Electrónica,Telefonía,60 días
PR-00847,Hotel DF S.L.L.,H66006847,pazosteobaldo@example.net,+34 619413954,España,Madrid,"Cañada de Chuy Cueto 12, Zaragoza, 04214",Electrónica,Gadgets,90 días
PR-00848,Dias,A81950611,britothomas@example.org,+55 620975285,Brasil,Río de Janeiro,"Viela Andrade, 56, Tiradentes, 40193-447 Carvalho das Pedras / PB",Cuidado Personal,Farmacéuticos,60 días
PR-00849,Machado,G21681063,mendesheloisa@example.net,+55 699735704,Brasil,Brasilia,"Trecho Aparecida, 7, Penha, 44393075 Moura / MG",Hogar y Decoración,Textiles,60 días
PR-00850,Vidal Arnaud SA,U41217221,bodinsuzanne@example.net,+33 692500130,Francia,París,"40, rue de Lecoq, 60424 Gomez",Servicios,Instalación,60 días
PR-00851,"Rossini, Rizzoli e Agostini SPA",J96533891,savorgnanbianca@example.net,+39 660808710,Italia,Nápoles,"Stretto Flaiano, 625 Appartamento 69, 37042, Caldierino (VR)",Hogar y Decoración,Organización,30 días
PR-00852,Evans and Sons,R76606462,jpotter@example.org,+1 699223199,Canadá,Calgary,"11133 Ann Mews, North Donaldfort, AB R6J 7L1",Construcción,Maquinaria,60 días
PR-00853,Ballesteros y Soler S.L.U.,G42333019,azconamelchor@example.net,+1-809 633178643,Dominican Republic,La Romana,"Camino de Silvia Llopis 51, Cantabria, 49828",Alimentos,Carnes y Embutidos,30 días
PR-00854,Centeno-Candelaria,N65524129,lemusmagdalena@example.com,+52 640447268,México,Cancún,"Privada Papua Nueva Guinea 703 600, San Elvia los altos, NAY 85541-9922",Tecnología,Ciberseguridad,Contado
PR-00855,Группа ГМС,V25816070,gignatova@example.org,+7 627003721,Rusia,Moscú,"к. Южноуральск, алл. Карла Маркса, д. 408, 473995",Servicios,Instalación,30 días
PR-00856,Manufacturas del Mediterráneo S.Com.,C64785762,baudelio79@example.net,+34 674620793,España,Valencia,"Glorieta Samuel Merino 42, Santa Cruz de Tenerife, 43019",Construcción,Arquitectura,30 días
PR-00857,太极传媒有限公司,A16510587,guiyingwang@example.org,+86 608050722,China,Pekín,北京市郑州县友好周街B座 455222,Electrónica,Computación,90 días
PR-00858,Morillo y asociados S.L.,S49754232,quiquemontana@example.net,+34 641243907,España,Barcelona,"Paseo María José Catalá 499, Madrid, 26244",Accesorios y Repuestos,Electrodomésticos,30 días
PR-00859,Navarria-Pacillo Group,H74713541,priscillaceci@example.net,+39 669838395,Italia,Turín,"Vicolo Monicelli, 323 Piano 5, 26845, Codogno (LO)",Alimentos,Bebidas,60 días
PR-00860,Arregui & Asociados S.Com.,J73412580,marisolvillar@example.com,+1-809 617259577,Dominican Republic,La Romana,"Vial de María José Duarte 72 Puerta 3 , Huesca, 14099",Alimentos,Comida Congelada,90 días
PR-00861,浦华众城网络有限公司,R92473836,baiping@example.com,+86 615431671,China,Shenzhen,河北省哈尔滨县清城沈街K座 603711,Electrónica,Electrodomésticos,90 días
PR-00862,Soluciones Ibéricos S.L.N.E,B92739568,enrique14@example.org,+58 675697475,Venezuela,Maracaibo,"Callejón Duilio Duarte 2, Badajoz, 21336",Ropa,Accesorios,90 días
PR-00863,Valentín & Asociados S.A.,N34670740,hcoello@example.com,+58 683319290,Venezuela,Valencia,"Calle Viviana Carpio 83 Piso 3 , Guadalajara, 13543",Servicios,Instalación,60 días
PR-00864,Tarantini-Vigorelli Group,V10564311,averga@example.org,+39 619990068,Italia,Nápoles,"Vicolo Nicoletta, 2 Appartamento 7, 44019, Montesanto (FE)",Cuidado Personal,Higiene,90 días
PR-00865,Villa y Nazario S.A.,E37324880,pleon@example.com,+52 674547855,México,Guadalajara,"Andador Mayorga 144 498, Vieja Guyana, SLP 10192-6756",Alimentos,Bebidas,60 días
PR-00866,Elliott-Ward,R41542039,eweaver@example.org,+1 683294636,Estados Unidos,Los Ángeles,"033 Melissa Circles Apt. 449, Romeroshire, NC 32733",Electrónica,Audio y Video,60 días
PR-00867,Letellier S.A.,A78484394,ada-costa@example.net,+33 670314167,Francia,París,"581, boulevard Boucher, 81822 Wagner-sur-Pages",Servicios,Instalación,60 días
PR-00868,Gröttner,G89913968,adolfinejunck@example.com,+49 660013833,Alemania,Múnich,"Marit-Biggen-Gasse 8, 62815 Plauen",Alimentos,Carnes y Embutidos,60 días
PR-00869,Cocci-Pontecorvo SPA,R44825974,alfio04@example.com,+39 641424281,Italia,Milán,"Borgo Annibale, 5, 50065, Santa Brigida (FI)",Productos de Limpieza,Ambientadores,90 días
PR-00870,Miller-Romero,P39978736,hector04@example.com,+1 600970254,Estados Unidos,Nueva York,"4941 Sandra Pines Suite 412, Robinfort, AR 41220",Accesorios y Repuestos,Tecnológicos,60 días
PR-00871,Echevarría & Asociados S.A.,N75807656,xcid@example.org,+34 624646860,España,Sevilla,"Urbanización Sergio Río 4, Pontevedra, 17961",Hogar y Decoración,Organización,90 días
PR-00872,Mülichen Stiffel AG,G83746072,anna-luisedietz@example.net,+49 677303351,Alemania,Berlín,"Stanislaw-Hofmann-Gasse 8/1, 27167 Neu-Ulm",Accesorios y Repuestos,Automotrices,60 días
PR-00873,Restauración Almansa & Asociados S.L.,U71145848,bernarditavillalobos@example.com,+34 605490748,España,Valencia,"Avenida de Calista Sáenz 617 Piso 5 , Ciudad, 37769",Hogar y Decoración,Muebles,30 días
PR-00874,Familia Tudela S.A.,S46368132,narciso54@example.net,+58 646916097,Venezuela,Caracas,"Paseo de Ale Jara 37 Piso 3 , Ciudad, 45390",Accesorios y Repuestos,Electrodomésticos,90 días
PR-00875,Mojica y Espinosa y Asociados,R92827145,amadorenriquez@example.org,+52 633020473,México,Guadalajara,"Cerrada Sur Valle 110 Interior 732, San Florencia los bajos, SLP 25300",Hogar y Decoración,Organización,90 días
PR-00876,Быков Лимитед,V10037428,nadezhda_77@example.org,+7 600166181,Rusia,San Petersburgo,"с. Тамбей, ш. Волгоградское, д. 8/9 к. 2/9, 731146",Hogar y Decoración,Iluminación,30 días
PR-00877,合同会社藤田電気,A34258223,sasakihiroshi@example.com,+81 666412995,Japón,Tokio,石川県東大和市平須賀31丁目5番4号,Servicios,Instalación,60 días
PR-00878,Valdivia-Amaya S. R.L. de C.V.,A76829903,maria-luisabarreto@example.org,+52 608126760,México,Monterrey,"Circunvalación Noruega 345 329, San Elisa de la Montaña, NAY 26898",Cuidado Personal,Spa,90 días
PR-00879,Finanzas HKG S.C.P,E42660754,llabresvalerio@example.net,+58 611982295,Venezuela,Barquisimeto,"Cañada Luisa Zabaleta 95, Cáceres, 10304",Cuidado Personal,Nutrición,90 días
PR-00880,Юг Руси,V22436678,lgrigorev@example.org,+7 633517255,Rusia,Moscú,"г. Воронеж, пр. Поперечный, д. 5/4 стр. 59, 129321",Cuidado Personal,Farmacéuticos,30 días
PR-00881,Logística FG S.A.,P67896736,anacletoanaya@example.com,+58 646544150,Venezuela,Valencia,"Ronda de Joaquina Carrión 61 Apt. 18 , La Coruña, 49247",Alimentos,Comida Congelada,60 días
PR-00882,Supermercados Integrales S.A.,D98114627,fusterpancho@example.net,+34 676367541,España,Barcelona,"Calle de Édgar Flores 11, Salamanca, 20699",Alimentos,Frutas y Verduras,60 días
PR-00883,Reichmann Kroker AG & Co. OHG,J54853221,wreinhardt@example.com,+49 612023600,Alemania,Fráncfort,"Sorgatzweg 199, 71964 Marktheidenfeld",Accesorios y Repuestos,Electrodomésticos,Contado
PR-00884,Knox-Gonzalez,Q59518459,fstewart@example.com,+1 606965449,Estados Unidos,Nueva York,"387 Callahan Tunnel, Amandatown, MT 68246",Productos de Limpieza,Detergentes,60 días
PR-00885,Казаньоргсинтез,D95295839,enikolaev@example.org,+7 617236807,Rusia,Moscú,"с. Октябрьское (Челяб.), ул. Приозерная, д. 2/5 к. 227, 896860",Alimentos,Bebidas,90 días
PR-00886,Espinoza y Montemayor S.C.,W10033063,lindazayas@example.org,+52 629246680,México,Ciudad de México,"Boulevard Villaseñor 119 Edif. 051 , Depto. 600, San María los altos, CHIS 90975",Alimentos,Bebidas,60 días
PR-00887,Civaschi s.r.l.,D74644699,michele28@example.net,+39 652291290,Italia,Nápoles,"Rotonda Briccialdi, 6 Appartamento 1, 10149, Torino (TO)",Productos de Limpieza,Limpiadores multiusos,60 días
PR-00888,Restauración Falcón S.A.,G46057109,anitamarques@example.net,+58 652372593,Venezuela,Barquisimeto,"Pasadizo de Clarisa Pinto 75, Santa Cruz de Tenerife, 18493",Hogar y Decoración,Textiles,90 días
PR-00889,Industrias Guevara-Cabán,W91812066,avilesgilberto@example.org,+52 650804830,México,Monterrey,"Calzada Norte Orosco 613 Interior 841, Vieja Sudáfrica, COL 97841",Alimentos,Comida Congelada,90 días
PR-00890,Kroker,J81004748,hornigilja@example.com,+49 625054408,Alemania,Berlín,"Dörrgasse 9, 25439 Freudenstadt",Productos de Limpieza,Ambientadores,60 días
PR-00891,合同会社木村電気,V93734054,taichimurakami@example.net,+81 688051459,Japón,Tokio,茨城県千代田区二つ室42丁目23番13号 シャルム芝大門885,Ropa,Deportivo,90 días
PR-00892,Heintze AG,Q71549814,wbluemel@example.net,+49 669352139,Alemania,Múnich,"Emmerich-Beckmann-Platz 90/15, 75527 Sondershausen",Tecnología,IoT,30 días
PR-00893,"Nichols, Jenkins and Sutton",B20281233,danielle72@example.org,+1 624281600,Estados Unidos,Chicago,"99651 Bird Drive Apt. 772, Lake Jonathan, TX 12162",Accesorios y Repuestos,Mecánicos,90 días
PR-00894,Weber-Brown,G82360969,hamiltonamber@example.net,+1 613622021,Estados Unidos,Chicago,"47958 Munoz Station, East Carmen, VA 82348",Tecnología,Redes,60 días
PR-00895,Porter Ltd,N81561746,mcfarlandpaul@example.org,+1 627353333,Estados Unidos,Houston,"45358 Anthony Fork, South Rickyview, PR 93324",Alimentos,Carnes y Embutidos,Contado
PR-00896,合同会社山本鉱業,S82891483,yasuhiromori@example.com,+81 621238351,Japón,Osaka,岩手県新島村幸手21丁目4番19号,Ropa,Infantil,60 días
PR-00897,Haley-Wright,C88437517,ubarry@example.com,+1 686131369,Canadá,Vancouver,"01929 Long Mountains Suite 520, Lake David, NS M3T 8S9",Alimentos,Frutas y Verduras,Contado
PR-00898,"Salinas, Verduzco y Vela",G66791435,rviera@example.org,+52 673905003,México,Ciudad de México,"Andador Jalisco 725 Interior 633, San Mario los altos, BC 26802-9050",Servicios,Reparación,90 días
PR-00899,Hale-Foster,A21066285,chad31@example.com,+1 679816350,Estados Unidos,Houston,"0692 Erin Knoll, Harrisonfort, VI 75700",Alimentos,Comida Congelada,90 días
PR-00900,Vollbrecht Siering GmbH,H79318570,ufritsch@example.com,+49 697328395,Alemania,Múnich,"Hörlestraße 59, 41775 Olpe",Tecnología,Hardware,90 días
PR-00901,Cirino,H38116336,freitasolivia@example.com,+55 677576604,Brasil,São Paulo,"Rodovia Vinícius Rezende, 76, Vitoria, 47376-544 Duarte / AM",Construcción,Maquinaria,60 días
PR-00902,Valdés & Asociados S.Com.,D59054255,calatayudpetrona@example.com,+58 629362614,Venezuela,Caracas,"Acceso Mireia Aguirre 70, Ourense, 29875",Accesorios y Repuestos,Electrodomésticos,60 días
PR-00903,АО «Макаров»,N21249958,bikovanike@example.com,+7 699805674,Rusia,Moscú,"г. Анапа, наб. 8-е Марта, д. 6 стр. 29, 053353",Tecnología,IoT,90 días
PR-00904,Logística XLUB S.L.N.E,G84012896,baldomeroledesma@example.net,+1-809 640963016,Dominican Republic,Santiago de los Caballeros,"C. Maximiliano Reguera 71, Tarragona, 36961",Hogar y Decoración,Textiles,60 días
PR-00905,Roybal-Tello S.C.,F73493001,saavedrapascual@example.net,+52 635161536,México,Cancún,"Diagonal Sur Baeza 182 Edif. 751 , Depto. 252, Vieja Guinea Ecuatorial, VER 92310-8715",Construcción,Arquitectura,60 días
PR-00906,Morel,V10500609,olliviereleonore@example.org,+33 650651021,Francia,Toulouse,"299, rue Klein, 07611 Letellierboeuf",Alimentos,Panadería,Contado
PR-00907,Staude Klotz KG,W33663891,killerpascal@example.org,+49 685151123,Alemania,Fráncfort,"Karl-Fischer-Straße 84/36, 57782 Günzburg",Servicios,Instalación,90 días
PR-00908,Soluciones YAOK S.A.T.,V35325897,amando30@example.net,+58 665766566,Venezuela,Valencia,"Alameda de Leyre Palomares 42 Apt. 78 , La Coruña, 19318",Cuidado Personal,Farmacéuticos,60 días
PR-00909,Smith Group,B34677671,brett47@example.org,+1 632701501,Estados Unidos,Los Ángeles,"14769 Christopher Mission, West Nicoleville, WA 31789",Accesorios y Repuestos,Mecánicos,60 días
PR-00910,Garay y Martorell S.A.,G75745734,pepe35@example.org,+34 671597916,España,Sevilla,"Rambla de Victorino Nuñez 53, Ciudad, 03506",Tecnología,Ciberseguridad,90 días
PR-00911,Roberts Ltd,H72989999,andrew37@example.net,+1 629608069,Estados Unidos,Houston,"21767 Robert Light, South Tammy, HI 32177",Productos de Limpieza,Detergentes,90 días
PR-00912,Dobes e.V.,S49761506,ztroest@example.com,+49 683162597,Alemania,Berlín,"Michail-Kühnert-Weg 90, 19464 Schleiz",Tecnología,Hardware,60 días
PR-00913,Ricart y asociados S.A.,N39355430,eligia37@example.org,+34 673100612,España,Valencia,"Acceso José Mari Armengol 25 Piso 1 , Zamora, 41564",Productos de Limpieza,Limpiadores multiusos,90 días
PR-00914,Soluciones Huerta & Asociados S.A.,B86415244,opalma@example.org,+34 660139978,España,Valencia,"Plaza Tere Castrillo 44 Piso 5 , Badajoz, 12095",Accesorios y Repuestos,Tecnológicos,60 días
PR-00915,"Cintrón, Tello y Padrón",C51643537,elisamontalvo@example.com,+52 689273114,México,Monterrey,"Privada Baja California Sur 861 Interior 095, San Zeferino de la Montaña, OAX 50509",Accesorios y Repuestos,Industriales,30 días
PR-00916,高橋銀行株式会社,S30663403,rikafujii@example.net,+81 609993365,Japón,Kioto,広島県杉並区轟33丁目6番11号 前弥六コーポ119,Accesorios y Repuestos,Industriales,90 días
PR-00917,Pimenta,P77178221,xvargas@example.net,+55 693984760,Brasil,São Paulo,"Travessa Correia, 466, São João Batista, 98642-720 Viana / PR",Ropa,Moda Mujer,Contado
PR-00918,Hnos Santamaria S.L.N.E,J13636122,aitorblanch@example.com,+1-809 694040022,Dominican Republic,La Romana,"Ronda de Andrea Teruel 5 Apt. 04 , Cuenca, 35696",Productos de Limpieza,Limpiadores multiusos,30 días
PR-00919,Banca Privada AZP S.L.N.E,N89320666,narino@example.net,+1-809 621598489,Dominican Republic,Santiago de los Caballeros,"Cañada de Carlos Capdevila 84 Apt. 77 , Zamora, 07875",Hogar y Decoración,Muebles,60 días
PR-00920,Coleman-Sutton,W72374948,franklinmegan@example.com,+1 669286482,Canadá,Vancouver,"697 Thornton Pass Apt. 551, Ericamouth, NU C5G 3G9",Ropa,Accesorios,90 días
PR-00921,Da Silva,H35866050,xmarchal@example.com,+33 602099823,Francia,Toulouse,"70, rue Nicolas Weiss, 07585 Coste",Alimentos,Carnes y Embutidos,30 días
PR-00922,山下鉱業有限会社,J77680722,bito@example.com,+81 652838249,Japón,Tokio,大分県国分寺市勝どき35丁目8番15号,Construcción,Arquitectura,90 días
PR-00923,Interminei Group,W92152828,rbabato@example.org,+39 655996168,Italia,Milán,"Incrocio Cociarelli, 80 Piano 3, 24025, Orezzo (BG)",Servicios,Instalación,Contado
PR-00924,Schleich Baum GmbH & Co. OHG,W97092775,hans-wernersoeding@example.net,+49 639523390,Alemania,Fráncfort,"Gotthard-Kostolzin-Straße 7187, 53584 Schlüchtern",Accesorios y Repuestos,Tecnológicos,90 días
PR-00925,da Cunha Cirino S/A,V80388524,anna-lizalbuquerque@example.com,+55 620915597,Brasil,Brasilia,"Estação Isabel Cunha, 4, Lagoinha Leblon, 20171-168 Teixeira de Cavalcanti / RO",Construcción,Herramientas,60 días
PR-00926,Camargo - EI,V74121931,pedro-lucas41@example.net,+55 601173415,Brasil,Salvador,"Praia de Ramos, 17, Nossa Senhora Da Conceição, 22931-601 Mendonça / MS",Hogar y Decoración,Arte decorativo,60 días
PR-00927,Promociones EX S.A.,D50784823,emilianosacristan@example.com,+1-809 664130928,Dominican Republic,Punta Cana,"Plaza de Abigaíl Poza 14 Apt. 96 , Guadalajara, 24404",Hogar y Decoración,Textiles,Contado
PR-00928,Farias Martins S/A,B11045026,teixeiraluiz-fernando@example.net,+55 630039976,Brasil,São Paulo,"Vale Fernandes, 755, Dom Joaquim, 67111-029 Costela / MS",Alimentos,Frutas y Verduras,90 días
PR-00929,Hermanos Villa S.A.,H64113529,juana26@example.net,+34 618814607,España,Valencia,"Cañada de Emiliana Alonso 97 Piso 2 , Zaragoza, 47713",Accesorios y Repuestos,Automotrices,30 días
PR-00930,Distribuciones Blázquez S.L.N.E,G96184394,valerorogelio@example.org,+1-809 676254004,Dominican Republic,Santiago de los Caballeros,"Ronda de Lucho Egea 22, Ceuta, 25722",Accesorios y Repuestos,Mecánicos,90 días
PR-00931,Rosiello-Crisafulli s.r.l.,E48351167,legnantelucia@example.net,+39 610661793,Italia,Nápoles,"Via Annibale, 75, 89021, Cinquefrondi (RC)",Cuidado Personal,Higiene,60 días
PR-00932,盟新网络有限公司,S50581902,wcui@example.net,+86 650270331,China,Shenzhen,江西省岩市安次齐齐哈尔路O座 621359,Alimentos,Carnes y Embutidos,30 días
PR-00933,Olson Group,A73670485,jocelyn50@example.org,+1 684019487,Estados Unidos,Chicago,"USCGC Stanley, FPO AP 29873",Hogar y Decoración,Iluminación,60 días
PR-00934,Patterson and Sons,J55268509,romeroryan@example.net,+1 641161591,Canadá,Montreal,"4237 Kristen Harbor, Port Lisamouth, BC E9R 3L9",Cuidado Personal,Higiene,90 días
PR-00935,ООО «Овчинникова-Жданов»,S24225359,gremislav07@example.org,+7 636407718,Rusia,San Petersburgo,"клх Северо-Курильск, ш. Февральское, д. 95, 950038",Cuidado Personal,Higiene,Contado
PR-00936,Moreira Camargo - EI,N87165033,joao-vitor96@example.net,+55 681450554,Brasil,São Paulo,"Praça Fonseca, Vila Santo Antônio Barroquinha, 22032765 Garcia de Sampaio / DF",Alimentos,Panadería,30 días
PR-00937,"Hill, Phillips and Carroll",U67840721,gflores@example.org,+1 626378383,Estados Unidos,Chicago,"53467 Pugh Fork Apt. 624, Edwardbury, MH 59233",Tecnología,Software,60 días
PR-00938,Manufacturas Batalla S.Com.,J28971174,matasgervasio@example.com,+34 680575425,España,Valencia,"Via Josep Cañete 43 Apt. 48 , Burgos, 33321",Ropa,Deportivo,60 días
PR-00939,浦华众城网络有限公司,H54564546,fang20@example.net,+86 641034581,China,Shanghái,河北省淑华市徐汇太原路i座 662234,Ropa,Moda Mujer,90 días
PR-00940,Sosa y Molins S.C.P,F78302299,manriquemaxima@example.org,+58 666908766,Venezuela,Maracaibo,"Calle de Salomón Pastor 15 Puerta 6 , Valladolid, 26617",Hogar y Decoración,Textiles,60 días
PR-00941,国讯网络有限公司,Q15017866,xiuyinghao@example.com,+86 655016182,China,Pekín,甘肃省潮州市永川沈阳街E座 104135,Electrónica,Electrodomésticos,60 días
PR-00942,Transportes Pozuelo S.L.,E14367102,lnogues@example.net,+1-809 604085492,Dominican Republic,Santo Domingo,"Calle de María Luisa Cañete 50 Puerta 1 , Castellón, 48721",Electrónica,Gadgets,90 días
PR-00943,Infraestructuras Plaza S.A.U,D44249893,noe27@example.net,+34 644312844,España,Valencia,"Callejón Edelmiro Abascal 13, La Rioja, 07086",Productos de Limpieza,Ambientadores,90 días
PR-00944,Talleres Garay S.L.L.,N61881278,bcarrasco@example.org,+34 684004039,España,Valencia,"Acceso de Ricarda Nieto 766, Soria, 24494",Hogar y Decoración,Muebles,30 días
PR-00945,Waller PLC,J46264009,kevinrussell@example.com,+1 630018129,Canadá,Montreal,"485 Le Point Apt. 460, Port Jacquelinetown, NS K3A3V3",Accesorios y Repuestos,Tecnológicos,60 días
PR-00946,Morris Ltd,R23383474,fmckinney@example.com,+1 661891809,Estados Unidos,Houston,"3443 Stone Meadow, Lake Adam, AS 25988",Tecnología,Ciberseguridad,60 días
PR-00947,Hotel Castelló S.A.,H30810699,bernalodalis@example.com,+58 634951844,Venezuela,Caracas,"Urbanización de Martina Amigó 46 Apt. 52 , Navarra, 30142",Hogar y Decoración,Arte decorativo,90 días
PR-00948,南康网络有限公司,U68685924,pengxiuying@example.org,+86 648473525,China,Shenzhen,江苏省桂珍市蓟州许路l座 777751,Servicios,Reparación,60 días
PR-00949,Cunningham Inc,J38723505,piercerobert@example.net,+1 647953300,Canadá,Toronto,"6934 Terry Club, North Stephanie, YT J5H1L3",Alimentos,Panadería,90 días
PR-00950,Daniel,B86077235,susanne46@example.net,+33 696109603,Francia,París,"631, rue Aurore Philippe, 51380 Saint Marysedan",Tecnología,Software,60 días
PR-00951,Fernandes Gomes S.A.,F76044190,ssa@example.com,+55 657011212,Brasil,Salvador,"Esplanada de Gomes, 26, Novo Glória, 05849760 da Conceição / PR",Tecnología,Ciberseguridad,90 días
PR-00952,"ЗАО «Петухов, Карпова и Игнатьев»",P94026155,hbespalov@example.org,+7 641667307,Rusia,Nizhni Nóvgorod,"г. Вологда, пр. Харьковский, д. 1 стр. 661, 364648",Cuidado Personal,Spa,90 días
PR-00953,Masse,C67569591,boutincamille@example.org,+33 625116907,Francia,Lyon,"58, rue Charles Pascal, 29849 Dupré-sur-Sauvage",Productos de Limpieza,Escobas y utensilios,Contado
PR-00954,"Busoni, Gianinazzi e Pedroni SPA",S54838212,ippazio77@example.org,+39 657451506,Italia,Milán,"Piazza Marcacci, 3 Piano 4, 70033, Corato (BA)",Servicios,Reparación,30 días
PR-00955,Quesada-Ortiz S. R.L. de C.V.,S35124319,antonio15@example.net,+52 668700196,México,Cancún,"Calle Distrito Federal 657 Interior 263, Vieja Grecia, VER 92516",Ropa,Moda Mujer,Contado
PR-00956,Joubert,B50139032,franckmuller@example.com,+33 652126026,Francia,Toulouse,"690, boulevard de Costa, 28298 Renaultboeuf",Electrónica,Gadgets,90 días
PR-00957,株式会社西村ガス,E12804315,mfujiwara@example.com,+81 602268228,Japón,Tokio,群馬県国立市松が谷19丁目6番12号 パレス筑土八幡町983,Cuidado Personal,Higiene,60 días
PR-00958,襄樊地球村科技有限公司,D18439396,xmao@example.net,+86 682797796,China,Guangzhou,天津市杰市浔阳张街A座 320318,Cuidado Personal,Farmacéuticos,30 días
PR-00959,Laboratorios Irizarry y Valenzuela,E94373230,grijalvaana@example.com,+52 649517453,México,Monterrey,"Andador Sur Preciado 655 Interior 205, San Aldonza de la Montaña, VER 88972",Tecnología,IoT,60 días
PR-00960,Transportes Avanzadas S.Coop.,N99161125,ceciliocasado@example.org,+58 628234451,Venezuela,Barquisimeto,"Alameda Jacobo Pizarro 30 Piso 0 , Madrid, 15435",Ropa,Moda Hombre,90 días
PR-00961,Infraestructuras Solana y asociados S.Coop.,N64646101,tmancebo@example.org,+34 662698923,España,Valencia,"Camino de Sergio Amador 67 Apt. 60 , Melilla, 13333",Productos de Limpieza,Ambientadores,60 días
PR-00962,田中運輸株式会社,C19472552,minoruyamaguchi@example.net,+81 639620726,Japón,Kioto,千葉県羽村市丸の内ＪＰタワー25丁目21番19号 一ツ橋コート044,Ropa,Deportivo,60 días
PR-00963,ИП «Романов Крылов»,B76024353,kondratevatamara@example.net,+7 630600340,Rusia,Moscú,"с. Горячинск, ул. Репина, д. 2, 788615",Productos de Limpieza,Desinfectantes,90 días
PR-00964,Spadafora-Dossetti s.r.l.,U47740019,wlancisi@example.com,+39 679378731,Italia,Turín,"Stretto Turati, 57, 42047, Rolo (RE)",Accesorios y Repuestos,Industriales,60 días
PR-00965,"Parks, Johnson and Tucker",H57168412,christopher16@example.net,+1 689186956,Estados Unidos,Chicago,"1798 Misty Path, New William, CA 62595",Accesorios y Repuestos,Industriales,90 días
PR-00966,Hnos Uriarte S.C.P,J54670637,valenciaezequiel@example.org,+1-809 637124430,Dominican Republic,La Romana,"Urbanización de Eufemia Mur 987, Valladolid, 03597",Accesorios y Repuestos,Mecánicos,90 días
PR-00967,Comercial Españolas S.Com.,G35646924,osunafabricio@example.com,+58 644732613,Venezuela,Barquisimeto,"Ronda Felipa Martínez 533, Jaén, 38444",Productos de Limpieza,Escobas y utensilios,Contado
PR-00968,Abreu,R11924234,dnascimento@example.com,+55 607727801,Brasil,São Paulo,"Setor Montenegro, 51, Vila Copasa, 90172547 Cavalcante de Cirino / TO",Hogar y Decoración,Arte decorativo,30 días
PR-00969,Siqueira Silveira S/A,H44578295,rcavalcanti@example.net,+55 666258892,Brasil,Brasilia,"Distrito Marques, 60, Aparecida 7ª Seção, 02755185 Oliveira / RN",Hogar y Decoración,Muebles,60 días
PR-00970,Bauer and Sons,B93733885,glong@example.org,+1 634313598,Estados Unidos,Houston,"1190 Smith Pass Suite 401, North Kyle, AR 52230",Ropa,Infantil,60 días
PR-00971,信诚致远科技有限公司,Q80778101,xiuyingma@example.com,+86 678258124,China,Pekín,河北省瑞县高港冯街j座 133061,Tecnología,Redes,Contado
PR-00972,"Giannini, Fagiani e Rinaldi e figli",J16819639,curielnicola@example.org,+39 650119066,Italia,Roma,"Vicolo Amleto, 11, 16025, Montebruno (GE)",Servicios,Instalación,90 días
PR-00973,"Lyons, Smith and Chandler",A15025426,jessica06@example.com,+1 625095747,Estados Unidos,Houston,"Unit 9447 Box 6265, DPO AE 70576",Productos de Limpieza,Desinfectantes,90 días
PR-00974,Hernandez-Ball,S57939316,edwin18@example.net,+1 617527842,Canadá,Calgary,"528 Jessica Meadow, Arnoldchester, QC Y8T 4H3",Ropa,Moda Hombre,60 días
PR-00975,Guyot,D47113085,eleonoreroyer@example.net,+33 672567855,Francia,París,"4, rue de Ribeiro, 65233 Sainte Alex",Accesorios y Repuestos,Industriales,60 días
