purchase_id,product_id,cantidad,precio_unitario,subtotal
C-002970,P-008735,5,66.03,330.15
C-002971,P-034959,3,136.62,409.86
C-002971,P-036804,5,149.46,747.3
C-002971,P-011278,2,85.5,171.0
C-002972,P-014917,4,95.47,381.88
C-002972,P-050102,4,113.23,452.92
C-002972,P-005865,1,141.54,141.54
C-002972,P-008187,2,141.44,282.88
C-002972,P-044850,2,12.43,24.86
C-002973,P-047256,3,162.15,486.45
C-002974,P-043663,4,48.13,192.52
C-002974,P-052342,1,129.46,129.46
C-002974,P-043069,4,146.98,587.92
C-002975,P-029604,5,7.27,36.35
C-002975,P-032743,4,44.12,176.48
C-002975,P-021019,1,100.81,100.81
C-002975,P-050556,3,5.52,16.56
C-002975,P-023731,4,8.45,33.8
C-002976,P-038647,3,54.33,162.99
C-002976,P-046579,3,88.11,264.33
C-002977,P-016626,4,3.67,14.68
C-002977,P-004549,2,132.09,264.18
C-002977,P-009456,1,2.47,2.47
C-002978,P-029545,5,89.78,448.9
C-002978,P-050724,4,69.9,279.6
C-002979,P-017350,2,70.37,140.74
C-002979,P-006743,1,84.12,84.12
C-002979,P-001162,2,102.29,204.58
C-002979,P-010532,1,71.16,71.16
C-002980,P-001647,3,117.96,353.88
C-002980,P-010974,4,85.2,340.8
C-002980,P-036468,4,5.68,22.72
C-002980,P-017515,1,109.79,109.79
C-002981,P-021937,5,86.53,432.65
C-002981,P-041686,4,62.2,248.8
C-002982,P-036411,1,96.37,96.37
C-002982,P-028383,2,15.46,30.92
C-002982,P-033006,4,58.24,232.96
C-002983,P-026241,1,110.96,110.96
C-002983,P-053755,3,121.44,364.32
C-002983,P-047047,5,36.5,182.5
C-002984,P-048879,1,23.73,23.73
C-002984,P-001384,5,148.51,742.55
C-002984,P-039338,5,71.16,355.8
C-002984,P-002110,3,128.04,384.12
C-002985,P-026153,2,2.78,5.56
C-002985,P-049012,4,37.1,148.4
C-002985,P-053207,1,144.2,144.2
C-002985,P-012658,1,78.67,78.67
C-002985,P-037894,2,9.7,19.4
C-002986,P-013920,2,35.82,71.64
C-002986,P-045451,1,68.98,68.98
C-002986,P-041261,5,128.93,644.65
C-002987,P-010348,4,100.22,400.88
C-002987,P-013123,3,102.97,308.91
C-002987,P-031843,4,8.01,32.04
C-002988,P-051528,5,126.68,633.4
C-002988,P-002261,4,63.45,253.8
C-002988,P-011404,2,85.93,171.86
C-002988,P-030270,1,142.95,142.95
C-002989,P-012362,4,99.12,396.48
C-002989,P-003116,4,18.37,73.48
C-002989,P-048828,5,98.36,491.8
C-002990,P-032461,1,130.57,130.57
C-002991,P-016309,4,110.57,442.28
C-002991,P-032219,1,126.57,126.57
C-002991,P-018357,2,117.61,235.22
C-002991,P-027232,4,68.71,274.84
C-002991,P-049001,2,61.74,123.48
C-002992,P-024239,5,68.13,340.65
C-002992,P-022295,2,71.07,142.14
C-002992,P-016204,3,63.15,189.45
C-002993,P-006744,1,125.88,125.88
C-002993,P-053383,2,25.14,50.28
C-002993,P-003757,3,103.03,309.09
C-002993,P-011978,1,105.11,105.11
C-002993,P-035111,3,42.88,128.64
C-002994,P-005011,1,147.51,147.51
C-002994,P-041344,5,126.73,633.65
C-002994,P-045871,3,121.4,364.2
C-002994,P-013215,1,35.2,35.2
C-002995,P-031942,4,74.89,299.56
C-002995,P-041588,2,5.53,11.06
C-002995,P-036704,4,107.69,430.76
C-002995,P-007727,4,48.93,195.72
C-002996,P-047664,4,139.14,556.56
C-002996,P-010985,1,122.72,122.72
C-002996,P-027540,1,19.02,19.02
C-002996,P-001620,1,59.4,59.4
C-002996,P-027509,5,31.45,157.25
C-002997,P-028415,3,89.33,267.99
C-002997,P-050360,2,32.9,65.8
C-002997,P-019651,4,105.27,421.08
C-002997,P-049645,1,137.71,137.71
C-002997,P-042805,4,65.08,260.32
C-002998,P-000120,5,61.12,305.6
C-002999,P-024720,3,122.1,366.3
C-002999,P-005358,3,79.04,237.12
C-002999,P-049133,3,4.82,14.46
C-003000,P-033829,3,146.6,439.8
C-003000,P-002357,3,93.66,280.98
C-003000,P-019964,5,31.43,157.15
C-003001,P-050672,4,119.48,477.92
C-003001,P-013907,2,45.96,91.92
C-003001,P-015608,4,22.61,90.44
C-003002,P-000217,4,89.39,357.56
C-003002,P-004975,2,115.46,230.92
C-003002,P-020888,1,24.76,24.76
C-003002,P-035045,4,87.75,351.0
C-003003,P-019808,5,118.51,592.55
C-003003,P-042368,5,137.0,685.0
C-003003,P-006131,1,128.62,128.62
C-003003,P-037042,1,83.56,83.56
C-003003,P-017674,4,40.54,162.16
C-003004,P-008535,2,135.64,271.28
C-003004,P-019668,1,74.49,74.49
C-003005,P-052501,5,103.17,515.85
C-003005,P-006022,3,39.26,117.78
C-003005,P-023266,4,49.08,196.32
C-003005,P-038132,4,114.42,457.68
C-003006,P-035723,1,10.07,10.07
C-003006,P-043868,2,69.66,139.32
C-003006,P-044504,5,154.07,770.35
C-003006,P-008851,1,51.79,51.79
C-003007,P-048499,1,23.27,23.27
C-003007,P-004887,4,106.25,425.0
C-003007,P-013916,2,131.59,263.18
C-003008,P-013268,4,119.51,478.04
C-003008,P-047823,2,30.82,61.64
C-003009,P-038236,2,60.53,121.06
C-003009,P-023614,3,132.15,396.45
C-003010,P-005820,1,126.46,126.46
C-003010,P-023359,2,57.23,114.46
C-003010,P-036448,2,127.39,254.78
C-003011,P-030208,4,151.99,607.96
C-003011,P-011567,5,147.95,739.75
C-003011,P-047936,2,84.83,169.66
C-003011,P-036653,4,37.11,148.44
C-003011,P-045374,3,149.66,448.98
C-003012,P-043806,2,89.06,178.12
C-003013,P-047983,1,90.47,90.47
C-003013,P-038383,3,18.1,54.3
C-003013,P-007815,3,75.48,226.44
C-003013,P-002980,3,53.42,160.26
C-003013,P-049312,5,124.03,620.15
C-003014,P-029365,5,67.2,336.0
C-003014,P-048882,2,8.72,17.44
C-003014,P-041693,1,147.03,147.03
C-003014,P-012815,4,61.83,247.32
C-003014,P-048268,5,117.51,587.55
C-003015,P-004303,1,96.69,96.69
C-003015,P-026778,2,50.37,100.74
C-003015,P-042492,4,20.72,82.88
C-003016,P-047797,5,127.84,639.2
C-003016,P-041137,4,104.9,419.6
C-003017,P-024452,4,90.63,362.52
C-003017,P-004895,4,124.3,497.2
C-003017,P-034149,1,14.25,14.25
C-003017,P-009509,1,70.91,70.91
C-003017,P-020279,3,87.67,263.01
C-003018,P-022605,3,63.78,191.34
C-003018,P-016626,1,3.21,3.21
C-003019,P-007973,1,26.37,26.37
C-003019,P-004629,2,124.43,248.86
C-003020,P-008927,2,96.28,192.56
C-003020,P-051540,2,119.89,239.78
C-003021,P-003263,3,115.98,347.94
C-003021,P-003076,3,51.28,153.84
C-003021,P-023746,4,23.43,93.72
C-003021,P-006068,2,110.04,220.08
C-003022,P-047400,5,63.69,318.45
C-003022,P-016713,3,144.91,434.73
C-003023,P-000830,2,70.53,141.06
C-003023,P-039539,4,33.63,134.52
C-003024,P-004536,4,154.95,619.8
C-003024,P-040346,1,157.44,157.44
C-003025,P-008889,2,57.78,115.56
C-003026,P-048135,3,52.21,156.63
C-003027,P-020281,5,87.45,437.25
C-003027,P-007423,3,9.43,28.29
C-003027,P-034824,1,11.19,11.19
C-003027,P-024171,3,51.8,155.4
C-003027,P-043142,1,43.34,43.34
C-003028,P-003847,2,17.37,34.74
C-003029,P-027045,3,43.15,129.45
C-003029,P-020163,3,136.83,410.49
C-003030,P-022834,5,130.95,654.75
C-003030,P-020679,4,78.53,314.12
C-003030,P-000170,2,117.93,235.86
C-003030,P-009023,3,84.7,254.1
C-003030,P-027649,2,68.9,137.8
C-003031,P-047790,4,60.68,242.72
C-003031,P-032743,3,44.12,132.36
C-003031,P-014586,2,125.56,251.12
C-003032,P-031209,1,115.4,115.4
C-003032,P-008554,1,2.86,2.86
C-003032,P-020105,4,131.88,527.52
C-003032,P-041598,2,112.36,224.72
C-003032,P-052213,1,144.41,144.41
C-003033,P-010300,4,13.16,52.64
C-003034,P-027137,5,128.7,643.5
C-003034,P-001727,3,127.35,382.05
C-003034,P-023292,3,143.01,429.03
C-003034,P-017955,1,45.33,45.33
C-003034,P-021208,1,50.19,50.19
C-003035,P-008628,1,130.8,130.8
C-003035,P-017273,1,43.29,43.29
C-003035,P-009758,3,49.05,147.15
C-003035,P-019831,4,73.53,294.12
C-003035,P-039898,1,96.65,96.65
C-003036,P-034953,4,5.79,23.16
C-003036,P-011918,5,44.84,224.2
C-003036,P-012681,2,115.79,231.58
C-003036,P-008343,1,127.65,127.65
C-003036,P-051846,1,67.15,67.15
C-003037,P-011263,4,111.01,444.04
C-003037,P-001610,2,140.14,280.28
C-003037,P-029308,3,92.57,277.71
C-003037,P-036860,4,137.81,551.24
C-003038,P-028360,2,4.04,8.08
C-003038,P-031451,3,137.73,413.19
C-003038,P-003610,1,21.92,21.92
C-003038,P-051521,2,145.11,290.22
C-003039,P-048737,3,92.15,276.45
C-003040,P-038333,1,23.67,23.67
C-003040,P-032647,2,118.69,237.38
C-003041,P-027692,1,42.04,42.04
C-003041,P-019847,2,111.39,222.78
C-003041,P-010411,3,108.07,324.21
C-003041,P-023420,3,35.88,107.64
C-003042,P-044753,2,126.92,253.84
C-003042,P-034778,1,44.21,44.21
C-003042,P-007518,2,105.11,210.22
C-003043,P-024927,5,92.96,464.8
C-003043,P-039468,5,20.79,103.95
C-003044,P-049777,1,16.87,16.87
C-003044,P-041819,1,134.95,134.95
C-003045,P-001384,4,128.26,513.04
C-003045,P-031053,4,113.17,452.68
C-003046,P-007447,1,23.62,23.62
C-003046,P-036293,3,57.37,172.11
C-003046,P-048018,5,92.49,462.45
C-003047,P-008448,1,88.33,88.33
C-003047,P-035560,4,135.4,541.6
C-003047,P-027955,2,118.1,236.2
C-003047,P-053215,4,114.06,456.24
C-003047,P-002414,2,92.11,184.22
C-003048,P-040132,1,140.83,140.83
C-003048,P-044225,5,140.35,701.75
C-003048,P-010287,1,77.34,77.34
C-003049,P-047768,1,99.05,99.05
C-003049,P-032863,4,72.98,291.92
C-003049,P-013086,4,58.22,232.88
C-003049,P-008031,1,86.69,86.69
C-003050,P-036806,3,23.29,69.87
C-003051,P-043086,5,146.16,730.8
C-003051,P-015619,5,59.22,296.1
C-003051,P-002178,3,83.35,250.05
C-003052,P-040068,4,9.29,37.16
C-003052,P-023825,4,41.31,165.24
C-003052,P-007742,1,146.24,146.24
C-003052,P-045750,3,99.0,297.0
C-003052,P-023035,5,68.67,343.35
C-003053,P-049902,5,27.0,135.0
C-003053,P-010528,3,72.34,217.02
C-003053,P-053151,2,69.04,138.08
C-003053,P-013592,4,105.71,422.84
C-003053,P-001680,5,100.42,502.1
C-003054,P-022967,2,101.43,202.86
C-003054,P-042567,5,127.21,636.05
C-003054,P-003540,2,31.81,63.62
C-003055,P-019847,2,105.82,211.64
C-003055,P-025288,5,4.56,22.8
C-003056,P-008542,1,95.27,95.27
C-003056,P-010190,3,71.52,214.56
C-003056,P-003907,5,94.19,470.95
C-003056,P-047516,3,6.55,19.65
C-003057,P-053910,2,52.16,104.32
C-003057,P-045886,4,123.96,495.84
C-003057,P-021698,1,95.33,95.33
C-003058,P-053573,5,34.8,174.0
C-003058,P-042962,4,99.83,399.32
C-003058,P-010869,1,136.03,136.03
C-003059,P-038743,5,102.37,511.85
C-003059,P-049716,5,29.34,146.7
C-003059,P-051003,4,117.63,470.52
C-003059,P-022378,3,97.38,292.14
C-003060,P-031156,4,126.22,504.88
C-003060,P-047089,3,84.1,252.3
C-003061,P-022767,2,4.71,9.42
C-003061,P-024448,4,99.01,396.04
C-003061,P-052071,1,59.99,59.99
C-003061,P-009898,3,42.92,128.76
C-003062,P-038922,5,65.71,328.55
C-003062,P-004359,3,30.61,91.83
C-003062,P-019741,2,83.55,167.1
C-003062,P-015631,2,117.77,235.54
C-003062,P-035039,2,131.29,262.58
C-003063,P-043334,2,22.53,45.06
C-003063,P-036484,1,38.03,38.03
C-003063,P-034294,1,139.21,139.21
C-003064,P-036464,3,94.58,283.74
C-003065,P-037562,4,100.6,402.4
C-003065,P-031859,1,73.58,73.58
C-003065,P-011194,5,46.95,234.75
C-003066,P-019370,1,61.73,61.73
C-003066,P-002781,5,117.51,587.55
C-003066,P-007611,5,6.47,32.35
C-003066,P-028235,4,44.73,178.92
C-003066,P-049096,4,159.65,638.6
C-003067,P-043597,2,98.65,197.3
C-003067,P-043221,2,45.48,90.96
C-003067,P-024219,4,92.91,371.64
C-003067,P-031598,3,105.93,317.79
C-003068,P-023663,1,65.55,65.55
C-003068,P-037468,1,33.95,33.95
C-003069,P-046766,2,41.92,83.84
C-003069,P-009249,3,156.57,469.71
C-003069,P-011126,3,156.1,468.3
C-003069,P-016222,2,158.15,316.3
C-003070,P-026945,1,93.5,93.5
C-003070,P-040903,1,115.78,115.78
C-003070,P-021761,5,42.74,213.7
C-003070,P-023719,2,84.12,168.24
C-003071,P-036587,4,68.2,272.8
C-003071,P-026418,1,110.27,110.27
C-003071,P-044708,5,110.61,553.05
C-003071,P-031363,3,11.28,33.84
C-003072,P-035046,1,110.8,110.8
C-003073,P-046843,3,41.89,125.67
C-003073,P-006774,1,119.79,119.79
C-003073,P-003855,1,133.31,133.31
C-003073,P-035557,2,146.25,292.5
C-003073,P-039441,5,9.84,49.2
C-003074,P-015869,3,14.96,44.88
C-003074,P-047739,2,130.25,260.5
C-003075,P-019372,1,63.6,63.6
C-003075,P-037212,5,109.27,546.35
C-003076,P-010867,2,43.13,86.26
C-003076,P-041163,5,121.1,605.5
C-003076,P-015046,3,19.61,58.83
C-003076,P-014756,3,100.99,302.97
C-003077,P-024405,2,16.13,32.26
C-003078,P-043203,2,76.94,153.88
C-003078,P-021054,5,128.09,640.45
C-003078,P-001360,1,42.2,42.2
C-003079,P-053801,3,124.66,373.98
C-003079,P-008616,2,127.23,254.46
C-003079,P-004800,2,116.5,233.0
C-003079,P-007012,5,2.93,14.65
C-003080,P-011432,2,41.07,82.14
C-003080,P-001579,4,100.7,402.8
C-003080,P-031204,5,63.5,317.5
C-003081,P-028449,4,6.25,25.0
C-003082,P-008346,2,112.68,225.36
C-003082,P-037454,3,82.94,248.82
C-003082,P-011406,1,105.04,105.04
C-003083,P-010461,4,41.47,165.88
C-003083,P-024639,5,41.72,208.6
C-003084,P-042407,5,122.71,613.55
C-003085,P-009775,2,55.67,111.34
C-003085,P-024706,5,81.92,409.6
C-003086,P-020947,4,27.23,108.92
C-003086,P-045990,3,120.27,360.81
C-003086,P-039149,1,36.3,36.3
C-003086,P-053402,5,68.42,342.1
C-003087,P-041173,5,36.81,184.05
C-003087,P-043230,2,80.34,160.68
C-003087,P-039067,5,118.74,593.7
C-003087,P-006770,5,69.06,345.3
C-003088,P-007462,2,72.29,144.58
C-003088,P-037227,4,124.96,499.84
C-003088,P-022606,4,15.46,61.84
C-003089,P-047291,2,38.5,77.0
C-003089,P-021243,4,19.17,76.68
C-003089,P-045677,1,56.64,56.64
C-003089,P-041876,5,32.91,164.55
C-003089,P-041288,4,39.45,157.8
C-003090,P-041267,3,13.91,41.73
C-003090,P-006554,2,59.92,119.84
C-003090,P-014911,2,87.99,175.98
C-003091,P-024224,1,18.44,18.44
C-003091,P-015918,2,24.12,48.24
C-003091,P-024894,1,34.59,34.59
C-003091,P-014206,1,89.68,89.68
C-003091,P-012756,5,17.25,86.25
C-003092,P-046431,5,125.84,629.2
C-003092,P-011942,2,124.8,249.6
C-003093,P-001510,3,42.97,128.91
C-003093,P-042430,1,124.72,124.72
C-003093,P-012846,3,35.35,106.05
C-003093,P-048594,3,82.67,248.01
C-003094,P-045521,4,153.96,615.84
C-003094,P-031179,4,66.18,264.72
C-003094,P-015687,4,115.48,461.92
C-003094,P-040225,3,29.79,89.37
C-003095,P-033498,1,124.66,124.66
C-003096,P-012360,2,162.31,324.62
C-003096,P-045018,4,53.7,214.8
C-003096,P-030847,3,15.09,45.27
C-003096,P-029301,3,89.05,267.15
C-003097,P-011696,3,142.35,427.05
C-003098,P-051953,5,145.82,729.1
C-003098,P-050134,1,114.48,114.48
C-003098,P-036195,4,132.44,529.76
C-003099,P-028069,4,93.64,374.56
C-003099,P-051963,1,163.31,163.31
C-003100,P-005057,4,37.47,149.88
C-003100,P-029128,4,115.05,460.2
C-003100,P-017110,2,161.74,323.48
C-003100,P-014305,2,164.34,328.68
C-003101,P-011783,4,3.35,13.4
C-003101,P-003914,2,121.51,243.02
C-003101,P-012296,2,92.33,184.66
C-003101,P-041711,3,143.22,429.66
C-003102,P-009753,2,67.35,134.7
C-003103,P-035589,3,132.87,398.61
C-003103,P-048161,5,8.6,43.0
C-003103,P-013631,1,9.02,9.02
C-003104,P-045547,4,89.6,358.4
C-003104,P-021862,5,7.56,37.8
C-003104,P-013335,4,162.77,651.08
C-003104,P-050307,2,157.08,314.16
C-003104,P-017855,4,105.38,421.52
C-003105,P-033142,1,7.78,7.78
C-003105,P-023355,1,57.36,57.36
C-003105,P-041765,3,119.22,357.66
C-003105,P-018231,5,119.54,597.7
C-003105,P-013244,5,75.69,378.45
C-003106,P-040688,3,125.55,376.65
C-003106,P-046074,5,121.54,607.7
C-003106,P-040101,4,108.25,433.0
C-003106,P-028846,5,28.78,143.9
C-003107,P-048530,2,115.05,230.1
C-003107,P-012905,1,99.91,99.91
C-003107,P-006354,2,100.31,200.62
C-003108,P-037327,1,40.4,40.4
C-003108,P-046835,1,113.55,113.55
C-003109,P-011255,2,5.06,10.12
C-003109,P-051568,4,78.09,312.36
C-003110,P-024863,4,105.07,420.28
C-003110,P-051637,3,128.89,386.67
C-003110,P-019472,5,48.66,243.3
C-003111,P-001440,4,38.64,154.56
C-003111,P-047788,4,55.82,223.28
C-003112,P-029342,5,102.71,513.55
C-003113,P-040641,4,76.46,305.84
C-003114,P-014792,5,87.29,436.45
C-003114,P-000967,2,18.2,36.4
C-003114,P-017550,4,38.25,153.0
C-003114,P-027533,4,90.64,362.56
C-003115,P-027285,5,9.23,46.15
C-003116,P-006621,4,5.44,21.76
C-003116,P-032694,5,77.21,386.05
C-003116,P-001836,4,99.69,398.76
C-003116,P-007258,2,45.69,91.38
C-003116,P-037114,3,18.33,54.99
C-003117,P-046294,5,15.9,79.5
C-003117,P-035703,4,14.32,57.28
C-003117,P-029708,1,120.45,120.45
C-003118,P-029556,2,93.41,186.82
C-003118,P-020844,2,107.24,214.48
C-003118,P-004621,3,105.37,316.11
C-003119,P-027704,2,120.41,240.82
C-003120,P-041907,1,15.26,15.26
C-003120,P-040125,4,5.54,22.16
C-003121,P-047219,2,4.0,8.0
C-003121,P-051412,3,37.78,113.34
C-003122,P-034932,1,6.36,6.36
C-003123,P-014426,1,56.19,56.19
C-003123,P-045922,1,144.95,144.95
C-003123,P-042793,2,104.16,208.32
C-003124,P-046873,5,45.66,228.3
C-003124,P-008736,4,4.65,18.6
C-003124,P-009804,2,35.96,71.92
C-003124,P-007342,2,94.51,189.02
C-003125,P-023530,1,12.56,12.56
C-003126,P-050512,5,75.79,378.95
C-003126,P-012912,1,105.37,105.37
C-003126,P-020311,1,74.39,74.39
C-003127,P-042120,3,39.35,118.05
C-003127,P-038874,1,52.77,52.77
C-003128,P-052073,4,127.0,508.0
C-003128,P-008854,4,28.26,113.04
C-003129,P-005267,5,66.99,334.95
C-003129,P-023819,3,104.27,312.81
C-003129,P-012114,1,121.92,121.92
C-003129,P-045191,5,103.64,518.2
C-003129,P-009326,1,2.52,2.52
C-003130,P-004219,4,104.88,419.52
C-003130,P-052307,3,136.4,409.2
C-003130,P-039481,5,57.71,288.55
C-003131,P-028283,3,45.72,137.16
C-003131,P-018281,3,9.16,27.48
C-003131,P-040551,3,162.14,486.42
C-003132,P-007237,1,28.02,28.02
C-003132,P-007934,1,111.69,111.69
C-003132,P-043713,2,121.64,243.28
C-003133,P-022545,2,28.12,56.24
C-003133,P-041034,1,139.81,139.81
C-003134,P-049741,3,122.87,368.61
C-003134,P-040406,1,95.9,95.9
C-003135,P-028054,3,10.49,31.47
C-003135,P-041909,4,37.68,150.72
C-003135,P-043551,2,14.64,29.28
C-003135,P-012043,3,70.1,210.3
C-003136,P-036150,4,15.88,63.52
C-003136,P-036611,3,16.54,49.62
C-003136,P-020975,5,56.9,284.5
C-003137,P-010701,1,27.86,27.86
C-003137,P-045023,1,51.01,51.01
C-003137,P-013676,5,115.16,575.8
C-003137,P-044980,5,37.19,185.95
C-003138,P-016827,4,64.56,258.24
C-003139,P-024744,2,90.7,181.4
C-003140,P-038414,4,107.78,431.12
C-003140,P-017271,2,47.72,95.44
C-003141,P-028302,2,76.92,153.84
C-003141,P-052144,1,50.0,50.0
C-003141,P-027775,4,18.95,75.8
C-003141,P-032297,5,36.34,181.7
C-003142,P-043447,3,144.61,433.83
C-003142,P-049129,4,15.5,62.0
C-003142,P-028751,5,34.23,171.15
C-003142,P-023677,1,106.93,106.93
C-003142,P-042313,5,105.04,525.2
C-003143,P-013225,4,138.13,552.52
C-003143,P-041215,2,97.87,195.74
C-003143,P-030104,2,51.1,102.2
C-003144,P-037034,4,59.14,236.56
C-003144,P-020127,3,60.79,182.37
C-003144,P-021736,5,121.65,608.25
C-003144,P-038396,2,95.02,190.04
C-003145,P-001183,5,30.91,154.55
C-003145,P-029780,3,8.7,26.1
C-003145,P-024481,5,4.94,24.7
C-003145,P-035283,3,72.32,216.96
C-003146,P-015507,5,88.1,440.5
C-003146,P-020072,2,123.55,247.1
C-003146,P-036591,3,37.07,111.21
C-003146,P-004729,3,138.06,414.18
C-003147,P-013151,4,118.2,472.8
C-003147,P-030550,2,96.91,193.82
C-003147,P-045793,5,90.46,452.3
C-003148,P-031190,1,150.81,150.81
C-003148,P-024154,2,87.09,174.18
C-003148,P-010125,2,85.69,171.38
C-003149,P-032735,4,51.68,206.72
C-003149,P-053779,5,29.24,146.2
C-003149,P-043369,1,22.92,22.92
C-003150,P-016803,2,145.27,290.54
C-003150,P-031963,1,40.49,40.49
C-003151,P-040928,2,7.59,15.18
C-003151,P-019281,1,114.37,114.37
C-003151,P-008650,5,57.67,288.35
C-003152,P-001837,1,73.76,73.76
C-003152,P-037880,1,130.15,130.15
C-003153,P-047435,2,65.69,131.38
C-003153,P-007752,3,77.75,233.25
C-003154,P-030623,5,134.02,670.1
C-003155,P-007109,5,124.62,623.1
C-003155,P-019562,1,89.47,89.47
C-003155,P-007830,5,18.83,94.15
C-003155,P-006080,5,140.92,704.6
C-003155,P-049923,1,119.63,119.63
C-003156,P-014425,1,111.84,111.84
C-003156,P-035899,4,99.28,397.12
C-003157,P-022384,2,131.54,263.08
C-003157,P-018311,3,89.32,267.96
C-003158,P-002463,3,128.29,384.87
C-003158,P-014447,4,54.67,218.68
C-003158,P-020862,3,99.72,299.16
C-003158,P-010451,3,101.57,304.71
C-003159,P-013694,4,130.44,521.76
C-003160,P-015866,4,67.67,270.68
C-003160,P-020969,1,34.99,34.99
C-003161,P-007542,2,33.94,67.88
C-003161,P-012253,3,114.68,344.04
C-003162,P-044191,4,102.21,408.84
C-003163,P-012876,5,113.73,568.65
C-003163,P-007770,4,55.67,222.68
C-003163,P-038908,4,54.6,218.4
C-003163,P-048617,2,54.55,109.1
C-003163,P-027232,3,68.71,206.13
C-003164,P-021751,4,5.2,20.8
C-003164,P-002969,1,62.64,62.64
C-003164,P-045700,4,118.96,475.84
C-003164,P-051680,4,51.97,207.88
C-003165,P-048738,4,156.79,627.16
C-003166,P-005079,1,107.66,107.66
C-003166,P-047079,3,154.21,462.63
C-003166,P-016367,5,61.45,307.25
C-003166,P-026494,5,13.21,66.05
C-003167,P-020288,4,51.03,204.12
C-003167,P-007706,2,93.31,186.62
C-003168,P-049999,2,118.61,237.22
C-003169,P-043427,1,28.67,28.67
C-003170,P-032533,5,87.26,436.3
C-003170,P-034939,4,8.25,33.0
C-003170,P-033083,5,57.74,288.7
C-003170,P-039732,2,111.17,222.34
C-003170,P-044896,2,67.33,134.66
C-003171,P-012987,3,51.83,155.49
C-003172,P-012661,3,62.93,188.79
C-003172,P-011828,4,116.34,465.36
C-003173,P-038731,4,15.66,62.64
C-003173,P-009255,3,137.16,411.48
C-003174,P-004389,4,71.68,286.72
C-003174,P-032297,4,34.52,138.08
C-003174,P-036290,3,76.76,230.28
C-003175,P-036456,4,130.44,521.76
C-003175,P-002949,3,12.0,36.0
C-003176,P-007490,1,74.94,74.94
C-003177,P-032072,3,60.51,181.53
C-003177,P-045796,4,86.7,346.8
C-003177,P-049357,3,94.41,283.23
C-003178,P-025014,1,121.99,121.99
C-003178,P-032802,4,139.85,559.4
C-003178,P-050672,5,125.77,628.85
C-003178,P-011556,2,96.4,192.8
C-003179,P-009278,1,8.24,8.24
C-003180,P-008019,5,12.95,64.75
C-003180,P-035510,5,8.11,40.55
C-003180,P-046301,5,146.46,732.3
C-003181,P-010849,1,136.32,136.32
C-003181,P-000666,3,158.26,474.78
C-003181,P-014901,4,22.09,88.36
C-003181,P-025301,5,26.46,132.3
C-003182,P-047146,4,125.79,503.16
C-003182,P-036438,5,14.33,71.65
C-003182,P-044069,4,87.93,351.72
C-003183,P-041057,2,93.51,187.02
C-003183,P-028559,4,90.38,361.52
C-003183,P-008571,4,127.14,508.56
C-003184,P-021079,4,8.45,33.8
C-003184,P-014216,3,38.71,116.13
C-003184,P-047121,5,17.1,85.5
C-003184,P-025042,1,63.36,63.36
C-003184,P-004790,2,101.03,202.06
C-003185,P-033262,4,56.67,226.68
C-003185,P-037615,5,62.76,313.8
C-003185,P-028872,4,92.76,371.04
C-003185,P-038293,2,132.83,265.66
C-003185,P-021358,1,72.48,72.48
C-003186,P-011905,1,87.77,87.77
C-003186,P-052664,2,82.74,165.48
C-003186,P-043342,5,55.04,275.2
C-003186,P-011560,3,65.65,196.95
C-003186,P-013793,2,46.22,92.44
C-003187,P-005149,2,37.56,75.12
C-003187,P-016986,2,125.5,251.0
C-003187,P-034274,4,110.2,440.8
C-003187,P-043713,4,138.82,555.28
C-003187,P-001550,2,11.55,23.1
C-003188,P-029360,3,11.68,35.04
C-003188,P-028305,4,32.14,128.56
C-003188,P-026272,1,128.86,128.86
C-003188,P-049921,2,23.56,47.12
C-003188,P-023867,5,49.63,248.15
C-003189,P-006440,3,23.74,71.22
C-003189,P-019072,4,61.3,245.2
C-003189,P-046168,1,37.22,37.22
C-003189,P-051254,5,65.97,329.85
C-003190,P-007148,4,77.98,311.92
C-003190,P-039581,1,148.65,148.65
C-003190,P-008280,3,107.37,322.11
C-003190,P-033556,1,30.35,30.35
C-003190,P-032130,1,107.67,107.67
C-003191,P-021128,5,39.57,197.85
C-003191,P-053852,1,72.45,72.45
C-003191,P-017692,5,33.05,165.25
C-003191,P-027685,1,92.57,92.57
C-003191,P-020762,5,12.93,64.65
C-003192,P-037952,1,37.7,37.7
C-003192,P-004214,4,45.97,183.88
C-003192,P-044574,3,40.19,120.57
C-003193,P-021021,3,17.1,51.3
C-003194,P-040142,3,18.73,56.19
C-003195,P-002655,4,62.49,249.96
C-003196,P-037266,3,103.56,310.68
C-003196,P-033148,2,126.78,253.56
C-003196,P-035455,5,93.38,466.9
C-003196,P-036987,4,61.99,247.96
C-003197,P-028907,2,99.37,198.74
C-003197,P-013461,1,7.58,7.58
C-003198,P-017384,3,95.41,286.23
C-003198,P-053467,3,56.31,168.93
C-003199,P-002136,5,23.18,115.9
C-003199,P-045736,1,132.99,132.99
C-003199,P-038109,2,99.48,198.96
C-003199,P-040002,1,77.83,77.83
C-003200,P-012114,1,121.92,121.92
C-003201,P-001087,5,107.03,535.15
C-003202,P-040902,2,76.59,153.18
C-003202,P-013902,2,26.96,53.92
C-003203,P-049343,5,51.43,257.15
C-003203,P-046610,3,45.49,136.47
C-003203,P-052380,2,105.0,210.0
