pago_id,venta_id,fecha_cobro,monto_total,metodo_pago,estado_pago
PG-02398,C-002398,2025-06-18,281.46,Bizum,Completado
PG-02399,C-002399,2025-08-17,284.32,Transferencia,Completado
PG-02400,C-002400,2025-06-26,165.54,Tarjeta,Completado
PG-02401,C-002401,2025-08-05,749.04,Efectivo,Completado
PG-02402,C-002402,2025-06-27,53.66,Transferencia,Completado
PG-02403,C-002403,2025-05-30,1007.65,Tarjeta,Completado
PG-02404,C-002404,2025-06-02,772.25,Transferencia,Completado
PG-02405,C-002405,2025-06-14 00:00:00,1236.38,Transferencia,Pendiente
PG-02406,C-002406,2025-06-30,662.61,Bizum,Completado
PG-02407,C-002407,2025-07-16,307.74,Tarjeta,Completado
PG-02408,C-002408,2025-07-25 00:00:00,1217.35,Bizum,Fallido
PG-02409,C-002409,2025-07-07,1012.01,Tarjeta,Completado
PG-02410,C-002410,2025-06-03 00:00:00,308.12,Tarjeta,Pendiente
PG-02411,C-002411,2025-08-12,448.71,Amazon Pay,Completado
PG-02412,C-002412,2025-07-12,645.66,Transferencia,Completado
PG-02413,C-002413,2025-07-28,941.9,Efectivo,Completado
PG-02414,C-002414,2025-06-29,570.36,Amazon Pay,Completado
PG-02415,C-002415,2025-08-07,547.58,Efectivo,Completado
PG-02416,C-002416,2025-05-29,608.25,Efectivo,Completado
PG-02417,C-002417,2025-06-24,755.99,Transferencia,Completado
PG-02418,C-002418,2025-08-16,590.8,Tarjeta,Completado
PG-02419,C-002419,2025-06-07,461.9,Efectivo,Completado
PG-02420,C-002420,2025-06-19 00:00:00,781.55,Tarjeta,Pendiente
PG-02421,C-002421,2025-06-12,433.58,Amazon Pay,Completado
PG-02422,C-002422,2025-06-29,768.98,Amazon Pay,Completado
PG-02423,C-002423,2025-07-07,776.2,Transferencia,Completado
PG-02424,C-002424,2025-07-23,317.07,Transferencia,Completado
PG-02425,C-002425,2025-07-29,953.11,PayPal,Completado
PG-02426,C-002426,2025-08-04,814.17,Efectivo,Completado
PG-02427,C-002427,2025-06-16,994.23,Tarjeta,Completado
PG-02428,C-002428,2025-06-21,1025.74,Amazon Pay,Completado
PG-02429,C-002429,2025-07-06,316.32,Transferencia,Completado
PG-02430,C-002430,2025-08-13,329.71,Transferencia,Completado
PG-02431,C-002431,2025-07-15 00:00:00,236.21,Tarjeta,Pendiente
PG-02432,C-002432,2025-07-31 00:00:00,1009.63,Transferencia,Pendiente
PG-02433,C-002433,2025-06-13,647.0,Tarjeta,Completado
PG-02434,C-002434,2025-08-19 00:00:00,1182.76,Bizum,Pendiente
PG-02435,C-002435,2025-06-04 00:00:00,703.61,Transferencia,Fallido
PG-02436,C-002436,2025-08-12,890.7,Bizum,Completado
PG-02437,C-002437,2025-08-20,328.62,Transferencia,Completado
PG-02438,C-002438,2025-07-03 00:00:00,510.3,Tarjeta,Fallido
PG-02439,C-002439,2025-07-07,725.4,Bizum,Completado
PG-02440,C-002440,2025-06-16 00:00:00,890.55,Tarjeta,Fallido
PG-02441,C-002441,2025-05-31,722.34,Transferencia,Completado
PG-02442,C-002442,2025-06-06,524.86,Efectivo,Completado
PG-02443,C-002443,2025-08-02,7.17,Tarjeta,Completado
PG-02444,C-002444,2025-06-16,227.76,PayPal,Completado
PG-02445,C-002445,2025-07-03 00:00:00,1271.24,Amazon Pay,Fallido
PG-02446,C-002446,2025-06-09,320.63,Tarjeta,Completado
PG-02447,C-002447,2025-08-12,331.3,Transferencia,Completado
PG-02448,C-002448,2025-06-19,713.35,Bizum,Completado
PG-02449,C-002449,2025-08-20,257.42,PayPal,Completado
PG-02450,C-002450,2025-06-30,377.44,Tarjeta,Completado
PG-02451,C-002451,2025-06-23,881.72,Efectivo,Completado
PG-02452,C-002452,2025-08-19,120.43,Efectivo,Completado
PG-02453,C-002453,2025-08-09,815.61,Tarjeta,Completado
PG-02454,C-002454,2025-06-14,38.13,Tarjeta,Completado
PG-02455,C-002455,2025-06-26,555.5,Bizum,Completado
PG-02456,C-002456,2025-07-14,371.6,Amazon Pay,Completado
PG-02457,C-002457,2025-07-31,675.24,Transferencia,Completado
PG-02458,C-002458,2025-06-16,770.17,Amazon Pay,Completado
PG-02459,C-002459,2025-06-01,1459.41,Transferencia,Completado
PG-02460,C-002460,2025-06-02 00:00:00,592.78,Transferencia,Fallido
PG-02461,C-002461,2025-06-12,244.09,Transferencia,Completado
PG-02462,C-002462,2025-06-05,832.18,Tarjeta,Completado
PG-02463,C-002463,2025-07-14,123.21,Efectivo,Completado
PG-02464,C-002464,2025-07-27,1273.43,Transferencia,Completado
PG-02465,C-002465,2025-07-08,532.19,Bizum,Completado
PG-02466,C-002466,2025-06-05,630.56,Tarjeta,Completado
PG-02467,C-002467,2025-07-10,596.13,Tarjeta,Completado
PG-02468,C-002468,2025-07-19,317.06,Bizum,Completado
PG-02469,C-002469,2025-08-07,813.11,Tarjeta,Completado
PG-02470,C-002470,2025-06-23,359.84,Tarjeta,Completado
PG-02471,C-002471,2025-05-29,560.5,Transferencia,Completado
PG-02472,C-002472,2025-08-05 00:00:00,1359.42,Transferencia,Fallido
PG-02473,C-002473,2025-06-14,1539.3,Amazon Pay,Completado
PG-02474,C-002474,2025-07-02,1582.3,Tarjeta,Completado
PG-02475,C-002475,2025-07-25,1156.62,Transferencia,Completado
PG-02476,C-002476,2025-05-28,31.13,PayPal,Completado
PG-02477,C-002477,2025-06-08,292.42,Tarjeta,Completado
PG-02478,C-002478,2025-07-24,66.32,Transferencia,Completado
PG-02479,C-002479,2025-07-10,717.79,Tarjeta,Completado
PG-02480,C-002480,2025-07-04,156.6,Transferencia,Completado
PG-02481,C-002481,2025-07-30,633.88,PayPal,Completado
PG-02482,C-002482,2025-07-06,436.9,Tarjeta,Completado
PG-02483,C-002483,2025-08-04,1115.55,Amazon Pay,Completado
PG-02484,C-002484,2025-08-19,1051.49,PayPal,Completado
PG-02485,C-002485,2025-06-27,1170.94,Amazon Pay,Completado
PG-02486,C-002486,2025-07-20,518.45,Efectivo,Completado
PG-02487,C-002487,2025-06-03,1437.48,Tarjeta,Completado
PG-02488,C-002488,2025-06-05,1115.24,Efectivo,Completado
PG-02489,C-002489,2025-06-02,401.32,Transferencia,Completado
PG-02490,C-002490,2025-08-13,671.56,Tarjeta,Completado
PG-02491,C-002491,2025-08-15,1586.27,Bizum,Completado
PG-02492,C-002492,2025-07-13,369.56,Efectivo,Completado
PG-02493,C-002493,2025-06-28 00:00:00,531.56,Tarjeta,Fallido
PG-02494,C-002494,2025-06-28,971.38,Transferencia,Completado
PG-02495,C-002495,2025-07-09 00:00:00,794.72,Transferencia,Pendiente
PG-02496,C-002496,2025-07-15,571.8,Tarjeta,Completado
PG-02497,C-002497,2025-08-10,960.79,Tarjeta,Completado
PG-02498,C-002498,2025-08-04,253.83,Amazon Pay,Completado
PG-02499,C-002499,2025-07-20,718.35,Transferencia,Completado
PG-02500,C-002500,2025-06-27,277.84,Transferencia,Completado
PG-02501,C-002501,2025-06-30 00:00:00,100.72,Transferencia,Fallido
PG-02502,C-002502,2025-06-29,342.96,Amazon Pay,Completado
PG-02503,C-002503,2025-06-12,140.08,Efectivo,Completado
PG-02504,C-002504,2025-06-11,910.2,Efectivo,Completado
PG-02505,C-002505,2025-07-07,1041.7,Bizum,Completado
PG-02506,C-002506,2025-06-28,210.56,Transferencia,Completado
PG-02507,C-002507,2025-06-03,1523.9,Bizum,Completado
PG-02508,C-002508,2025-06-10 00:00:00,642.65,Tarjeta,Pendiente
PG-02509,C-002509,2025-05-30,944.67,Transferencia,Completado
PG-02510,C-002510,2025-06-17,120.12,Transferencia,Completado
PG-02511,C-002511,2025-06-07,547.73,Tarjeta,Completado
PG-02512,C-002512,2025-07-20,63.12,PayPal,Completado
PG-02513,C-002513,2025-08-05,303.46,Tarjeta,Completado
PG-02514,C-002514,2025-06-19,691.6,Amazon Pay,Completado
PG-02515,C-002515,2025-05-30 00:00:00,570.49,Tarjeta,Pendiente
PG-02516,C-002516,2025-08-19,695.86,PayPal,Completado
PG-02517,C-002517,2025-08-03,775.92,Tarjeta,Completado
PG-02518,C-002518,2025-08-14,742.44,Transferencia,Completado
PG-02519,C-002519,2025-08-01 00:00:00,275.08,Bizum,Pendiente
PG-02520,C-002520,2025-06-20,168.4,Tarjeta,Completado
PG-02521,C-002521,2025-07-06,666.76,Transferencia,Completado
PG-02522,C-002522,2025-07-24,205.98,Transferencia,Completado
PG-02523,C-002523,2025-07-02 00:00:00,1369.49,Efectivo,Fallido
PG-02524,C-002524,2025-08-21,636.24,Transferencia,Completado
PG-02525,C-002525,2025-05-26 00:00:00,495.46,Bizum,Pendiente
PG-02526,C-002526,2025-05-29 00:00:00,127.55,Tarjeta,Fallido
PG-02527,C-002527,2025-07-11 00:00:00,557.12,Transferencia,Pendiente
PG-02528,C-002528,2025-07-20,426.28,Transferencia,Completado
PG-02529,C-002529,2025-08-19,414.0,Transferencia,Completado
PG-02530,C-002530,2025-07-09,469.34,Transferencia,Completado
PG-02531,C-002531,2025-07-06,592.02,Tarjeta,Completado
PG-02532,C-002532,2025-08-17,694.35,Efectivo,Completado
PG-02533,C-002533,2025-07-17,163.49,Tarjeta,Completado
PG-02534,C-002534,2025-08-06,506.24,Transferencia,Completado
PG-02535,C-002535,2025-08-04,866.92,Amazon Pay,Completado
PG-02536,C-002536,2025-06-01,387.83,Transferencia,Completado
PG-02537,C-002537,2025-07-07,1022.3,Transferencia,Completado
PG-02538,C-002538,2025-07-30,501.7,Efectivo,Completado
PG-02539,C-002539,2025-08-06,810.96,Tarjeta,Completado
PG-02540,C-002540,2025-07-02,971.86,Tarjeta,Completado
PG-02541,C-002541,2025-08-07,1289.08,Efectivo,Completado
PG-02542,C-002542,2025-08-14,926.04,Efectivo,Completado
PG-02543,C-002543,2025-07-28,408.77,Tarjeta,Completado
PG-02544,C-002544,2025-06-03,1193.86,PayPal,Completado
PG-02545,C-002545,2025-07-31 00:00:00,842.32,Efectivo,Pendiente
PG-02546,C-002546,2025-06-13,1141.67,Tarjeta,Completado
PG-02547,C-002547,2025-08-23,1714.35,Tarjeta,Completado
PG-02548,C-002548,2025-06-10 00:00:00,265.59,Tarjeta,Pendiente
PG-02549,C-002549,2025-08-21,1269.09,Transferencia,Completado
PG-02550,C-002550,2025-08-11,127.86,Transferencia,Completado
PG-02551,C-002551,2025-08-24,247.51,Amazon Pay,Completado
PG-02552,C-002552,2025-05-29,726.03,Tarjeta,Completado
PG-02553,C-002553,2025-08-05,152.7,Bizum,Completado
PG-02554,C-002554,2025-07-24,880.96,Transferencia,Completado
PG-02555,C-002555,2025-07-17,275.32,Transferencia,Completado
PG-02556,C-002556,2025-08-05,782.72,Transferencia,Completado
PG-02557,C-002557,2025-06-12,284.67,Tarjeta,Completado
PG-02558,C-002558,2025-06-18,1210.72,Bizum,Completado
PG-02559,C-002559,2025-06-29,273.6,Amazon Pay,Completado
PG-02560,C-002560,2025-07-04,453.01,Tarjeta,Completado
PG-02561,C-002561,2025-07-02,858.66,Tarjeta,Completado
PG-02562,C-002562,2025-07-29 00:00:00,497.54,Tarjeta,Fallido
PG-02563,C-002563,2025-07-15,871.55,Transferencia,Completado
PG-02564,C-002564,2025-06-02,353.46,Tarjeta,Completado
PG-02565,C-002565,2025-05-31,1417.74,Transferencia,Completado
PG-02566,C-002566,2025-07-05,449.29,Tarjeta,Completado
PG-02567,C-002567,2025-07-12,1036.83,Amazon Pay,Completado
PG-02568,C-002568,2025-08-05,886.66,Transferencia,Completado
PG-02569,C-002569,2025-08-19,1134.87,Amazon Pay,Completado
PG-02570,C-002570,2025-08-18,138.15,Tarjeta,Completado
PG-02571,C-002571,2025-05-29,245.97,Tarjeta,Completado
PG-02572,C-002572,2025-07-06 00:00:00,780.26,Tarjeta,Fallido
PG-02573,C-002573,2025-06-09,1125.01,Tarjeta,Completado
PG-02574,C-002574,2025-05-27,499.98,Bizum,Completado
PG-02575,C-002575,2025-08-07 00:00:00,711.24,Tarjeta,Pendiente
PG-02576,C-002576,2025-06-29,66.24,Efectivo,Completado
PG-02577,C-002577,2025-08-07,388.34,Tarjeta,Completado
PG-02578,C-002578,2025-05-30,571.4,Efectivo,Completado
PG-02579,C-002579,2025-07-28,89.4,Transferencia,Completado
PG-02580,C-002580,2025-06-26,1462.47,Amazon Pay,Completado
PG-02581,C-002581,2025-07-01,148.64,Tarjeta,Completado
PG-02582,C-002582,2025-06-25,1151.39,Bizum,Completado
PG-02583,C-002583,2025-08-19,989.87,Tarjeta,Completado
PG-02584,C-002584,2025-07-01,1001.22,PayPal,Completado
PG-02585,C-002585,2025-06-03,238.36,Tarjeta,Completado
PG-02586,C-002586,2025-07-27 00:00:00,155.67,Tarjeta,Pendiente
PG-02587,C-002587,2025-07-10,1315.97,Bizum,Completado
PG-02588,C-002588,2025-07-04,936.63,PayPal,Completado
PG-02589,C-002589,2025-06-15,416.59,Transferencia,Completado
PG-02590,C-002590,2025-08-20,6.04,Transferencia,Completado
PG-02591,C-002591,2025-07-29 00:00:00,862.6,Efectivo,Fallido
PG-02592,C-002592,2025-08-07 00:00:00,1405.94,PayPal,Fallido
PG-02593,C-002593,2025-05-28 00:00:00,580.06,Efectivo,Fallido
PG-02594,C-002594,2025-06-22,899.64,PayPal,Completado
PG-02595,C-002595,2025-05-26 00:00:00,1579.43,Bizum,Pendiente
PG-02596,C-002596,2025-08-14,269.95,Tarjeta,Completado
PG-02597,C-002597,2025-08-16,113.07,Transferencia,Completado
PG-02598,C-002598,2025-06-19 00:00:00,1212.34,Tarjeta,Pendiente
PG-02599,C-002599,2025-08-09 00:00:00,52.92,Transferencia,Pendiente
PG-02600,C-002600,2025-07-11,114.38,Transferencia,Completado
PG-02601,C-002601,2025-05-28,1281.94,Transferencia,Completado
PG-02602,C-002602,2025-07-21,63.47,Transferencia,Completado
PG-02603,C-002603,2025-08-04,1009.04,PayPal,Completado
PG-02604,C-002604,2025-08-15,21.8,Transferencia,Completado
PG-02605,C-002605,2025-07-04,581.19,Tarjeta,Completado
PG-02606,C-002606,2025-06-17,476.51,Bizum,Completado
PG-02607,C-002607,2025-07-10 00:00:00,666.65,Bizum,Pendiente
PG-02608,C-002608,2025-07-25,714.94,Tarjeta,Completado
PG-02609,C-002609,2025-08-23 00:00:00,381.81,Efectivo,Pendiente
PG-02610,C-002610,2025-07-28,1353.59,Tarjeta,Completado
PG-02611,C-002611,2025-06-17,1143.35,Transferencia,Completado
PG-02612,C-002612,2025-06-09,658.94,Transferencia,Completado
PG-02613,C-002613,2025-07-04,210.01,PayPal,Completado
PG-02614,C-002614,2025-07-28,7.66,Transferencia,Completado
PG-02615,C-002615,2025-07-30 00:00:00,344.68,Efectivo,Pendiente
PG-02616,C-002616,2025-07-14,131.02,Tarjeta,Completado
PG-02617,C-002617,2025-05-28,1145.0,Amazon Pay,Completado
PG-02618,C-002618,2025-06-17,415.57,Bizum,Completado
PG-02619,C-002619,2025-06-19,378.72,Transferencia,Completado
PG-02620,C-002620,2025-07-14,390.68,Amazon Pay,Completado
PG-02621,C-002621,2025-07-12,219.08,Tarjeta,Completado
PG-02622,C-002622,2025-07-22,904.44,Transferencia,Completado
PG-02623,C-002623,2025-06-30,1802.24,Tarjeta,Completado
PG-02624,C-002624,2025-06-15 00:00:00,1329.75,Bizum,Pendiente
PG-02625,C-002625,2025-06-02,951.51,Amazon Pay,Completado
PG-02626,C-002626,2025-06-13 00:00:00,853.82,Tarjeta,Pendiente
PG-02627,C-002627,2025-06-26,1056.69,Tarjeta,Completado
PG-02628,C-002628,2025-07-23,502.05,Transferencia,Completado
PG-02629,C-002629,2025-05-27 00:00:00,925.37,Tarjeta,Pendiente
PG-02630,C-002630,2025-06-05,1288.76,Tarjeta,Completado
PG-02631,C-002631,2025-08-23,199.68,Tarjeta,Completado
PG-02632,C-002632,2025-06-10,989.78,Transferencia,Completado
PG-02633,C-002633,2025-08-10,193.74,Tarjeta,Completado
PG-02634,C-002634,2025-06-27,1046.73,Tarjeta,Completado
PG-02635,C-002635,2025-07-17,159.24,Tarjeta,Completado
PG-02636,C-002636,2025-07-12,898.24,Transferencia,Completado
PG-02637,C-002637,2025-06-01,1525.57,Tarjeta,Completado
PG-02638,C-002638,2025-08-02,425.3,Tarjeta,Completado
PG-02639,C-002639,2025-07-24,559.63,Efectivo,Completado
PG-02640,C-002640,2025-07-09,304.85,Amazon Pay,Completado
PG-02641,C-002641,2025-07-13,133.93,Transferencia,Completado
PG-02642,C-002642,2025-07-22 00:00:00,580.74,Efectivo,Fallido
PG-02643,C-002643,2025-08-02,505.84,Tarjeta,Completado
PG-02644,C-002644,2025-08-02,175.25,Tarjeta,Completado
PG-02645,C-002645,2025-07-27,1092.27,Transferencia,Completado
PG-02646,C-002646,2025-07-03,133.99,Amazon Pay,Completado
PG-02647,C-002647,2025-06-30,677.03,Transferencia,Completado
PG-02648,C-002648,2025-06-28,1585.12,Tarjeta,Completado
PG-02649,C-002649,2025-06-26,1166.8,PayPal,Completado
PG-02650,C-002650,2025-08-24,381.2,Transferencia,Completado
PG-02651,C-002651,2025-07-05,1833.35,Transferencia,Completado
PG-02652,C-002652,2025-07-01,1071.39,Tarjeta,Completado
PG-02653,C-002653,2025-06-22,283.23,PayPal,Completado
PG-02654,C-002654,2025-06-21 00:00:00,789.84,Bizum,Pendiente
PG-02655,C-002655,2025-05-28,1191.63,PayPal,Completado
PG-02656,C-002656,2025-06-22,389.39,Bizum,Completado
PG-02657,C-002657,2025-07-21 00:00:00,796.18,Tarjeta,Fallido
PG-02658,C-002658,2025-08-14,638.07,Tarjeta,Completado
PG-02659,C-002659,2025-07-19,437.27,Tarjeta,Completado
PG-02660,C-002660,2025-06-23,516.65,Tarjeta,Completado
PG-02661,C-002661,2025-08-01,544.94,Efectivo,Completado
PG-02662,C-002662,2025-07-30,203.27,Transferencia,Completado
PG-02663,C-002663,2025-07-27,460.23,PayPal,Completado
PG-02664,C-002664,2025-06-13,441.27,Tarjeta,Completado
PG-02665,C-002665,2025-05-28,484.42,PayPal,Completado
PG-02666,C-002666,2025-06-20,1105.7,Efectivo,Completado
PG-02667,C-002667,2025-06-05,558.11,Transferencia,Completado
PG-02668,C-002668,2025-08-05,1286.87,Tarjeta,Completado
PG-02669,C-002669,2025-08-04,451.68,Tarjeta,Completado
PG-02670,C-002670,2025-08-18,35.27,Bizum,Completado
PG-02671,C-002671,2025-08-10,224.11,PayPal,Completado
PG-02672,C-002672,2025-06-07,744.54,Amazon Pay,Completado
PG-02673,C-002673,2025-07-25,1130.05,Tarjeta,Completado
PG-02674,C-002674,2025-07-03 00:00:00,188.58,Tarjeta,Pendiente
PG-02675,C-002675,2025-07-22,164.22,Tarjeta,Completado
PG-02676,C-002676,2025-08-08,316.65,Tarjeta,Completado
PG-02677,C-002677,2025-07-20,1450.45,Tarjeta,Completado
PG-02678,C-002678,2025-08-11,146.64,Transferencia,Completado
PG-02679,C-002679,2025-05-30,753.73,Efectivo,Completado
PG-02680,C-002680,2025-06-05,229.13,Transferencia,Completado
PG-02681,C-002681,2025-05-30 00:00:00,337.6,Bizum,Pendiente
PG-02682,C-002682,2025-07-10,1287.32,Bizum,Completado
PG-02683,C-002683,2025-06-22,1323.91,Transferencia,Completado
PG-02684,C-002684,2025-06-11,104.32,Tarjeta,Completado
PG-02685,C-002685,2025-08-17 00:00:00,1528.79,Transferencia,Fallido
PG-02686,C-002686,2025-06-21,1005.8,Tarjeta,Completado
PG-02687,C-002687,2025-07-24 00:00:00,600.4,Transferencia,Pendiente
PG-02688,C-002688,2025-08-01,465.3,PayPal,Completado
PG-02689,C-002689,2025-07-07,686.78,Tarjeta,Completado
PG-02690,C-002690,2025-08-08,1355.21,Tarjeta,Completado
PG-02691,C-002691,2025-08-20,444.03,Tarjeta,Completado
PG-02692,C-002692,2025-07-22,534.81,Tarjeta,Completado
PG-02693,C-002693,2025-08-07 00:00:00,888.99,Tarjeta,Fallido
PG-02694,C-002694,2025-07-01 00:00:00,634.35,Bizum,Pendiente
PG-02695,C-002695,2025-08-16,105.49,Transferencia,Completado
PG-02696,C-002696,2025-05-27,223.29,Transferencia,Completado
PG-02697,C-002697,2025-08-09,1053.29,PayPal,Completado
PG-02698,C-002698,2025-08-10,773.87,Tarjeta,Completado
PG-02699,C-002699,2025-08-01,1019.89,Transferencia,Completado
PG-02700,C-002700,2025-08-05,786.85,Transferencia,Completado
PG-02701,C-002701,2025-06-27,762.2,Tarjeta,Completado
PG-02702,C-002702,2025-08-07,873.64,Tarjeta,Completado
PG-02703,C-002703,2025-06-07,59.02,Transferencia,Completado
PG-02704,C-002704,2025-07-16,1127.75,Tarjeta,Completado
PG-02705,C-002705,2025-06-09,611.0,Efectivo,Completado
PG-02706,C-002706,2025-05-31,333.27,Transferencia,Completado
PG-02707,C-002707,2025-06-04,1276.75,Tarjeta,Completado
PG-02708,C-002708,2025-08-19,840.08,Transferencia,Completado
PG-02709,C-002709,2025-08-03,1000.53,Transferencia,Completado
PG-02710,C-002710,2025-08-17,896.44,Transferencia,Completado
PG-02711,C-002711,2025-07-18,1157.5,Efectivo,Completado
PG-02712,C-002712,2025-06-09,976.39,Bizum,Completado
PG-02713,C-002713,2025-07-11 00:00:00,1581.84,Efectivo,Pendiente
PG-02714,C-002714,2025-07-28,668.09,Amazon Pay,Completado
PG-02715,C-002715,2025-06-12,2024.3,PayPal,Completado
PG-02716,C-002716,2025-06-22,596.85,PayPal,Completado
PG-02717,C-002717,2025-07-12,866.06,Tarjeta,Completado
PG-02718,C-002718,2025-07-18,602.92,Transferencia,Completado
PG-02719,C-002719,2025-07-09,1028.11,Transferencia,Completado
PG-02720,C-002720,2025-07-25,630.72,Transferencia,Completado
PG-02721,C-002721,2025-07-27,859.07,Tarjeta,Completado
PG-02722,C-002722,2025-08-06,943.78,Tarjeta,Completado
PG-02723,C-002723,2025-06-08 00:00:00,1228.84,Efectivo,Fallido
PG-02724,C-002724,2025-05-30 00:00:00,1480.0,Tarjeta,Fallido
PG-02725,C-002725,2025-07-05,262.56,PayPal,Completado
PG-02726,C-002726,2025-07-17,276.12,Transferencia,Completado
PG-02727,C-002727,2025-06-12,334.57,Amazon Pay,Completado
PG-02728,C-002728,2025-08-07,767.42,Transferencia,Completado
PG-02729,C-002729,2025-08-17,1184.01,Tarjeta,Completado
PG-02730,C-002730,2025-08-23,764.12,Tarjeta,Completado
PG-02731,C-002731,2025-07-10,1716.11,Tarjeta,Completado
PG-02732,C-002732,2025-05-31,121.83,Amazon Pay,Completado
PG-02733,C-002733,2025-08-01,701.8,Amazon Pay,Completado
PG-02734,C-002734,2025-07-01,89.34,Amazon Pay,Completado
PG-02735,C-002735,2025-07-14,890.47,Amazon Pay,Completado
PG-02736,C-002736,2025-06-26,157.08,Tarjeta,Completado
PG-02737,C-002737,2025-07-03,366.03,Efectivo,Completado
PG-02738,C-002738,2025-07-08,539.39,Transferencia,Completado
PG-02739,C-002739,2025-08-18,345.86,Amazon Pay,Completado
PG-02740,C-002740,2025-07-16,129.4,Efectivo,Completado
PG-02741,C-002741,2025-08-11,1829.77,Tarjeta,Completado
PG-02742,C-002742,2025-08-15,1412.59,Tarjeta,Completado
PG-02743,C-002743,2025-06-09,169.58,Tarjeta,Completado
PG-02744,C-002744,2025-08-20,261.11,PayPal,Completado
PG-02745,C-002745,2025-07-05,160.03,Amazon Pay,Completado
PG-02746,C-002746,2025-07-30 00:00:00,936.86,Bizum,Fallido
PG-02747,C-002747,2025-07-08,949.06,PayPal,Completado
PG-02748,C-002748,2025-07-10,401.07,Bizum,Completado
PG-02749,C-002749,2025-05-31,22.06,Tarjeta,Completado
PG-02750,C-002750,2025-07-24,1233.64,Bizum,Completado
PG-02751,C-002751,2025-06-08,512.16,Transferencia,Completado
PG-02752,C-002752,2025-06-15,492.5,Transferencia,Completado
PG-02753,C-002753,2025-07-20,120.46,Efectivo,Completado
PG-02754,C-002754,2025-06-09,516.16,Efectivo,Completado
PG-02755,C-002755,2025-06-13,498.1,Tarjeta,Completado
PG-02756,C-002756,2025-06-10,1421.86,Amazon Pay,Completado
PG-02757,C-002757,2025-06-11,472.83,Tarjeta,Completado
PG-02758,C-002758,2025-08-14,159.3,Transferencia,Completado
PG-02759,C-002759,2025-07-01,888.78,Amazon Pay,Completado
PG-02760,C-002760,2025-08-10,1028.52,Efectivo,Completado
PG-02761,C-002761,2025-08-24,934.64,Efectivo,Completado
PG-02762,C-002762,2025-08-13,1663.96,Transferencia,Completado
PG-02763,C-002763,2025-05-29,995.99,Efectivo,Completado
PG-02764,C-002764,2025-06-21,107.46,Efectivo,Completado
PG-02765,C-002765,2025-06-20,476.93,Transferencia,Completado
PG-02766,C-002766,2025-06-20,383.77,Tarjeta,Completado
PG-02767,C-002767,2025-07-29,1254.41,Tarjeta,Completado
PG-02768,C-002768,2025-07-04,1400.64,Tarjeta,Completado
PG-02769,C-002769,2025-06-07,876.25,Efectivo,Completado
PG-02770,C-002770,2025-06-11,409.26,Transferencia,Completado
PG-02771,C-002771,2025-08-21,484.35,Tarjeta,Completado
PG-02772,C-002772,2025-06-12,463.62,Transferencia,Completado
PG-02773,C-002773,2025-06-20,1338.3,Tarjeta,Completado
PG-02774,C-002774,2025-06-02,104.31,Transferencia,Completado
PG-02775,C-002775,2025-06-09,855.48,PayPal,Completado
PG-02776,C-002776,2025-08-16,143.93,Tarjeta,Completado
PG-02777,C-002777,2025-06-10,578.45,Tarjeta,Completado
PG-02778,C-002778,2025-07-24,768.81,Tarjeta,Completado
PG-02779,C-002779,2025-05-30,759.96,Amazon Pay,Completado
PG-02780,C-002780,2025-06-24,185.82,Transferencia,Completado
PG-02781,C-002781,2025-07-06,909.77,Transferencia,Completado
PG-02782,C-002782,2025-07-12,1331.39,Tarjeta,Completado
PG-02783,C-002783,2025-07-20,107.27,Bizum,Completado
PG-02784,C-002784,2025-08-24,115.95,Transferencia,Completado
PG-02785,C-002785,2025-06-29,2349.46,Amazon Pay,Completado
PG-02786,C-002786,2025-06-18,1008.31,Tarjeta,Completado
PG-02787,C-002787,2025-07-18,196.35,Bizum,Completado
PG-02788,C-002788,2025-06-24,931.51,Bizum,Completado
PG-02789,C-002789,2025-06-01,212.44,Tarjeta,Completado
PG-02790,C-002790,2025-06-02,815.04,PayPal,Completado
PG-02791,C-002791,2025-07-21,491.98,Efectivo,Completado
PG-02792,C-002792,2025-07-16,1134.91,Amazon Pay,Completado
PG-02793,C-002793,2025-07-25 00:00:00,678.92,Bizum,Fallido
PG-02794,C-002794,2025-08-18,1114.63,Transferencia,Completado
PG-02795,C-002795,2025-07-27,1072.52,Bizum,Completado
PG-02796,C-002796,2025-07-28,802.27,Transferencia,Completado
PG-02797,C-002797,2025-06-17,783.36,Tarjeta,Completado
PG-02798,C-002798,2025-08-16 00:00:00,787.11,Transferencia,Pendiente
PG-02799,C-002799,2025-05-26,447.17,Transferencia,Completado
PG-02800,C-002800,2025-07-17,300.41,PayPal,Completado
PG-02801,C-002801,2025-06-16,1056.72,Efectivo,Completado
PG-02802,C-002802,2025-08-07,217.95,Transferencia,Completado
PG-02803,C-002803,2025-08-16,160.26,Amazon Pay,Completado
PG-02804,C-002804,2025-07-14,610.75,Transferencia,Completado
PG-02805,C-002805,2025-07-06,801.9,Amazon Pay,Completado
PG-02806,C-002806,2025-06-26 00:00:00,1369.85,Transferencia,Pendiente
PG-02807,C-002807,2025-08-14 00:00:00,1089.89,PayPal,Pendiente
PG-02808,C-002808,2025-07-30 00:00:00,819.38,Efectivo,Pendiente
PG-02809,C-002809,2025-07-25,403.4,Bizum,Completado
PG-02810,C-002810,2025-06-03,1363.75,Tarjeta,Completado
PG-02811,C-002811,2025-07-08 00:00:00,559.02,Transferencia,Pendiente
