purchase_id,branch_id,client_id,fecha,canal,metodo_pago,employee_id,total
C-006077,SUC-48,CL-6183,2025-07-03,Página Web,Amazon Pay,EMP-11,1276.22
c_006078,SUC-13,CL-2234,2025-07-07,Instagram,Transferencia,EMP-91,24.94
C-006079,SUC-23,CL-8957,2025-07-21,Instagram,Efectivo,EMP-6,164.56
c_006080,SUC-49,CL-2398,2025-06-15,Página Web,Transferencia,EMP-79,1235.11
c_006081,SUC-24,CL-4588,2025-08-10,Amazon,Transferencia,EMP-72,1168.38
C-006082,SUC-13,CL-4129,2025-06-12,Distribuidor,Tarjeta,EMP-90,248.41
C-006083,SUC-37,CL-4244,2025-07-08,Página Web,Efectivo,EMP-53,1375.71
C-006084,SUC-1,CL-7744,2025-06-27,Distribuidor,PayPal,EMP-41,666.67
c_006085,SUC-27,CL-7476,2025-07-06,Distribuidor,PayPal,EMP-19,677.69
C-006086,SUC-26,CL-1832,2025-05-26,Distribuidor,Transferencia,EMP-66,833.53
C-006087,SUC-23,CL-8558,2025-07-22,Distribuidor,Tarjeta,EMP-71,28.74
C-006088,SUC-39,CL-990,2025-08-16,Instagram,PayPal,EMP-10,49.82
c_006089,SUC-29,CL-9873,2025-06-26,Instagram,Tarjeta,EMP-69,775.68
C-006090,SUC-2,CL-9838,2025-06-13,Distribuidor,Efectivo,EMP-64,
C-006091,SUC-33,CL-2574,2025-06-24,Instagram,Tarjeta,EMP-42,120.98
c_006092,SUC-21,CL-3651,2025-06-22,Página Web,Transferencia,EMP-19,473.81
C-006093,SUC-9,CL-3066,2025-06-19,Amazon,Transferencia,EMP-83,827.32
c_006094,SUC-46,CL-5632,2025-08-05,Página Web,Bizum,EMP-97,512.39
C-006095,SUC-14,CL-5412,2025-06-08,Distribuidor,Efectivo,EMP-34,113.12
C-006096,SUC-18,CL-83,2025-07-07,Página Web,Transferencia,EMP-79,795.81
C-006097,SUC-22,CL-1626,2025-08-16,Distribuidor,Bizum,EMP-57,303.13
C-006098,SUC-15,CL-4321,2025-07-07,Amazon,Bizum,EMP-2,74.24
C-006099,SUC-2,CL-4652,2025-06-27,Distribuidor,Bizum,EMP-39,1460.48
C-006100,SUC-36,CL-8347,2025-08-04,Página Web,,EMP-79,789.66
c_006101,SUC-13,CL-9188,2025-07-18,Presencial,PayPal,EMP-29,565.89
C-006102,SUC-8,CL-8179,2025-06-23,Presencial,Bizum,EMP-22,1195.39
C-006103,SUC-7,CL-319,2025-08-14,Amazon,Efectivo,EMP-52,884.26
C-006104,SUC-45,CL-8463,2025-07-15,Instagram,PayPal,EMP-67,125.34
C-006105,SUC-40,CL-5990,2025-08-08,Página Web,Tarjeta,EMP-4,1165.22
c_006106,SUC-16,CL-4182,2025-06-25,Amazon,Tarjeta,EMP-1,953.58
C-006107,SUC-27,CL-8993,2025-07-15,Instagram,Efectivo,EMP-83,453.93
c_006108,SUC-19,CL-6376,2025-06-28,Distribuidor,Bizum,EMP-47,1224.58
C-006109,SUC-11,CL-1733,2025-08-02,Presencial,PayPal,EMP-86,625.74
C-006110,SUC-15,CL-3001,2025-06-12,Instagram,Efectivo,EMP-98,183.68
C-006111,SUC-1,CL-5803,2025-08-22,Amazon,Bizum,EMP-14,694.04
c_006112,SUC-18,CL-1906,2025-08-22,Distribuidor,Tarjeta,EMP-85,995.93
C-006113,SUC-3,CL-8883,2025-06-17,Amazon,Transferencia,EMP-17,809.67
C-006114,SUC-31,CL-6398,2025-08-19,Presencial,Efectivo,EMP-83,756.34
C-006115,SUC-19,CL-6658,2025-07-12,Página Web,Tarjeta,EMP-42,858.01
C-006116,SUC-49,CL-9203,2025-06-22,Presencial,Transferencia,EMP-28,195.51
C-006117,SUC-41,CL-2366,2025-07-12,Presencial,Amazon Pay,EMP-42,1206.67
C-006118,SUC-49,CL-5970,2025-06-06,Presencial,PayPal,EMP-17,47.87
C-006119,SUC-46,CL-7647,2025-07-08,Amazon,Efectivo,EMP-83,918.68
C-006120,SUC-27,,2025-08-06,TikTok,Bizum,EMP-00001,-171.11856018887082
C-006121,SUC-28,CL-599,2025-07-07,Presencial,Tarjeta,EMP-61,1473.04
C-006122,SUC-15,CL-7731,2025-06-24,Instagram,Amazon Pay,EMP-44,1112.19
C-006123,SUC-23,CL-7151,2025-08-10,Página Web,Transferencia,EMP-60,1192.29
c_006124,SUC-27,CL-8219,2025-08-08,Instagram,Transferencia,EMP-72,691.68
C-006125,SUC-16,CL-2931,2025-06-26,Página Web,,EMP-93,1405.96
C-006126,SUC-30,CL-8784,2025-08-11,Instagram,Amazon Pay,EMP-79,943.18
C-006127,SUC-26,CL-4098,2025-07-01,Amazon,Tarjeta,EMP-33,1101.66
c_006128,SUC-37,CL-7080,2025-07-19,Distribuidor,Amazon Pay,EMP-32,566.55
c_006129,SUC-6,CL-8731,2025-06-29,Presencial,Efectivo,EMP-14,691.0
C-006130,SUC-48,CL-7916,2025-08-19,Página Web,PayPal,EMP-8,666.51
c_006131,SUC-25,CL-4549,2025-08-03,Presencial,Amazon Pay,EMP-86,618.07
C-006132,SUC-8,CL-1896,2025-07-30,Presencial,PayPal,EMP-32,1360.92
C-006133,SUC-8,CL-5279,2025-07-26,Distribuidor,Amazon Pay,EMP-21,112.69
C-006134,SUC-33,CL-9886,2025-06-16,Amazon,Bizum,EMP-11,11.58
C-006135,SUC-30,CL-4642,2025-07-08,Instagram,PayPal,EMP-11,1477.05
C-006136,SUC-38,CL-1218,2025-05-28,Instagram,Efectivo,EMP-90,553.99
C-006137,SUC-43,CL-1370,2025-08-13,Instagram,Amazon Pay,EMP-95,599.09
C-006138,SUC-20,CL-8379,2025-06-10,Amazon,Transferencia,EMP-70,545.43
c_006139,SUC-40,CL-2586,2025-07-15,Página Web,Tarjeta,EMP-39,1399.31
C-006140,SUC-13,CL-3371,2025-06-07,Página Web,Efectivo,EMP-55,1312.05
c_006141,SUC-17,CL-2407,2025-06-29,Amazon,Bizum,EMP-57,760.29
c_006142,SUC-32,CL-2473,2025-06-29,Instagram,Tarjeta,EMP-19,160.85
C-006143,SUC-41,CL-9226,2025-06-19,Distribuidor,Bizum,EMP-33,1422.2
C-006144,SUC-29,CL-4344,2025-06-12,Instagram,PayPal,EMP-97,1420.91
C-006145,SUC-43,CL-6660,2025-07-25,Amazon,PayPal,EMP-97,1380.94
C-006146,SUC-29,CL-7214,2025-05-28,Instagram,Bizum,EMP-76,857.57
C-006147,SUC-33,CL-720,2025-07-19,Amazon,Tarjeta,EMP-72,1382.05
c_006148,SUC-30,CL-4151,2025-07-21,Presencial,PayPal,EMP-39,1124.83
c_006149,SUC-35,CL-1045,2025-08-18,Página Web,PayPal,EMP-32,1225.46
C-006150,SUC-41,CL-8548,2025-06-27,Distribuidor,,EMP-63,243.46
c_006151,SUC-48,CL-6858,2025-08-22,Presencial,PayPal,EMP-89,1357.56
C-006152,SUC-49,CL-185,2025-06-11,Amazon,Bizum,EMP-95,896.62
C-006153,SUC-26,CL-3147,2025-07-19,Presencial,Bizum,EMP-90,29.03
C-006154,SUC-14,CL-3143,2025-06-28,Distribuidor,Efectivo,EMP-79,392.33
C-006155,SUC-37,CL-6360,2025-06-06,Distribuidor,Tarjeta,EMP-20,794.76
C-006156,SUC-15,CL-1678,2025-07-02,Amazon,Transferencia,EMP-97,1147.86
c_006157,SUC-10,CL-1462,2025-06-26,Página Web,Amazon Pay,EMP-32,422.27
C-006158,SUC-32,CL-4325,2025-07-16,Distribuidor,Efectivo,EMP-85,668.04
C-006159,SUC-46,CL-8632,2025-07-31,Distribuidor,Transferencia,EMP-82,548.15
c_006160,SUC-45,,,,Bizum,EMP-17,402.36
C-006161,SUC-36,CL-6127,2025-07-10,Distribuidor,PayPal,EMP-18,847.99
c_006162,SUC-43,CL-5210,2025-08-23,Instagram,Amazon Pay,EMP-29,1236.16
C-006163,SUC-30,CL-5999,2025-08-15,Instagram,Amazon Pay,EMP-86,818.52
C-006164,SUC-33,CL-6354,2025-07-12,Instagram,Tarjeta,EMP-39,504.62
c_006165,SUC-3,CL-555,2025-07-16,Presencial,Efectivo,,1424.32
C-006166,SUC-46,CL-3374,2025-05-29,Presencial,Bizum,EMP-31,1347.27
c_006167,SUC-45,CL-2273,2025-08-01,Página Web,Amazon Pay,EMP-91,433.95
C-006168,SUC-25,CL-2949,2025-08-06,Amazon,PayPal,EMP-98,1114.45
C-006169,SUC-8,CL-3469,2025-07-01,Instagram,Efectivo,EMP-74,371.67
c_006170,SUC-21,CL-4646,2025-06-12,Página Web,Transferencia,EMP-19,1331.51
C-006171,SUC-48,CL-3720,2025-08-16,Amazon,Efectivo,EMP-69,1245.6
C-006172,SUC-24,CL-2928,2025-07-30,Presencial,Tarjeta,EMP-56,320.97
C-006173,SUC-7,CL-7196,2025-07-04,Instagram,Bizum,EMP-24,575.67
C-006174,SUC-4,CL-8925,2025-06-29,Instagram,Amazon Pay,EMP-52,1386.0
C-006175,SUC-45,CL-8427,2025-06-12,Presencial,,EMP-48,354.46
C-006176,SUC-35,CL-6371,2025-07-05,Instagram,Transferencia,EMP-77,1223.75
C-006177,SUC-41,CL-875,2025-07-01,Distribuidor,Amazon Pay,EMP-77,1311.62
C-006178,SUC-22,CL-5158,2025-07-05,Amazon,Transferencia,EMP-34,1471.64
c_006179,SUC-11,CL-5867,2025-05-31,Amazon,Tarjeta,EMP-47,253.47
C-006180,SUC-36,CL-2917,2025-08-19,TikTok,Efectivo,EMP-75,
C-006181,SUC-4,CL-1637,2025-08-04,Distribuidor,PayPal,EMP-34,331.73
C-006182,SUC-27,CL-2162,2025-06-02,Página Web,Efectivo,EMP-3,88.3
C-006183,SUC-14,CL-7110,2025-07-28,Amazon,PayPal,EMP-17,582.89
c_006184,SUC-16,CL-4969,2025-07-13,Amazon,Tarjeta,EMP-35,490.65
C-006185,SUC-32,CL-558,2025-05-26,Página Web,Bizum,EMP-54,1448.7
C-006186,SUC-13,CL-5763,2025-07-25,Página Web,Bizum,EMP-67,1055.23
C-006187,SUC-19,CL-7059,2025-08-11,Instagram,Efectivo,EMP-98,1362.87
C-006188,SUC-12,CL-7846,2025-06-30,Instagram,Amazon Pay,EMP-32,802.88
C-006189,SUC-2,CL-2312,2025-08-06,Amazon,Tarjeta,EMP-22,692.62
c_006190,SUC-23,CL-7315,2025-06-22,Página Web,Bizum,EMP-36,227.57
C-006191,SUC-39,CL-7042,2025-08-21,Distribuidor,PayPal,EMP-57,127.6
C-006192,SUC-38,CL-2593,2025-07-30,Página Web,PayPal,EMP-85,19.31
c_006193,SUC-33,CL-1749,2025-07-05,Instagram,Amazon Pay,EMP-61,1168.39
c_006194,SUC-38,CL-4743,2025-08-10,Presencial,PayPal,EMP-91,241.11
C-006195,SUC-13,CL-2235,2025-06-02,Instagram,Efectivo,EMP-5,449.16
c_006196,SUC-13,CL-9179,2025-05-31,Amazon,Tarjeta,EMP-41,490.54
C-006197,SUC-43,CL-5923,2025-06-21,Instagram,Transferencia,EMP-36,85.63
C-006198,SUC-3,CL-5313,2025-06-28,Amazon,Tarjeta,EMP-85,91.26
c_006199,SUC-15,CL-9752,2025-07-25,Distribuidor,Efectivo,EMP-96,275.63
,SUC-25,,2025-07-27,,,EMP-20,732.89
C-006201,SUC-49,CL-8273,2025-07-20,Distribuidor,Tarjeta,EMP-94,154.55
c_006202,SUC-49,CL-6810,2025-07-02,Amazon,Tarjeta,EMP-81,387.35
C-006203,SUC-34,CL-7357,2025-07-31,Página Web,Amazon Pay,EMP-48,528.12
C-006204,SUC-50,CL-5620,2025-07-14,Distribuidor,Tarjeta,EMP-46,625.51
c_006205,SUC-2,CL-3821,2025-07-07,Instagram,Tarjeta,EMP-78,86.73
C-006206,SUC-17,CL-6378,2025-06-24,Página Web,Amazon Pay,EMP-39,54.4
c_006207,SUC-42,CL-403,2025-06-21,Instagram,Bizum,EMP-52,1188.36
C-006208,SUC-11,CL-7964,2025-08-06,Amazon,Efectivo,EMP-12,599.96
C-006209,SUC-50,CL-4942,2025-07-21,Instagram,Amazon Pay,EMP-55,1244.59
C-006210,SUC-25,CL-1506,2025-08-12,Distribuidor,Efectivo,,-366.9299000920233
c_006211,SUC-22,CL-4202,2025-08-03,Instagram,Tarjeta,EMP-49,35.12
C-006212,SUC-28,CL-410,2025-08-04,Presencial,Tarjeta,EMP-12,1222.33
c_006213,SUC-46,CL-674,2025-07-15,Presencial,Amazon Pay,EMP-63,1233.24
C-006214,SUC-42,CL-711,2025-07-16,Presencial,Bizum,EMP-58,1044.35
C-006215,SUC-29,CL-2403,2025-08-12,Página Web,Tarjeta,EMP-76,1205.38
C-006216,SUC-17,CL-2819,2025-07-08,Amazon,PayPal,EMP-26,134.35
C-006217,SUC-41,CL-1534,2025-07-26,Página Web,PayPal,EMP-24,163.38
c_006218,SUC-5,CL-4349,2025-06-08,Presencial,Efectivo,EMP-34,291.16
c_006219,SUC-7,CL-2351,2025-07-07,Presencial,Efectivo,EMP-90,1391.3
c_006220,SUC-46,CL-3687,2025-07-31,Distribuidor,Transferencia,EMP-94,175.53
C-006221,SUC-5,CL-3722,2025-07-12,Distribuidor,Transferencia,EMP-25,318.15
C-006222,SUC-20,CL-7450,2025-07-04,Página Web,Bizum,EMP-98,671.7
C-006223,SUC-15,CL-2843,2025-07-20,Página Web,Bizum,EMP-69,131.82
C-006224,SUC-2,CL-6719,2025-08-23,Distribuidor,PayPal,EMP-95,1249.69
c_006225,SUC-5,CL-6098,2025-07-02,Presencial,,EMP-63,1394.36
C-006226,SUC-21,CL-8128,2025-08-07,Distribuidor,Tarjeta,EMP-48,665.29
C-006227,SUC-16,CL-6449,2025-07-12,Amazon,Tarjeta,EMP-42,779.82
C-006228,SUC-38,CL-6432,2025-05-29,Amazon,Transferencia,EMP-16,1187.59
C-006229,SUC-34,CL-9508,2025-08-09,Instagram,Tarjeta,EMP-78,525.12
C-006230,SUC-29,CL-7954,2026-01-01,Distribuidor,Amazon Pay,EMP-32,432.06
C-006231,SUC-32,CL-7702,2025-05-27,Distribuidor,Bizum,EMP-49,761.21
C-006232,SUC-15,CL-3188,2025-08-03,Presencial,PayPal,EMP-24,260.68
C-006233,SUC-45,CL-1591,2025-06-24,Instagram,Transferencia,EMP-27,772.43
C-006234,SUC-34,CL-6210,2025-07-18,Presencial,Tarjeta,EMP-26,1484.34
C-006235,SUC-48,CL-3988,2025-07-11,Página Web,Efectivo,EMP-84,548.41
C-006236,SUC-2,CL-7933,2025-06-13,Presencial,Amazon Pay,EMP-1,935.32
C-006237,SUC-4,CL-6190,2025-06-26,Instagram,Amazon Pay,EMP-52,1119.38
C-006238,SUC-23,CL-1133,2025-06-13,Instagram,Efectivo,EMP-3,798.37
c_006239,SUC-24,CL-2873,2025-07-16,Presencial,Transferencia,EMP-78,871.74
C-006240,SUC-26,CL-2268,2025-07-16,Página Web,Transferencia,EMP-80,928.64
c_006241,SUC-37,CL-9549,2025-05-26,Instagram,Amazon Pay,EMP-37,760.58
C-006242,SUC-16,CL-1164,2025-06-29,Amazon,Transferencia,EMP-97,820.15
C-006243,SUC-20,CL-252,2025-07-01,Página Web,Tarjeta,EMP-9,192.5
c_006244,SUC-5,CL-3582,2025-08-09,Amazon,PayPal,EMP-35,568.45
C-006245,SUC-5,CL-6146,2025-08-23,Instagram,Efectivo,EMP-22,899.27
c_006246,SUC-8,CL-7095,2025-06-13,Distribuidor,Bizum,EMP-87,1080.78
C-006247,SUC-11,CL-6372,2025-08-21,Amazon,PayPal,EMP-39,1031.69
c_006248,SUC-14,CL-3694,2025-06-09,Presencial,Amazon Pay,EMP-65,365.4
C-006249,SUC-10,CL-7847,2025-07-01,Distribuidor,Amazon Pay,EMP-89,1350.36
,SUC-7,CL-7952,2025-07-31,Página Web,,EMP-88,1269.51
C-006251,SUC-44,CL-5127,2025-07-08,Presencial,Transferencia,EMP-91,1085.7
C-006252,SUC-20,CL-8877,2025-08-08,Distribuidor,Bizum,EMP-60,449.41
C-006253,SUC-19,CL-1601,2025-07-23,Distribuidor,Amazon Pay,EMP-73,1199.27
C-006254,SUC-4,CL-8006,2025-08-01,Instagram,PayPal,EMP-65,110.74
c_006255,SUC-29,CL-1034,2025-08-22,Instagram,Bizum,EMP-66,1283.74
C-006256,SUC-42,CL-3017,2025-05-30,Página Web,PayPal,EMP-33,509.32
c_006257,SUC-27,CL-2116,2025-06-28,Presencial,PayPal,EMP-8,334.55
C-006258,SUC-34,CL-928,2025-08-23,Instagram,Bizum,EMP-73,513.16
C-006259,SUC-3,CL-586,2025-07-30,Distribuidor,Bizum,EMP-60,25.86
c_006260,SUC-19,CL-8014,2025-08-15,Presencial,Efectivo,EMP-72,1148.58
C-006261,SUC-8,CL-8583,2025-06-29,Amazon,Tarjeta,EMP-66,814.69
C-006262,SUC-22,CL-5788,2025-08-03,Página Web,Transferencia,EMP-25,36.78
C-006263,SUC-41,CL-9944,2025-08-17,Amazon,Bizum,EMP-56,488.76
C-006264,SUC-2,CL-6667,2025-06-28,Presencial,Tarjeta,EMP-74,396.99
c_006265,SUC-32,CL-3108,,Instagram,Efectivo,EMP-36,696.43
C-006266,SUC-5,CL-873,2025-07-21,Distribuidor,Bizum,EMP-55,874.25
C-006267,SUC-19,CL-7864,2025-08-12,Instagram,Bizum,EMP-57,1495.7
c_006268,SUC-8,CL-6877,2025-08-04,Amazon,Bizum,EMP-76,1109.77
c_006269,SUC-11,CL-1422,2025-07-12,Distribuidor,Amazon Pay,EMP-17,338.21
C-006270,SUC-23,CL-1516,2025-08-07,Página Web,PayPal,EMP-97,1153.68
c_006271,SUC-21,CL-7639,2025-07-18,Instagram,Amazon Pay,EMP-54,1040.53
C-006272,SUC-18,CL-4620,2025-07-08,Amazon,Efectivo,EMP-5,1153.06
C-006273,SUC-50,CL-5888,2025-07-15,Amazon,Efectivo,EMP-97,758.27
C-006274,SUC-43,CL-8264,2025-07-23,Presencial,Tarjeta,EMP-24,228.28
C-006275,SUC-49,CL-6559,2025-06-06,Amazon,,EMP-58,315.71
C-006276,SUC-11,CL-3538,2025-06-16,Instagram,Amazon Pay,EMP-75,760.91
C-006277,SUC-31,CL-6378,2025-07-30,Página Web,Bizum,EMP-97,245.94
c_006278,SUC-50,CL-4263,2025-08-23,Presencial,Efectivo,EMP-36,609.57
C-006279,SUC-49,CL-7501,2025-07-30,Instagram,Efectivo,EMP-69,1270.91
C-006280,SUC-35,CL-8,2025-06-16,Página Web,Efectivo,EMP-6,532.17
C-006281,SUC-29,CL-5058,2025-08-15,Instagram,Amazon Pay,EMP-53,1177.34
C-006282,SUC-48,CL-6830,2025-07-06,Distribuidor,Transferencia,EMP-4,46.5
C-006283,SUC-20,CL-7515,2025-06-07,Instagram,Efectivo,EMP-82,31.35
c_006284,SUC-28,CL-6977,2025-07-13,Amazon,Efectivo,EMP-17,827.06
c_006285,SUC-30,CL-5148,2025-08-10,Presencial,Transferencia,EMP-88,513.48
c_006286,SUC-38,CL-6453,2025-06-03,Distribuidor,Amazon Pay,EMP-79,1367.69
C-006287,SUC-38,CL-3492,2025-07-01,Distribuidor,Amazon Pay,EMP-81,1006.27
C-006288,SUC-43,CL-8535,2025-06-02,Página Web,Transferencia,EMP-28,396.41
C-006289,SUC-20,CL-8970,2025-06-05,Instagram,PayPal,EMP-66,1148.51
C-006290,SUC-5,CL-6915,2025-07-24,Presencial,Transferencia,EMP-27,1226.66
C-006291,SUC-12,CL-7163,2025-08-03,Página Web,Bizum,EMP-31,1215.67
C-006292,SUC-15,CL-3439,2025-07-21,Amazon,Efectivo,EMP-41,70.75
C-006293,SUC-21,CL-3587,2025-05-27,Distribuidor,Bizum,EMP-94,68.38
C-006294,SUC-33,CL-4750,2025-06-17,Presencial,Efectivo,EMP-79,1466.55
c_006295,SUC-32,CL-151,2025-06-09,Instagram,Bizum,EMP-10,1238.07
c_006296,SUC-30,CL-6513,2025-07-16,Distribuidor,Efectivo,EMP-1,1177.3
c_006297,SUC-30,CL-6318,2025-07-16,Instagram,Tarjeta,EMP-29,644.94
C-006298,SUC-34,CL-9000,2025-06-17,Instagram,PayPal,EMP-28,498.61
C-006299,SUC-1,CL-4384,2025-07-18,Amazon,PayPal,EMP-15,1173.87
c_006300,SUC-41,CL-1504,,Página Web,Cheque,EMP-46,
C-006301,SUC-11,CL-3645,2025-06-25,Distribuidor,Bizum,EMP-53,956.86
C-006302,SUC-10,CL-2691,2025-06-01,Distribuidor,Amazon Pay,EMP-74,1405.68
c_006303,SUC-10,CL-71,2025-08-03,Página Web,Amazon Pay,EMP-33,385.23
c_006304,SUC-24,CL-4985,2025-08-01,Página Web,Efectivo,EMP-86,220.38
C-006305,SUC-49,CL-3568,2025-05-29,Amazon,Bizum,EMP-46,879.01
C-006306,SUC-14,CL-9017,2025-07-27,Instagram,Bizum,EMP-22,1481.92
C-006307,SUC-18,CL-9745,2025-08-01,Presencial,Tarjeta,EMP-55,580.76
C-006308,SUC-18,CL-4040,2025-07-25,Distribuidor,Bizum,EMP-31,716.49
c_006309,SUC-28,CL-3010,2025-06-18,Amazon,Tarjeta,EMP-43,271.78
c_006310,SUC-48,CL-4556,2025-08-03,Instagram,Transferencia,EMP-27,1122.03
C-006311,SUC-46,CL-7482,2025-06-21,Distribuidor,Tarjeta,EMP-43,1099.62
C-006312,SUC-14,CL-140,2025-06-15,Distribuidor,Tarjeta,EMP-53,1439.88
c_006313,SUC-6,CL-7483,2025-07-25,Página Web,Amazon Pay,EMP-36,1476.37
C-006314,SUC-23,CL-8763,2025-07-10,Distribuidor,Bizum,EMP-53,1263.15
C-006315,SUC-32,CL-8268,2025-07-23,Página Web,Efectivo,EMP-81,1023.43
c_006316,SUC-46,CL-4869,2025-08-05,Presencial,Efectivo,EMP-43,250.58
C-006317,SUC-44,CL-4263,2025-06-12,Presencial,PayPal,EMP-70,848.4
C-006318,SUC-37,CL-1010,2025-07-13,Distribuidor,Bizum,EMP-31,383.16
C-006319,SUC-47,CL-8756,2025-08-05,Instagram,Tarjeta,EMP-2,1182.37
C-006320,SUC-26,CL-8090,2025-06-05,,Amazon Pay,EMP-51,1077.54
c_006321,SUC-6,CL-4630,2025-05-27,Presencial,Efectivo,EMP-47,632.49
C-006322,SUC-23,CL-7643,2025-07-22,Instagram,Tarjeta,EMP-87,387.36
c_006323,SUC-9,CL-533,2025-07-19,Amazon,Bizum,EMP-76,596.08
c_006324,SUC-31,CL-7781,2025-06-03,Distribuidor,Amazon Pay,EMP-15,728.11
C-006325,SUC-5,CL-8198,2025-08-06,Presencial,Cheque,EMP-68,39.55
C-006326,SUC-24,CL-9912,2025-06-01,Amazon,Bizum,EMP-59,985.11
c_006327,SUC-50,CL-665,2025-06-15,Página Web,Bizum,EMP-88,313.49
c_006328,SUC-40,CL-9333,2025-07-26,Instagram,PayPal,EMP-51,899.67
C-006329,SUC-9,CL-5425,2025-07-13,Distribuidor,Amazon Pay,EMP-73,95.91
C-006330,SUC-34,CL-6698,2025-06-01,Página Web,Tarjeta,EMP-13,
C-006331,SUC-17,CL-9557,2025-08-21,Presencial,Efectivo,EMP-27,968.68
C-006332,SUC-19,CL-461,2025-08-07,Página Web,Bizum,EMP-11,1010.7
C-006333,SUC-31,CL-1575,2025-07-10,Distribuidor,PayPal,EMP-65,985.47
C-006334,SUC-46,CL-2166,2025-06-08,Instagram,PayPal,EMP-97,195.46
C-006335,SUC-24,CL-1349,,Distribuidor,PayPal,EMP-32,201.15
C-006336,SUC-18,CL-2146,2025-07-18,Presencial,PayPal,EMP-98,1359.47
C-006337,SUC-23,CL-2423,2025-08-12,Amazon,Bizum,EMP-14,297.86
C-006338,SUC-43,CL-3672,2025-07-01,Distribuidor,Bizum,EMP-44,725.01
C-006339,SUC-29,CL-5154,2025-06-27,Instagram,Bizum,EMP-87,1481.04
C-006340,SUC-45,CL-4706,2025-08-17,Presencial,Bizum,EMP-72,1299.32
c_006341,SUC-7,CL-8746,2025-06-11,Distribuidor,Efectivo,EMP-93,257.98
C-006342,SUC-29,CL-3267,2025-06-07,Página Web,Transferencia,EMP-92,1438.86
C-006343,SUC-7,CL-202,2025-06-10,Página Web,Tarjeta,EMP-60,515.68
C-006344,SUC-27,CL-5803,2025-08-07,Instagram,Bizum,EMP-52,1061.28
C-006345,SUC-4,CL-5006,2025-07-05,Página Web,Amazon Pay,EMP-40,906.55
C-006346,SUC-43,CL-9729,2025-07-06,Presencial,Bizum,EMP-65,20.89
C-006347,SUC-21,CL-7735,2025-06-29,Distribuidor,Transferencia,EMP-97,990.53
c_006348,SUC-27,CL-3923,2025-08-19,Instagram,Bizum,EMP-38,1349.19
c_006349,SUC-34,CL-8368,2025-07-25,Amazon,Transferencia,EMP-70,729.13
c_006350,SUC-8,CL-9488,2025-06-30,Distribuidor,,EMP-25,1136.7
C-006351,SUC-11,CL-9099,2025-07-07,Distribuidor,Efectivo,EMP-7,1147.79
C-006352,SUC-28,CL-5196,2025-08-11,Página Web,Transferencia,EMP-78,137.15
C-006353,SUC-19,CL-4948,2025-06-01,Amazon,Amazon Pay,EMP-4,1489.12
c_006354,SUC-36,CL-9597,2025-07-02,Presencial,Efectivo,EMP-27,547.5
C-006355,SUC-21,CL-1141,2025-07-29,Distribuidor,PayPal,EMP-99,1193.45
c_006356,SUC-8,CL-7615,2025-06-20,Distribuidor,PayPal,EMP-5,914.81
c_006357,SUC-14,CL-1717,2025-07-11,Distribuidor,PayPal,EMP-82,69.27
C-006358,SUC-25,CL-8129,2025-07-08,Distribuidor,Efectivo,EMP-35,932.7
C-006359,SUC-21,CL-9932,2025-05-26,Amazon,Efectivo,EMP-43,213.73
C-006360,SUC-1,,2025-07-11,TikTok,Bizum,EMP-71,-484.7792438063973
C-006361,SUC-37,CL-884,2025-05-29,Presencial,PayPal,EMP-5,362.82
C-006362,SUC-13,CL-3289,2025-06-17,Distribuidor,PayPal,EMP-49,1235.07
c_006363,SUC-2,CL-2231,2025-08-02,Distribuidor,Tarjeta,EMP-36,1383.2
C-006364,SUC-23,CL-1098,2025-06-28,Página Web,PayPal,EMP-82,109.62
c_006365,SUC-36,CL-6016,2025-07-13,Instagram,Efectivo,EMP-28,91.09
C-006366,SUC-13,CL-5517,2025-06-16,Página Web,Bizum,EMP-47,346.5
c_006367,SUC-38,CL-9689,2025-07-24,Presencial,Amazon Pay,EMP-100,1412.05
c_006368,SUC-44,CL-6783,2025-05-27,Distribuidor,Tarjeta,EMP-30,1157.63
C-006369,SUC-32,CL-6316,2025-06-18,Presencial,Amazon Pay,EMP-98,1491.34
C-006370,SUC-29,CL-4638,,Distribuidor,Bizum,EMP-86,504.73
c_006371,SUC-13,CL-5369,2025-07-19,Distribuidor,Tarjeta,EMP-31,1485.12
C-006372,SUC-40,CL-5923,2025-06-23,Página Web,Bizum,EMP-56,1476.33
C-006373,SUC-9,CL-7695,2025-06-12,Distribuidor,Efectivo,EMP-3,370.34
c_006374,SUC-25,CL-5663,2025-06-17,Presencial,Amazon Pay,EMP-3,818.55
C-006375,SUC-50,CL-9234,2025-05-26,Amazon,,EMP-2,383.75
c_006376,SUC-8,CL-5598,2025-08-12,Amazon,PayPal,EMP-48,518.14
C-006377,SUC-45,CL-8091,2025-06-25,Distribuidor,Transferencia,EMP-25,1447.05
C-006378,SUC-22,CL-2615,2025-05-30,Página Web,Efectivo,EMP-45,80.3
c_006379,SUC-16,CL-8070,2025-06-04,Presencial,Transferencia,EMP-34,224.13
C-006380,SUC-8,CL-6678,2025-06-07,Amazon,Efectivo,EMP-38,776.15
C-006381,SUC-50,CL-7084,2025-07-18,Distribuidor,PayPal,EMP-11,663.58
c_006382,SUC-46,CL-6125,2025-08-09,Página Web,PayPal,EMP-36,657.8
c_006383,SUC-19,CL-2854,2025-07-20,Página Web,Efectivo,EMP-72,786.39
