pago_id,venta_id,fecha_cobro,monto_total,metodo_pago,estado_pago
pg_005968,C-3916,2025-08-24,1632.81,Bizum,Fallido
pg_005969,C-5300,2025-08-15,1654.59,Efectivo,Completado
pg_005970,C-2269,2025-08-16,119.3,PayPal,Pendiente
pg_005971,C-1673,2025-07-06,1474.77,Amazon Pay,Completado
pg_005972,C-8177,2025-07-21,199.73,Transferencia,Pendiente
PG-005973,C-1728,2025-08-23,1475.83,Tarjeta,Pendiente
PG-005974,C-490,2025-06-30,1707.16,Efectivo,Completado
PG-005975,C-8761,2025-07-30,1556.81,Bizum,Completado
pg_005976,C-580,2025-07-15,1441.57,Amazon Pay,Completado
PG-005977,C-5456,2025-08-16,95.47,Efectivo,Fallido
PG-005978,C-8581,2025-08-27,1930.98,Amazon Pay,Fallido
pg_005979,C-1613,2025-07-17,386.2,PayPal,Pendiente
PG-005980,C-1651,2025-07-30,1623.96,Tarjeta,Completado
pg_005981,C-1160,2025-08-24,121.22,Bizum,Completado
pg_005982,C-3365,2025-08-24,1411.12,Transferencia,Pendiente
pg_005983,C-8336,2025-08-01,214.9,Amazon Pay,Fallido
pg_005984,C-8995,2025-07-01,1381.51,PayPal,Pendiente
PG-005985,C-5231,2025-07-03,1948.45,Transferencia,Pendiente
PG-005986,C-4915,2025-07-30,1732.09,Tarjeta,Completado
PG-005987,C-1523,2025-07-07,1164.07,Transferencia,Fallido
pg_005988,C-616,2025-08-20,1142.49,Transferencia,Fallido
PG-005989,C-7493,2025-07-19,724.77,Tarjeta,Completado
pg_005990,C-8009,2025-07-29,1618.67,Amazon Pay,Pendiente
pg_005991,C-399,2025-07-01,1188.72,PayPal,Fallido
PG-005992,C-2021,2025-08-11,418.85,PayPal,Completado
pg_005993,C-7744,2025-07-24,768.32,Transferencia,Completado
pg_005994,C-5651,2025-07-22,1760.26,Transferencia,Fallido
PG-005995,C-2897,2025-07-29,1629.25,Efectivo,Pendiente
pg_005996,C-3518,2025-07-04,1441.59,Bizum,Completado
PG-005997,C-613,2025-08-07,804.91,Efectivo,Fallido
PG-005998,C-9781,2025-08-26,1804.31,Transferencia,Pendiente
PG-005999,C-6070,2025-07-17,1793.28,Transferencia,Completado
pg_006000,,2025-07-02,1181.35,,Fallido
pg_006001,C-7471,2025-08-06,1588.63,Transferencia,Fallido
PG-006002,C-8934,2025-07-06,1899.44,Tarjeta,Completado
PG-006003,C-8547,2025-08-04,611.27,Efectivo,Completado
pg_006004,C-8648,2025-08-18,1746.8,Efectivo,Fallido
PG-006005,C-4715,2025-07-20,1949.73,Amazon Pay,Pendiente
PG-006006,C-6858,2025-07-18,938.25,PayPal,Fallido
PG-006007,C-7567,2025-07-22,297.96,Bizum,Pendiente
pg_006008,C-6432,2025-08-21,551.54,Efectivo,Completado
PG-006009,C-3042,2025-08-24,578.43,PayPal,Completado
PG-006010,C-9564,2025-07-18,82.09,Amazon Pay,Completado
PG-006011,C-9451,2025-07-06,1516.42,Efectivo,Pendiente
pg_006012,C-2513,2025-07-03,1930.55,Efectivo,Fallido
pg_006013,C-4788,2025-07-04,1695.81,Tarjeta,Pendiente
PG-006014,C-4226,2025-07-02,1538.63,Transferencia,Fallido
PG-006015,C-6984,2025-08-10,856.65,Transferencia,Fallido
PG-006016,C-2793,2025-07-29,685.9,PayPal,Pendiente
PG-006017,C-3316,2025-08-26,442.26,Bizum,Fallido
pg_006018,C-3675,2025-07-16,209.25,Efectivo,Completado
pg_006019,C-7472,2025-07-20,166.54,Tarjeta,Completado
pg_006020,C-2231,2025-07-25,555.17,Amazon Pay,En proceso
pg_006021,C-7771,2025-07-12,754.57,Efectivo,Completado
PG-006022,C-3253,2025-07-14,1274.25,Efectivo,Fallido
PG-006023,C-253,2025-06-30,1182.58,Transferencia,Pendiente
pg_006024,C-5619,2025-07-07,1169.35,Efectivo,Pendiente
PG-006025,C-8012,2025-07-09,1233.78,Transferencia,Completado
PG-006026,C-4833,2025-08-26,775.27,Transferencia,Fallido
PG-006027,C-8358,2025-08-09,1303.6,Efectivo,Pendiente
PG-006028,C-2669,2025-07-28,1137.75,PayPal,Pendiente
pg_006029,C-9956,2025-07-05,231.53,Efectivo,Pendiente
pg_006030,C-2321,2026-01-01,1121.79,PayPal,Fallido
PG-006031,C-6151,2025-07-10,114.22,Transferencia,Fallido
PG-006032,C-6536,2025-08-03,1686.77,Transferencia,Completado
pg_006033,C-2861,2025-07-18,1679.41,PayPal,Pendiente
PG-006034,C-5223,2025-08-14,1082.04,Transferencia,Fallido
pg_006035,C-4653,2025-07-27,1581.49,Bizum,Pendiente
pg_006036,C-5062,2025-08-15,995.61,Amazon Pay,Fallido
pg_006037,C-1725,2025-08-18,802.89,Transferencia,Fallido
PG-006038,C-9728,2025-07-10,646.16,Tarjeta,Fallido
pg_006039,C-2539,2025-08-21,820.38,PayPal,Fallido
PG-006040,,2025-07-10,1385.2,Tarjeta,Pendiente
PG-006041,C-7215,2025-08-21,1344.8,Bizum,Fallido
pg_006042,C-3671,2025-06-30,187.98,Efectivo,Pendiente
PG-006043,C-626,2025-08-22,1561.39,Transferencia,Completado
PG-006044,C-4332,2025-07-26,136.69,PayPal,Pendiente
pg_006045,C-6904,2025-08-14,1809.01,Bizum,Completado
PG-006046,C-1195,2025-08-19,408.09,PayPal,Completado
pg_006047,C-2638,2025-07-14,1927.14,Tarjeta,Completado
PG-006048,C-9107,2025-07-22,1044.89,Transferencia,Pendiente
pg_006049,C-740,2025-07-08,1461.95,Tarjeta,Fallido
PG-006050,C-586,2025-07-24,1184.65,Transferencia,Fallido
pg_006051,C-8320,2025-07-07,1938.39,Tarjeta,Completado
PG-006052,C-3115,2025-07-30,621.52,Efectivo,Pendiente
pg_006053,C-3977,2025-07-30,409.34,Transferencia,Fallido
PG-006054,C-939,2025-08-05,789.17,Amazon Pay,Fallido
PG-006055,C-193,2025-08-20,,Amazon Pay,Fallido
PG-006056,C-4365,2025-07-27,166.62,Amazon Pay,Fallido
pg_006057,C-9257,2025-08-05,421.47,PayPal,Fallido
PG-006058,C-2500,2025-07-18,231.01,Bizum,Fallido
PG-006059,C-6221,2025-08-12,1617.91,PayPal,Completado
pg_006060,C-3869,2025-08-14,437.57,Bizum,En proceso
PG-006061,C-9045,2025-07-26,1854.3,Efectivo,Pendiente
PG-006062,C-2492,2025-07-01,192.21,Transferencia,Pendiente
pg_006063,C-9012,2025-07-04,511.93,Efectivo,Pendiente
PG-006064,C-2205,2025-08-23,1586.43,Bizum,Pendiente
PG-006065,C-8287,2025-08-12,117.57,Tarjeta,Completado
pg_006066,C-1319,2025-08-17,284.97,PayPal,Fallido
PG-006067,C-3444,2025-07-06,991.02,PayPal,Completado
PG-006068,C-4986,2025-08-20,1817.48,Bizum,Completado
PG-006069,C-8164,2025-07-06,1719.25,Transferencia,Pendiente
PG-006070,C-1880,2025-07-18,1016.39,Efectivo,Fallido
PG-006071,C-9534,2025-07-01,607.94,Amazon Pay,Completado
pg_006072,C-7569,2025-08-02,296.39,PayPal,Pendiente
PG-006073,C-5616,2025-08-18,312.42,Efectivo,Completado
PG-006074,C-7338,2025-07-02,1349.91,Efectivo,Completado
PG-006075,C-8904,2025-08-02,1339.52,Amazon Pay,Completado
pg_006076,C-2583,2025-07-09,1426.9,Bizum,Pendiente
pg_006077,C-4012,2025-07-21,631.04,Bizum,Fallido
PG-006078,C-9296,2025-08-04,1396.62,Bizum,Fallido
PG-006079,C-2971,2025-08-26,1434.68,Efectivo,Pendiente
PG-006080,C-4404,2025-07-05,764.21,Amazon Pay,Fallido
pg_006081,C-7607,2025-08-02,147.87,Bizum,Pendiente
PG-006082,C-4711,2025-08-18,1855.07,Transferencia,Fallido
PG-006083,C-3289,2025-07-30,160.48,PayPal,Pendiente
PG-006084,C-5490,2025-07-11,168.23,Bizum,Pendiente
pg_006085,C-8866,2025-06-30,1593.86,Bizum,Completado
PG-006086,C-2206,2025-08-07,1322.74,Transferencia,Pendiente
PG-006087,C-5279,2025-08-02,1482.03,Tarjeta,Fallido
PG-006088,C-9690,2025-08-01,1583.5,Bizum,Pendiente
PG-006089,C-776,2025-08-21,713.25,Tarjeta,Pendiente
PG-006090,C-4590,,1655.38,Efectivo,Fallido
PG-006091,C-2672,2025-07-24,1037.35,Efectivo,Pendiente
pg_006092,C-3296,2025-08-11,771.49,Transferencia,Fallido
PG-006093,C-9323,2025-08-26,1403.34,Transferencia,Pendiente
pg_006094,C-3112,2025-07-19,1376.76,Transferencia,Completado
PG-006095,C-5104,2025-07-03,225.91,Efectivo,Pendiente
PG-006096,C-5174,2025-07-24,1617.88,Transferencia,Fallido
pg_006097,C-3124,2025-07-21,966.28,Bizum,Pendiente
pg_006098,C-9300,2025-08-05,1369.85,Amazon Pay,Completado
PG-006099,C-9867,2025-07-26,1083.72,PayPal,Pendiente
pg_006100,C-2641,2025-08-28,1907.27,Cheque,En proceso
PG-006101,C-542,2025-07-12,160.52,Efectivo,Fallido
pg_006102,C-1166,2025-07-01,542.7,Bizum,Fallido
pg_006103,C-9619,2025-07-26,1159.0,Efectivo,Fallido
PG-006104,C-5870,2025-07-09,626.59,Bizum,Pendiente
PG-006105,C-8735,2025-08-13,1628.1,PayPal,Fallido
PG-006106,C-5857,2025-08-12,1882.7,Transferencia,Fallido
PG-006107,C-2875,2025-08-14,59.14,Bizum,Completado
PG-006108,C-9060,2025-07-09,338.49,Amazon Pay,Pendiente
pg_006109,C-1355,2025-07-23,1936.91,Efectivo,Pendiente
pg_006110,C-8793,2025-07-16,1962.71,Bizum,Fallido
pg_006111,C-2341,2025-08-04,1022.68,Tarjeta,Pendiente
PG-006112,C-7534,2025-08-24,442.57,Transferencia,Completado
pg_006113,C-9643,2025-07-05,1139.13,Tarjeta,Fallido
pg_006114,C-5910,2025-07-22,1566.31,Bizum,Fallido
PG-006115,C-6424,2025-07-10,1762.25,Bizum,Completado
PG-006116,C-385,2025-08-02,1075.29,Efectivo,Completado
PG-006117,C-3406,2025-07-09,782.34,Bizum,Fallido
PG-006118,C-8437,2025-07-16,779.2,Tarjeta,Pendiente
PG-006119,C-9270,2025-08-07,605.65,PayPal,Fallido
PG-006120,C-9071,2025-08-15,1724.7,Tarjeta,Completado
PG-006121,C-8094,2025-08-28,453.71,PayPal,Completado
PG-006122,C-8453,2025-07-19,805.6,Efectivo,Pendiente
pg_006123,C-586,2025-08-19,302.37,Tarjeta,Completado
pg_006124,C-6860,2025-08-06,609.37,Efectivo,Pendiente
pg_006125,C-9701,2025-08-25,,Bizum,Fallido
pg_006126,C-9087,2025-08-11,184.13,Transferencia,Fallido
pg_006127,C-1332,2025-08-20,1102.38,Bizum,Fallido
pg_006128,C-6804,2025-08-14,151.63,Tarjeta,Pendiente
pg_006129,C-8674,2025-07-28,440.38,Transferencia,Fallido
PG-006130,C-6481,2025-08-09,474.21,Efectivo,Fallido
PG-006131,C-7430,2025-08-24,527.45,Transferencia,Fallido
PG-006132,C-3410,2025-08-25,385.44,Amazon Pay,Fallido
PG-006133,C-9489,2025-08-17,1236.08,Transferencia,Fallido
PG-006134,C-7334,2025-07-12,1952.63,PayPal,Fallido
PG-006135,C-5640,2025-07-04,194.65,Transferencia,Completado
PG-006136,C-9371,2025-08-11,627.61,Efectivo,Fallido
PG-006137,C-1663,2025-07-21,260.4,Bizum,Pendiente
PG-006138,C-8225,2025-08-10,185.81,Tarjeta,Fallido
pg_006139,C-9556,2025-07-09,804.4,PayPal,Completado
PG-006140,C-5083,2025-07-13,878.91,Tarjeta,✔ Pagado
pg_006141,C-9128,2025-07-30,812.06,Bizum,Fallido
PG-006142,C-155,2025-07-19,813.54,Efectivo,Fallido
PG-006143,C-3219,2025-07-07,1830.48,PayPal,Completado
pg_006144,C-1493,2025-07-23,230.17,Efectivo,Pendiente
pg_006145,C-8710,2025-07-22,1425.49,Bizum,Pendiente
pg_006146,C-1603,2025-07-08,1925.36,PayPal,Fallido
PG-006147,C-7098,2025-07-17,355.13,PayPal,Completado
PG-006148,C-4569,2025-08-01,1663.47,PayPal,Pendiente
PG-006149,C-7634,2025-07-06,1583.41,Efectivo,Fallido
,C-1879,,768.39,Cheque,Pendiente
pg_006151,C-8260,2025-08-15,853.15,Amazon Pay,Fallido
pg_006152,C-1501,2025-08-13,1790.55,Amazon Pay,Fallido
pg_006153,C-191,2025-07-26,1268.18,PayPal,Fallido
PG-006154,C-4434,2025-08-07,118.51,Amazon Pay,Completado
PG-006155,C-1804,2025-07-14,1824.94,Transferencia,Completado
pg_006156,C-2632,2025-07-31,1264.05,Amazon Pay,Pendiente
pg_006157,C-9450,2025-08-03,496.92,Efectivo,Completado
PG-006158,C-9499,2025-07-07,674.72,PayPal,Completado
PG-006159,C-1459,2025-08-08,1233.91,PayPal,Fallido
PG-006160,,2025-07-25,,PayPal,Pendiente
PG-006161,C-1784,2025-07-29,144.84,Bizum,Fallido
PG-006162,C-6562,2025-07-21,867.85,Amazon Pay,Fallido
PG-006163,C-3936,2025-07-15,404.78,Efectivo,Completado
PG-006164,C-3057,2025-08-11,328.45,Efectivo,Pendiente
pg_006165,C-2038,2025-07-06,1588.09,Bizum,Fallido
pg_006166,C-690,2025-06-30,58.44,Transferencia,Pendiente
PG-006167,C-4078,2025-08-02,538.81,PayPal,Completado
pg_006168,C-9577,2025-07-26,617.3,Efectivo,Fallido
PG-006169,C-3001,2025-07-22,746.9,Transferencia,Fallido
pg_006170,C-6995,2025-07-01,223.41,PayPal,Completado
PG-006171,C-7328,2025-08-15,214.53,PayPal,Fallido
pg_006172,C-250,2025-08-25,1105.33,Tarjeta,Completado
PG-006173,C-4787,2025-08-28,1310.94,Efectivo,Completado
pg_006174,C-8872,2025-07-06,1802.59,Transferencia,Completado
PG-006175,C-2635,2025-07-06,336.18,Amazon Pay,Pendiente
PG-006176,C-4439,2025-08-19,515.12,Bizum,Pendiente
pg_006177,C-8043,2025-07-25,1087.06,PayPal,Completado
PG-006178,C-7122,2025-08-27,1178.07,Amazon Pay,Completado
PG-006179,C-1513,2025-08-15,1224.0,Tarjeta,Pendiente
PG-006180,C-4172,2026-01-01,1639.05,Transferencia,En proceso
PG-006181,C-5265,2025-08-06,63.15,PayPal,Fallido
PG-006182,C-6238,2025-07-04,924.1,Amazon Pay,Pendiente
PG-006183,C-8614,2025-07-17,947.38,Efectivo,Fallido
PG-006184,C-4971,2025-07-11,1247.73,Efectivo,Pendiente
PG-006185,C-970,2025-07-12,1233.58,PayPal,Completado
PG-006186,C-516,2025-08-02,1837.92,Amazon Pay,Pendiente
PG-006187,C-9630,2025-08-26,1815.73,Tarjeta,Completado
PG-006188,C-6643,2025-08-17,1033.59,PayPal,Fallido
PG-006189,C-3719,2025-08-14,1952.49,Bizum,Pendiente
PG-006190,C-8130,2025-07-02,1603.93,Tarjeta,Completado
pg_006191,C-1980,2025-08-23,1857.34,Transferencia,Completado
PG-006192,C-4669,2025-07-11,1987.57,Bizum,Completado
PG-006193,C-5700,2025-08-02,1172.06,Tarjeta,Pendiente
PG-006194,C-7253,2025-07-24,1908.28,Transferencia,Fallido
PG-006195,C-4315,2025-07-27,,Efectivo,Completado
PG-006196,C-7727,2025-07-12,826.4,PayPal,Pendiente
PG-006197,C-584,2025-07-25,177.56,Amazon Pay,Fallido
PG-006198,C-6441,2025-07-14,1970.3,PayPal,Completado
PG-006199,C-2031,2025-07-20,1047.91,Bizum,Completado
PG-006200,,2025-07-06,701.44,Amazon Pay,Pendiente
PG-006201,C-8430,2025-08-28,1557.25,Amazon Pay,Pendiente
PG-006202,C-5599,2025-08-13,874.83,Transferencia,Fallido
pg_006203,C-764,2025-08-25,1889.38,Tarjeta,Completado
pg_006204,C-1649,2025-08-18,202.46,Amazon Pay,Pendiente
PG-006205,C-5314,2025-07-24,377.92,Bizum,Completado
PG-006206,C-7624,2025-07-08,1613.73,Amazon Pay,Completado
pg_006207,C-3868,2025-08-07,944.0,PayPal,Pendiente
PG-006208,C-2402,2025-07-30,588.16,Tarjeta,Completado
PG-006209,C-558,2025-07-29,1898.96,Transferencia,Pendiente
PG-006210,C-3581,2025-07-01,523.77,Efectivo,Fallido
pg_006211,C-6558,2025-08-25,1172.61,Transferencia,Pendiente
PG-006212,C-7095,2025-08-21,1701.86,Tarjeta,Completado
PG-006213,C-3097,2025-08-05,994.89,Amazon Pay,Fallido
PG-006214,C-1396,2025-07-06,512.56,Tarjeta,Pendiente
PG-006215,C-2297,2025-08-27,1178.2,Bizum,Completado
pg_006216,C-1593,2025-07-24,790.91,Amazon Pay,Pendiente
pg_006217,C-8497,2025-08-20,1748.46,PayPal,Pendiente
pg_006218,C-5021,2025-07-25,790.13,Bizum,Fallido
pg_006219,C-7949,2025-08-03,530.81,PayPal,Completado
pg_006220,C-954,2025-07-15,512.78,Amazon Pay,✔ Pagado
pg_006221,C-4220,2025-08-19,1704.66,PayPal,Pendiente
PG-006222,C-6387,2025-08-04,319.71,PayPal,Completado
PG-006223,C-2765,2025-08-01,299.12,Bizum,Pendiente
pg_006224,C-5924,2025-07-22,1429.85,Tarjeta,Fallido
PG-006225,C-3593,2025-07-11,131.84,Efectivo,Fallido
pg_006226,C-2330,2025-08-18,1891.58,Transferencia,Pendiente
pg_006227,C-250,2025-07-16,1491.11,PayPal,Completado
PG-006228,C-3331,2025-07-04,1423.67,Tarjeta,Completado
PG-006229,C-8914,2025-08-03,734.61,Bizum,Completado
pg_006230,C-9875,2025-08-03,,Bizum,Pendiente
PG-006231,C-750,2025-07-22,837.79,Bizum,Pendiente
PG-006232,C-123,2025-07-19,1447.79,Efectivo,Completado
pg_006233,C-7978,2025-07-23,538.66,Bizum,Pendiente
PG-006234,C-7816,2025-07-18,332.49,Efectivo,Fallido
PG-006235,C-3591,2025-08-21,905.18,Tarjeta,Completado
PG-006236,C-2947,2025-08-14,761.02,Bizum,Pendiente
pg_006237,C-4251,2025-08-05,374.03,Bizum,Completado
PG-006238,C-3351,2025-08-02,1218.97,Bizum,Completado
PG-006239,C-2272,2025-08-01,1107.19,Transferencia,Fallido
pg_006240,,2025-07-21,644.45,Transferencia,✔ Pagado
PG-006241,C-9395,2025-08-21,381.87,Tarjeta,Pendiente
PG-006242,C-3695,2025-07-22,50.39,PayPal,Pendiente
PG-006243,C-690,2025-07-09,259.74,Amazon Pay,Completado
PG-006244,C-3111,2025-08-05,1222.1,Amazon Pay,Completado
pg_006245,C-1726,2025-07-29,1293.12,Tarjeta,Fallido
pg_006246,C-6154,2025-07-04,789.63,Amazon Pay,Fallido
PG-006247,C-4407,2025-08-05,1660.95,Amazon Pay,Pendiente
PG-006248,C-7825,2025-08-18,521.0,Transferencia,Fallido
PG-006249,C-3777,2025-08-08,1997.26,Amazon Pay,Fallido
PG-006250,C-7268,2025-07-27,1749.99,Tarjeta,Completado
PG-006251,C-8526,2025-07-06,1508.02,Bizum,Pendiente
PG-006252,C-2643,2025-07-14,1087.25,PayPal,Fallido
PG-006253,C-6523,2025-07-24,1676.0,Amazon Pay,Completado
pg_006254,C-6331,2025-07-01,1189.84,Tarjeta,Completado
PG-006255,C-704,2025-07-28,1164.69,Transferencia,Pendiente
pg_006256,C-833,2025-08-02,1422.8,PayPal,Completado
PG-006257,C-3166,2025-07-30,1572.15,Transferencia,Pendiente
PG-006258,C-4958,2025-07-22,454.22,Efectivo,Fallido
PG-006259,C-2225,2025-07-29,1959.49,Transferencia,Fallido
PG-006260,C-2012,2025-07-03,1473.68,PayPal,Pendiente
PG-006261,C-925,2025-08-17,867.6,Transferencia,Completado
PG-006262,C-5281,2025-08-06,509.62,Amazon Pay,Fallido
pg_006263,C-3487,2025-07-03,1291.76,Efectivo,Completado
PG-006264,C-4665,2025-07-13,1186.65,PayPal,Fallido
PG-006265,C-5969,2025-08-11,,Tarjeta,Pendiente
PG-006266,C-2291,2025-07-01,1058.95,Transferencia,Completado
PG-006267,C-4278,2025-08-15,426.78,Transferencia,Pendiente
PG-006268,C-6991,2025-08-02,1984.92,PayPal,Fallido
PG-006269,C-1635,2025-08-28,606.58,PayPal,Pendiente
pg_006270,C-7809,2026-01-01,1968.41,Tarjeta,Fallido
PG-006271,C-4040,2025-07-13,130.6,PayPal,Fallido
pg_006272,C-3616,2025-07-22,1745.79,Bizum,Pendiente
PG-006273,C-1463,2025-08-11,1653.34,Transferencia,Completado
PG-006274,C-3875,2025-08-07,1425.56,Efectivo,Fallido
pg_006275,C-6211,2025-08-01,144.55,,Completado
pg_006276,C-8624,2025-07-15,860.48,Transferencia,Fallido
pg_006277,C-4556,2025-08-14,1110.29,PayPal,Fallido
PG-006278,C-6134,2025-08-17,969.09,Efectivo,Pendiente
PG-006279,C-2978,2025-07-07,982.82,Tarjeta,Pendiente
pg_006280,C-4493,2025-07-10,623.07,Efectivo,Completado
PG-006281,C-7648,2025-07-14,1328.6,Tarjeta,Completado
pg_006282,C-1930,2025-07-11,732.99,Efectivo,Completado
PG-006283,C-3212,2025-08-24,1402.94,Transferencia,Pendiente
PG-006284,C-4655,2025-08-15,1135.67,Amazon Pay,Fallido
PG-006285,C-9699,2025-08-24,1911.03,Amazon Pay,Fallido
PG-006286,C-9504,2025-08-26,846.87,Bizum,Pendiente
pg_006287,C-9793,2025-08-18,1559.94,Efectivo,Completado
PG-006288,C-6956,2025-07-28,178.69,PayPal,Pendiente
PG-006289,C-7112,2025-07-23,371.36,Amazon Pay,Pendiente
PG-006290,C-7006,2025-08-14,1469.46,Tarjeta,Pendiente
PG-006291,C-8468,2025-08-03,198.26,PayPal,Pendiente
PG-006292,C-3454,2025-07-20,1051.26,Transferencia,Pendiente
PG-006293,C-9680,2025-07-23,1276.9,Efectivo,Fallido
PG-006294,C-3047,2025-07-11,1312.59,Bizum,Pendiente
PG-006295,C-7461,2025-08-05,242.14,Amazon Pay,Completado
PG-006296,C-2493,2025-07-27,762.63,Amazon Pay,Fallido
PG-006297,C-3032,2025-08-21,200.51,Efectivo,Pendiente
PG-006298,C-6302,2025-07-25,976.59,Tarjeta,Pendiente
pg_006299,C-9948,2025-08-28,392.01,Tarjeta,Pendiente
,C-5093,2025-07-28,,,Completado
PG-006301,C-2136,2025-07-30,756.14,Bizum,Completado
PG-006302,C-5063,2025-08-28,1784.46,Transferencia,Pendiente
PG-006303,C-6316,2025-07-25,1871.43,PayPal,Completado
pg_006304,C-581,2025-07-18,1448.01,PayPal,Completado
PG-006305,C-7005,2025-07-14,1735.72,Amazon Pay,Fallido
pg_006306,C-1575,2025-07-30,1945.8,Tarjeta,Fallido
pg_006307,C-4323,2025-07-24,1747.09,Bizum,Completado
pg_006308,C-3829,2025-07-19,1440.33,Bizum,Fallido
PG-006309,C-8342,2025-07-23,912.97,PayPal,Completado
pg_006310,C-850,2025-07-02,1240.17,PayPal,Completado
pg_006311,C-5622,2025-08-06,833.07,Transferencia,Pendiente
PG-006312,C-4751,2025-08-07,425.89,Tarjeta,Fallido
pg_006313,C-9689,2025-08-06,1971.01,Efectivo,Fallido
PG-006314,C-1660,2025-07-28,246.26,PayPal,Completado
pg_006315,C-4389,2025-08-07,1510.16,PayPal,Fallido
pg_006316,C-8750,2025-07-09,1310.25,PayPal,Completado
PG-006317,C-2030,2025-08-26,930.26,Transferencia,Completado
PG-006318,C-3396,2025-07-15,240.46,PayPal,Pendiente
pg_006319,C-9666,2025-06-30,1115.74,Efectivo,Pendiente
PG-006320,C-5755,2025-07-06,1186.16,Amazon Pay,Pendiente
pg_006321,C-6182,2025-08-16,1495.79,Amazon Pay,Fallido
pg_006322,C-6716,2025-07-02,672.0,Efectivo,Pendiente
pg_006323,C-6919,2025-08-19,552.81,Bizum,Fallido
PG-006324,C-7107,2025-08-27,462.34,Transferencia,Pendiente
PG-006325,C-2468,2025-08-01,752.01,Tarjeta,Pendiente
PG-006326,C-1753,2025-07-06,268.66,Bizum,Pendiente
pg_006327,C-6717,2025-07-10,113.28,Bizum,Fallido
PG-006328,C-1134,2025-08-20,1074.08,Bizum,Completado
PG-006329,C-6670,2025-07-24,1007.57,Amazon Pay,Pendiente
pg_006330,C-5983,,1024.34,Transferencia,Pendiente
PG-006331,C-5733,2025-07-05,1325.15,Transferencia,Fallido
PG-006332,C-3168,2025-07-25,1073.33,Bizum,Fallido
PG-006333,C-3688,2025-07-26,698.02,Transferencia,Completado
pg_006334,C-9664,2025-07-06,1210.82,Bizum,Fallido
PG-006335,C-816,2025-07-27,,Tarjeta,Completado
PG-006336,C-5036,2025-07-15,1947.0,Efectivo,Pendiente
PG-006337,C-459,2025-07-19,389.02,Tarjeta,Pendiente
pg_006338,C-4477,2025-07-10,1058.28,PayPal,Pendiente
PG-006339,C-3319,2025-08-26,313.68,PayPal,Fallido
pg_006340,C-6478,2025-08-02,301.91,Transferencia,Completado
PG-006341,C-439,2025-08-15,1413.95,Efectivo,Completado
pg_006342,C-4927,2025-08-28,1792.74,Efectivo,Pendiente
PG-006343,C-9158,2025-08-28,101.53,Amazon Pay,Pendiente
PG-006344,C-35,2025-07-24,1453.2,Transferencia,Fallido
PG-006345,C-9632,2025-07-13,501.47,Efectivo,Pendiente
pg_006346,C-8335,2025-07-25,1134.88,Efectivo,Completado
pg_006347,C-7432,2025-08-24,1191.47,Amazon Pay,Pendiente
PG-006348,C-1206,2025-07-13,1428.02,PayPal,Fallido
PG-006349,C-6360,2025-07-08,260.0,Tarjeta,Pendiente
pg_006350,C-7980,2025-08-10,1832.56,Efectivo,Completado
PG-006351,C-5732,2025-07-12,142.88,Transferencia,Fallido
pg_006352,C-378,2025-07-22,222.6,Efectivo,Fallido
PG-006353,C-284,2025-07-30,505.93,PayPal,Completado
PG-006354,C-1239,2025-07-16,1615.8,Transferencia,Pendiente
pg_006355,C-2737,2025-08-17,1804.32,Tarjeta,Fallido
PG-006356,C-1754,2025-07-07,262.66,Transferencia,Pendiente
PG-006357,C-566,2025-08-06,1167.46,Bizum,Pendiente
pg_006358,C-9278,2025-07-20,781.92,Bizum,Pendiente
PG-006359,C-5123,2025-08-02,1080.9,Tarjeta,Fallido
PG-006360,C-218,2025-07-03,1005.6,Bizum,✔ Pagado
PG-006361,C-8597,2025-07-12,778.22,Tarjeta,Pendiente
PG-006362,C-3913,2025-08-24,1893.42,Tarjeta,Fallido
PG-006363,C-7387,2025-08-21,858.19,Bizum,Completado
PG-006364,C-2715,2025-08-01,61.55,Transferencia,Completado
pg_006365,C-6217,2025-07-31,919.01,Bizum,Completado
PG-006366,C-8768,2025-08-09,1809.04,Transferencia,Pendiente
PG-006367,C-5052,2025-07-12,1370.89,Tarjeta,Fallido
PG-006368,C-7579,2025-08-07,1250.55,Bizum,Fallido
PG-006369,C-8760,2025-07-26,491.19,PayPal,Completado
PG-006370,C-1890,2025-08-24,1626.19,Tarjeta,Pendiente
PG-006371,C-8514,2025-07-01,235.92,Bizum,Fallido
PG-006372,C-6873,2025-07-18,668.65,Tarjeta,Fallido
PG-006373,C-749,2025-08-05,639.58,Tarjeta,Pendiente
PG-006374,C-18,2025-07-18,67.85,Efectivo,Fallido
pg_006375,C-1043,2025-07-03,631.83,PayPal,Fallido
pg_006376,C-9191,2025-07-08,1807.61,Efectivo,Completado
PG-006377,C-2380,2025-07-02,732.21,Amazon Pay,Fallido
PG-006378,C-9467,2025-07-25,1974.99,PayPal,Pendiente
PG-006379,C-269,2025-08-11,1147.2,Bizum,Pendiente
PG-006380,C-7608,2025-08-26,679.38,Bizum,Pendiente
PG-006381,C-2849,2025-07-18,796.38,Amazon Pay,Pendiente
pg_006382,C-2266,2025-08-24,1044.23,Efectivo,Pendiente
PG-006383,C-7132,2025-07-24,1408.98,Bizum,Completado
pg_006384,C-6751,2025-07-30,1423.72,Tarjeta,Fallido
pg_006385,C-9144,2025-07-11,1267.16,Amazon Pay,Pendiente
